l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
30090003,327040,2339,3244245170,8200629344,5563288916,17804405,0,421050262,41287680
30125942,455008,1758,3234959615,8205272096,5571462918,18220375,0,421135880,41222144
30449790,458439,1712,3225732777,8202616642,5574220868,18439774,0,421145816,41353216
30654673,565254,2056,3224465885,8196299237,5576871281,17638943,0,421036312,41025536
29446607,446430,2987,3239583284,8181585449,5537456985,17551539,3,420689069,39387136
29994471,452115,1992,3222908964,8190169453,5566023512,18104406,2,420589753,39387136
30964523,652760,1748,3214438339,8199145191,5588920075,17800129,0,421006426,40173568
30576156,477720,2032,3231733824,8189826350,5560529932,17907463,0,420811901,40632320
30027812,573923,1997,3230424103,8203356747,5581240766,17889996,0,421083543,40828928
30615051,520054,1794,3219974405,8204064488,5574499405,18524012,0,421160336,41091072
30739416,520274,1993,3227146484,8189575335,5565931724,17690655,2,420540762,41156608
30228649,538846,1900,3237251797,8198372099,5572544429,17979371,0,421166826,41025536
30191773,434774,1664,3227606305,8200584428,5571319302,18395208,2,420778382,41091072
30554352,531662,1838,3228788192,8202317074,5573170823,18230487,0,421256762,41025536
30661944,448038,1838,3233171520,8198352342,5573360853,17810439,2,420976525,41025536
30201732,660260,1909,3222631077,8192761927,5574713373,18086104,5,420574345,41222144
30395104,473395,1700,3217134194,8200449742,5577347164,18342082,2,421112458,41156608
30874138,519900,1775,3223048980,8193545726,5574664647,17659773,2,420945366,41091072
30254679,338040,1786,3243143271,8200586355,5565713501,17972206,0,420909750,41091072
30127338,497691,1764,3229271136,8204395031,5574898811,18189391,0,421129840,40960000
30464455,375517,1736,3230805225,8206635983,5572654207,18099962,0,421254852,40960000
30389419,351970,1746,3238771605,8191734619,5557141148,17640995,0,420706413,41156608
30098462,464999,1729,3237505824,8197836437,5570944218,17942261,0,421026639,41156608
30559685,589201,1626,3220271633,8205176811,5578010889,18611864,2,421081952,41091072
