l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
100654929,1366418074,44529776,14600592848,8266038387,3076905058,16910,0,616763184,41943040,7752515584,0
52396497,15015891,28372420,16486236607,8243389966,2560402391,501,0,420685713,41943040,1525678080,59047936
125476638,1993585192,57093767,11725368209,8194924851,4083259095,4310,2,420322809,41943040,6471876608,0
49049362,3088615,27328923,18719159300,8186899689,1709139279,317,0,420370002,41877504,1170472960,0
109334743,1360131479,51048690,11812505894,8275834323,3976015484,974,3,420615393,41943040,4987355136,65798144
75249695,653872616,36232049,16806304424,8260045919,2359192430,13433,0,419917206,41943040,2739929088,0
80294682,597206540,42663144,14243996116,8099491475,3059326899,1037,2,420285630,41943040,3252551680,52363264
108417549,1378171454,47018524,14680387869,8256228794,2959732965,8648,0,419887488,41877504,4490723328,0
55782169,64038575,28764854,16767543612,8186155174,2305218121,464,3,420632325,41943040,1421606912,55443456
131684111,1965056146,59624100,11870406928,8283538082,3908237326,18478,0,420142335,41943040,6311968768,0
55150669,2534282,27049063,17418110437,8237378696,2183666400,367,0,420253167,41943040,1065549824,0
138016728,1939570330,59120717,9570998098,8002541353,4426490546,15879,0,420224110,41943040,6532366336,7274496
48660528,2929742,26975018,18666943088,8235758184,1786177650,516,0,420161240,41943040,1157758976,0
111537183,1378134186,52555686,11538860970,8269823113,4059106937,701,2,420597045,41943040,5118754816,63307776
72302894,556942936,35913333,17134547169,8267038148,2250958885,14229,2,420211524,41943040,2612330496,0
75101170,601449492,42367036,13776784353,8180083715,3218002408,751,0,420499116,41943040,3156279296,67436544
110856486,1363376345,47237464,14772192762,8244569652,2952999823,10876,0,420154377,41943040,4546822144,0
53781807,12221483,26674675,16993191123,8193805639,2246835960,397,0,420393858,41943040,1167785984,65339392
133290775,1859881780,61196883,11422774264,8263992196,4101926779,13350,0,420312231,41943040,6530990080,0
51507913,2139008,26404654,17326678200,8238462535,2182092991,632,0,420258909,41943040,1054212096,0
137225786,2011225962,63180165,9365134392,8255851733,4569520574,9174,0,420017649,41943040,6549733376,5570560
49655039,3314706,27516315,19179896592,8237098213,1593736070,588,0,420019581,41877504,1192034304,0
