l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
192910,707543,54361,930328674,413470351,51306067,304,375,0.00,417003990
191124,687622,58584,935925593,415762164,51467808,522,406,0.00,420298110
186935,693543,62397,938642528,416841005,51656179,348,367,0.00,420822773
186683,703149,65328,939271860,417157329,51713248,263,411,0.00,420309658
185685,708478,66952,940030268,417575689,51892053,213,437,0.00,420185766
185061,707305,67381,940260191,417738332,52006178,178,474,0.00,420388785
185994,701459,67647,939267101,417356407,52008581,260,459,0.00,420657037
186046,698452,68337,938627215,417103726,52013586,231,438,0.00,420463196
1785911,1221794,226845,1246033586,651433081,116367381,35667,556,0.00,420752685
4939272,2518876,505675,1925175992,1089828830,196208832,95129,734,702873.60,420487329
7572808,3537088,701945,2484947015,1448560754,258961649,151770,907,1425408.00,420642501
9351071,4157915,828808,2879405947,1724065539,321710578,186361,994,2109440.00,420733623
10527127,4794888,911153,3212556407,1979030086,391211692,211189,1025,2699579.08,420752733
11502949,5250391,977032,3563880451,2197380521,434562378,233669,1046,3237010.29,420813420
12304258,5529245,1037728,3872344217,2377262850,466087576,249192,1190,3912499.20,420837639
13118420,5768429,1086309,4164251627,2543665397,492740558,264027,1282,4512768.00,420769128
13684015,6079047,1127799,4400720854,2680926612,514786870,277053,1347,5051090.82,420616686
14301213,6447220,1167734,4631593121,2811904288,535510355,289466,1386,5532330.67,420888063
14769112,6587981,1204079,4837674881,2929124393,554419651,299875,1395,5978435.37,420772824
15279430,6694147,1234111,5021843693,3034512953,571122638,308634,1436,6384844.80,420992637
15742276,6741665,1261823,5189787341,3130005668,586556924,318522,1494,6752548.57,420554436
16183207,6906446,1288481,5342213871,3216783102,600245424,326035,1497,7095761.45,420895953
16511812,7093943,1311233,5479525144,3296007978,613370747,332351,1489,7411266.78,420919602
16824168,7196168,1332257,5606662540,3368531637,625144285,339110,1508,7700480.00,420540357
17119361,7230609,1352575,5721436215,3434181010,636077867,344892,1566,7968522.24,420700713
17379186,7344745,1372755,5827059182,3495715213,646939064,350866,1586,8251864.62,420853014
17687922,7415566,1390285,5927910692,3552851878,655802725,354853,1589,8517859.56,421030755
17923802,7444071,1405116,6021485261,3605951460,664200441,360646,1585,8761344.00,420573168
18195396,7540181,1419123,6109065765,3655357716,671937145,365134,1597,8994816.00,420672264
18390956,7652069,1433831,6189990838,3701454597,679216673,368751,1596,9212723.20,420955035
18574618,7769503,1447418,6265293714,3744525840,686223204,372808,1605,9414986.32,420565992
18743844,7832829,1459203,6335012185,3784814430,693512298,376046,1658,9604608.00,420663378
18940096,7933047,1469120,6400317884,3822833122,700420963,379489,1681,9785716.36,420881169
19082204,8073511,1480142,6459865065,3858532812,707322287,382577,1673,9966290.82,420898767
19217133,8094222,1489127,6517737763,3892162974,713727478,385808,1699,10133738.06,420865344
19344953,8187434,1497355,6571945696,3923997759,719438892,388814,1701,10291882.67,420704049
19466224,8277977,1505724,6622884055,3954138357,724888368,391940,1730,10444135.78,420773808
19596581,8295886,1513599,6671888405,3982680430,729920427,394028,1723,10589669.05,420836154
19711046,8376414,1521447,6717975253,4009703326,734899761,396121,1732,10728999.38,421006062
19783392,8382581,1526674,6746175197,4026793838,738459517,397596,1744,10887168.00,420577938
19899593,8396666,1533189,6789552646,4051430635,742194523,400191,1748,11038819.90,420717978
19998728,8456576,1540914,6830742396,4074919780,745693468,402333,1768,11185590.86,420794244
20097789,8520176,1547564,6870326734,4097339566,749190846,404555,1762,11327821.40,420736608
20211035,8539556,1553787,6907343683,4118675951,752744135,406155,1774,11463586.91,420814218
20301434,8541905,1559778,6943428763,4139101659,755860170,408175,1792,11593318.40,420678486
20410320,8544861,1564999,6978557529,4158652098,758745801,410441,1802,11718477.91,420636090
20483180,8616677,1571276,7010974939,4177313082,761560958,412264,1817,11838311.49,420671529
20560592,8679298,1576202,7042800742,4195226394,764311138,414131,1810,11953152.00,420667821
20638696,8679764,1580828,7072402692,4212371519,766884620,415234,1816,12063305.14,420654846
20705351,8691209,1585217,7097638222,4227956874,770393256,416139,1823,12164136.96,420660363
20780668,8742065,1590610,7124335987,4243720568,773023132,417747,1814,12268724.71,420679887
20810440,8752867,1593632,7141002151,4253808854,775012958,418669,1829,12369289.85,420662916
20886675,8752532,1598184,7166810068,4268602346,777370197,419685,1833,12466987.47,420806784
20972938,8779674,1601970,7192063722,4282841247,779525209,421003,1842,12561066.67,420754458
21031246,8819285,1606103,7216401484,4296584731,781637663,422367,1853,12649937.45,420637764
21086611,8848228,1609903,7239177376,4309811943,783829123,423486,1849,12735634.29,420741036
21143374,8838337,1613652,7261711902,4322535600,785984508,424495,1850,12818324.21,420885852
21205705,8827621,1616924,7283501602,4334886603,787863660,426003,1846,12900705.10,420730308
21263205,8867993,1620225,7304823595,4346799840,789526773,427229,1840,12981126.51,420702093
21310834,8902196,1623896,7325063812,4358312114,791346158,428449,1839,13058867.20,420769233
21348669,8928683,1627605,7344906618,4369454903,793029554,429453,1830,13135670.56,420744819
21379955,8918064,1628654,7355204290,4374835621,794199565,430101,1838,13210789.16,420792861
21440777,8948133,1631875,7374046546,4385379082,795670408,430697,1836,13281962.67,420767040
21488663,8976345,1634437,7392654068,4395573450,797295282,431967,1835,13352448.00,420707007
21530687,8997135,1638813,7405679561,4403809036,798839937,432366,1857,13430594.95,420702606
21569376,8985354,1641472,7422708399,4413423553,800346461,433588,1854,13507863.27,420973803
21594859,9008489,1642514,7430072216,4418120865,801325858,433775,1860,13582825.07,420579951
21628190,9020140,1645493,7446342626,4427222438,802636193,434462,1859,13654859.29,421017888
21666295,9013683,1648584,7461717605,4436009594,804169112,435769,1866,13726230.26,420505053
21723059,9042051,1651054,7476963167,4444595863,805360408,436292,1872,13795562.06,420688089
21750391,9058944,1653671,7491991933,4452961739,806614382,437078,1864,13863633.13,420901212
21791890,9082009,1656227,7506834278,4461097655,807755373,438116,1875,13929813.33,420989322
21819781,9108689,1658616,7521052145,4469023646,808972375,438686,1870,13994180.38,420743061
21847955,9104629,1660754,7534656614,4476706807,810337885,439139,1874,14056143.57,420603432
21880068,9115784,1663011,7545636445,4484061840,811943215,439631,1880,14113832.96,420767358
21908114,9113376,1665422,7557675908,4491278515,813203821,440197,1878,14174531.37,420892119
21940517,9125233,1666933,7569317375,4497773283,814555147,441023,1882,14233014.86,420638037
21971916,9168426,1669481,7581757995,4504717882,815498686,441262,1892,14289368.62,420767436
21994026,9157416,1671200,7594186680,4511472657,816477387,442193,1895,14345540.05,420750468
22034890,9163429,1673466,7606121951,4518045968,817335387,442395,1899,14400921.60,420710007
22062204,9150427,1675051,7617704205,4524446391,818287631,443255,1903,14454935.70,420670155
22076989,9168812,1675875,7622323693,4526701554,818561454,443091,1911,14506433.56,420782931
22094865,9175369,1677736,7633487897,4532881246,819447733,443690,1913,14557282.70,421020132
22124537,9189789,1679763,7644076050,4538882889,820313056,443959,1916,14607506.29,420566553
22157997,9199206,1681835,7654026125,4544719774,821132521,444394,1918,14657126.40,420783846
22178995,9215035,1683305,7664488546,4550437818,822042420,444971,1915,14705021.02,420650016
22196344,9229346,1684973,7674635115,4556036991,822887796,445222,1917,14752379.59,420742398
22222130,9233227,1686457,7684519398,4561526402,823684743,446009,1922,14798661.82,420994572
22250354,9233996,1688256,7693903173,4566871921,824444287,446418,1923,14843904.00,420570954
22272836,9217593,1689895,7702649832,4571735948,825265139,447265,1932,14890871.47,420700647
22312231,9233664,1691289,7711936075,4576858212,825947470,447542,1936,14936806.68,420570984
22327809,9256755,1692987,7720567703,4581836510,826841527,447824,1943,14981743.30,420912591
22345188,9268964,1694286,7728751450,4586754574,827819503,448186,1944,15025713.55,420677484
22368908,9272659,1695527,7736567328,4591527882,828925307,448685,1943,15067702.47,420729546
22385464,9296240,1696433,7744406086,4596240826,829900876,449123,1949,15110876.97,420798687
22407426,9319659,1697518,7751708626,4600845375,830926626,449480,1944,15153152.00,420712506
22417894,9332476,1698670,7757729571,4604872183,831719320,449689,1948,15195062.10,420796866
22429372,9327821,1699800,7765794010,4609296666,832360821,450334,1955,15235615.35,420725898
22450829,9324053,1700934,7773582318,4613613892,833096998,450773,1960,15275349.33,420669078
