l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
9146242,611,34404,464738807,590682967,389558934,0,0,419492475,39518208
9876066,3045,30653,434138361,591091771,403066925,0,0,419506407,39518208
7611376,13646,41148,456454251,591969893,398549510,0,0,419504304,39452672
9115878,31338,61905,451535547,592434245,400064626,0,0,419512773,39583744
9035458,30378,73171,447700819,589117998,399466447,0,2,419508897,39780352
8759048,4861,42629,432542569,592327764,407116566,0,0,419509545,39911424
10587526,1118,31131,408358274,592584951,417130336,0,0,419507829,39976960
11209429,3079,32894,390174757,592999885,426550482,0,0,419505981,40108032
11353168,4128,28972,383797300,590705285,423048796,0,0,419516649,40108032
11366153,6567,29292,379015213,591709483,430003970,0,0,419494950,39452672
11257797,8981,30468,382844200,591959305,429191288,0,0,419515533,39780352
11128083,7272,33373,394544588,592920419,422793426,0,0,419494188,39845888
11298377,895,29130,386539513,588390254,424404680,0,0,419506995,39845888
11364706,471,26924,379287710,591657553,429785216,0,0,419496708,39845888
11563417,430,28605,377560017,591647864,430186700,0,0,419512236,39649280
11733688,421,28024,387774654,592853399,425876798,0,0,419507799,39780352
11639458,415,26876,390252104,592626715,424626849,0,0,419546421,39452672
10687042,11239,37242,387608073,592185688,426931900,0,0,419496828,39518208
9801252,7429,38970,409584120,592587891,416304697,0,0,419512707,39518208
6549359,8594,37382,455073278,582238774,391100801,0,0,419506746,39780352
7631805,6731,36684,459314039,592048750,398657966,0,0,419509998,39911424
8748185,10234,37758,437562536,590700621,401708643,0,0,419505849,39845888
9180300,1621,31077,430773448,592142335,405222717,0,0,419514156,39976960
10106836,377,30395,412441188,592936664,416249767,0,0,419498460,40042496
9511498,803,57492,416208045,593054253,413689298,0,0,419511774,40108032
10208667,11239,39615,410812413,590245973,414929793,0,0,419492322,40108032
10383617,5367,38337,403172685,591404700,418649833,0,0,419515683,40173568
10703319,3796,35054,397233595,593236077,422991356,0,0,419508654,40239104
10877870,1410,31427,396405486,593016210,424070328,0,0,419497935,40304640
9467237,10516,39476,426689827,591706464,410949489,0,2,419508465,40370176
5294713,11039,38438,505404262,591207276,375083102,0,0,419497536,40304640
1131005,2271,43825,571985673,588625997,343313306,0,0,419517444,40435712
3910283,588,40884,519122895,590764614,370687457,0,0,419529468,40435712
3254149,16218,45110,533451386,589747422,364902712,0,0,419505732,40370176
2995615,17231,49760,548906848,589189528,353785589,0,0,419501337,40370176
4583972,29299374,2867323,496401239,486007561,283514160,0,0,419924853,40960000
8586254,25856745,2139333,429398814,492267829,316235375,0,0,419660358,40501248
6200242,2514,94497,499348010,593900171,382395548,0,0,419258865,40632320
8846776,1685,67876,475539640,595150568,391918216,0,0,419644508,40566784
10127040,1007,59200,455516985,594296988,398355894,0,0,419413344,40697856
10717889,10981,81788,440803204,594345021,406705995,0,0,419388688,40566784
10662325,7200,109682,464165456,594585779,394462008,0,0,419493135,40501248
11790352,2067,54389,441695763,595421726,406356013,0,0,419504493,40501248
12171491,1379,57165,433322797,595800024,411443248,0,0,419497137,40566784
12283160,2430,56719,443224617,592799359,402816176,0,0,419506947,40632320
12412384,2311,54706,438839573,594322621,405371989,0,0,419701266,40697856
12664430,831,56500,429125422,595737731,410830099,0,0,419279808,40501248
12683923,1560,53496,433855450,594448055,409926503,0,0,419486967,39845888
12964602,1117,63652,436634786,593607176,408775636,0,0,419492754,40042496
12835791,1043,57707,435054469,590813625,403876910,0,0,419515686,40042496
10991096,1573,59310,454095329,593341578,401039961,0,0,419507517,40042496
10025249,1648,55570,459937522,595752573,394925318,0,0,419499954,40108032
11683317,1005,49698,454744145,595467295,399790519,0,0,419500821,40239104
12478117,567,53933,434146758,594900173,409233397,0,0,419507511,40370176
12778117,1024,52101,433110738,594397217,408179517,0,0,419538384,40304640
10234848,18716,46890,444985187,593209728,404907646,0,0,419511720,40370176
2446843,13129,44347,562449979,590873230,354154379,0,2,419510307,40435712
3727763,1347,61740,552627334,590522973,356450373,0,0,419503563,39714816
8328209,634,49722,476173541,587119356,385641027,0,0,419510490,40042496
9529273,490,31615,443690028,589909555,401088916,0,0,419505831,39649280
10111219,373,34530,420143587,592249207,413274669,0,0,419509134,39714816
8619543,499,38533,448180860,592373528,401002708,0,0,419505816,39714816
7190609,366,34681,451035666,589950814,396683624,0,0,419504157,39714816
8184537,440,37787,439258139,586360218,400773075,0,0,419503977,39976960
9258484,393,32414,425432959,592075838,410188639,0,0,419512734,39976960
9282293,50220921,4523747,278168488,473957914,351890989,0,6,419999538,40894464
3737866,4121,5155980,419865353,597106699,427865148,0,0,419484877,41615360
11930951,35678627,11950444,1009875388,593987820,215769255,0,142,419781236,40566784
9482751,3961869,6597003,1146961790,459626763,68962196,0,98,419690346,40828928
7221140,2864552,6087314,1118491377,503895114,40572373,0,0,419649246,40763392
7268797,5779839,7519546,1356791108,595228792,48458275,0,3,419682876,40894464
8555650,6022416,7900711,1444578646,596079688,89190189,0,0,419644326,40828928
3441015,49547,690015,1261557020,591534298,81722624,0,0,419475630,40828928
2367514,11318,78268,1190960009,591774718,87899625,0,0,419424132,40697856
2271899,10354,431981,1273509308,590755714,80186474,0,0,419592645,40304640
1395937,9341,78367,1218324731,593497303,85768832,0,0,419468403,40370176
5348090,892790,1662083,1289692634,589076582,81646920,0,0,419912310,41025536
1813896,9526,82999,1198460430,594342643,86388725,0,0,419281797,40763392
2013727,16190,214395,1219342972,592057312,86357082,0,0,419563161,40697856
1826940,10788,88194,1228489548,590813544,85756205,0,0,419483991,39714816
2833993,15872,987192,1225379729,591716821,85486595,0,0,419683479,40566784
2924042,10886,105551,1209189137,588175006,83864125,0,0,419481930,40239104
2023495,10100,100764,1219198427,592045193,87535412,0,0,419512308,40370176
3885640,1070984,1988836,1266505484,591997640,88183944,0,0,419934063,40763392
4785117,402782,735219,1266201110,590515460,81787578,0,0,419557389,40697856
2708907,13119,94323,1246313326,591891608,88530006,0,0,419458848,40960000
2420940,12666,85290,1193651312,589503918,85872944,0,0,419433279,40894464
2863112,13349,668527,1238442488,591906448,87072310,0,0,419588313,40894464
1516506,9534,215789,1227028252,591866160,83219501,0,0,419433969,40697856
1272991,10542,90714,1214380784,591715014,85931389,0,0,419506875,40566784
3023077,18247,218407,1250907078,593226525,83998152,0,0,419608485,40566784
2575655,9347,82227,1191974866,589188568,84394354,0,0,419458074,40501248
1424240,9152,90730,1213509007,591927722,88241658,0,0,419504994,40435712
3890069,15000,2820674,1317090326,594331033,80765146,0,0,419938518,40763392
10112848,7348104,7751750,1420203835,595295015,99647460,0,0,419666262,40828928
3515760,14106,182414,1216162471,591853443,84419919,0,0,419383515,40566784
2212714,10716,125963,1249716750,585783288,85815833,0,0,419454600,40435712
1616236,11224,90597,1232018938,593799586,87261983,0,0,419519622,40370176
4064623,15382,458397,1261031567,591811369,88438839,0,0,419726742,40632320
1875735,18557,223023,1236562008,589466122,84415262,0,0,419427807,40763392
2553881,13038,90638,1221354888,594354256,89778271,0,0,419478132,40501248
4120947,158376,1833758,1335401247,591107509,77808802,0,0,419930088,40894464
2180647,13316,108994,1225372154,593114533,88710565,0,0,419331630,40632320
2412959,12986,140722,1231539035,591621044,90116209,0,0,419493744,40304640
1786003,9825,463799,1227377107,591885293,84423037,0,0,419529693,40173568
2465653,12392,76603,1180537672,589915163,85450375,0,0,419468205,40173568
3251236,15915,817874,1235145838,590955482,84317586,0,0,419647611,40632320
1355365,10206,88417,1219104204,590319557,85899010,0,0,419427426,40566784
2806897,13753,91689,1215414061,592038594,88721500,0,0,419515356,40566784
2559098,11815,1683123,1279753561,592715390,78353241,0,0,419874105,40697856
7020545,2912782,3448574,1357190174,596677756,92743551,0,0,419727537,40763392
2028260,10974,98603,1216124930,588675208,87206437,0,0,419356989,40435712
2745592,33903,132701,1246592830,594456437,82523043,0,0,419568639,40697856
2635010,11895,90356,1200248779,587317746,91289420,0,0,419454240,40632320
2918121,101477,489422,1241591752,591994397,88105735,0,0,419759619,40697856
2946497,12818,121655,1224156773,591839183,86057948,0,0,419446773,40697856
2081998,26434,498456,1245109464,590999996,82892259,0,0,419562897,40566784
2363936,12526,102687,1208851660,590732086,90975076,0,0,419462163,40501248
2363369,11883,84467,1195897329,594281056,90635982,0,0,419710160,40566784
4825469,35293,1692795,1291601420,594470375,83826296,0,0,419675554,40828928
2727401,11878,96469,1211394435,589438091,89808301,0,0,419348972,41091072
1876255,23152,393556,1222960189,594610187,87516374,0,0,419599168,40697856
1937018,8957,222225,1187768060,591715542,90159945,0,0,419464356,40763392
4447577,123036,623736,1244251999,592960113,80045784,0,0,419712624,40763392
2753157,12874,109694,1214165598,588570745,91132071,0,0,419492900,40763392
3104954,13445,433109,1245800908,592028038,86295123,0,0,419528308,40763392
1955064,10654,89052,1210256171,591697862,88972086,0,0,419415210,40435712
2377360,12763,99501,1213508532,591624489,90679235,0,0,419745461,40632320
14027119,656082,9565389,14722109356,6827723054,1553558932,976808,211,419908139,41680896
17097615,873403,12373124,17899424916,8250282155,1868220437,1283053,0,419708478,41615360
16687001,906964,12166009,17714672686,8153997794,1847135598,1319989,0,420205799,40828928
16838518,882841,12137728,17701199975,8245869678,1860427818,1120478,0,419629173,41680896
16931882,862159,12118724,17763755459,8244348210,1869187034,1087544,0,419675504,41615360
17266978,875553,12157183,18115628080,8238968807,1845233142,1079058,0,420021524,41615360
17282967,940293,12165033,18133818957,8236324770,1812460355,1074905,0,419801180,41615360
17911094,1008746,12341935,17983491483,8164865038,1741557027,1048831,0,419948627,41615360
17916021,1043145,12348597,18220573455,8162083522,1719959479,1020933,0,419648215,41615360
17210442,873076,11995890,18069185878,8162530963,1750865127,1039198,0,420047642,41615360
15531208,629936,11312937,17883383848,8186620578,1861835014,985941,0,419534864,41615360
16958081,918305,11904729,18162145864,8166299928,1763418721,1076796,0,420041028,41615360
15408969,640565,11179966,17832887709,8171361580,1854910720,931471,0,419886158,41680896
14606130,474541,10701144,17459305802,8130467977,1938009199,1156721,0,419901664,41615360
14674714,520152,10772868,17546619305,8166584544,1942692392,1068437,0,419718590,41615360
15878934,630024,11090097,17907019844,8190484633,1836766807,1200722,0,419981172,41680896
15138582,543623,10718809,17651942901,8173793770,1877670578,1082757,0,419873516,41615360
18560739,1069447,12302324,18681334184,8249438683,1658052652,1363045,0,419680664,41615360
18296337,1095155,12202686,18700661404,8253035533,1657797760,1103174,0,419961547,41615360
18408647,1140420,12181859,18519546834,8240047114,1662687781,1173085,0,419878729,41680896
18524559,1119921,12271398,18768227904,8250171116,1662486627,1330109,0,419692980,41680896
18273405,1150406,12177327,18718207683,8247786211,1640129326,972638,0,419808698,41549824
18337147,1079970,12209836,18779396201,8251972974,1639527954,1039987,0,420007078,41746432
18326495,1127652,12124417,18608831587,8250411715,1681008700,1008723,0,419828760,41615360
17872690,1119301,12304299,18702747925,8253075318,1651128743,972946,0,419767600,41680896
18398869,1104276,11993664,18558524168,8191844925,1680026548,1197572,0,419935579,41746432
18349706,1105325,12259436,18655384380,8247112649,1636567150,1072761,0,419844719,41680896
18250332,1121326,12140729,18721979676,8250562690,1680020521,1136558,0,419936986,41680896
18257413,1203131,12237932,18806296787,8243392428,1603662179,1056172,0,419708891,41680896
18212041,1185325,12331725,18684282445,8219380366,1611530468,1121904,0,419929873,41746432
18550671,1247159,12168308,18622180178,8211845868,1616050793,1161760,0,419843971,41746432
18811574,1200831,12145782,18713105228,8230366000,1627420063,1279152,0,419892478,41746432
18485400,1226242,12180689,18673222598,8199471230,1570309377,1216531,0,419843844,41746432
18430182,1177611,12273670,18828482313,8190607695,1513159954,1227241,0,419971995,41746432
14790817,583168,10844142,18026240708,8112844572,1728035401,1012503,0,419596309,41746432
16366209,797124,11353660,18303657103,8110824451,1608611269,1154358,0,420054587,41746432
14960886,610210,10723804,17799082345,8099101089,1774881728,1178460,0,419948746,41680896
