l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
21358337,317017,21260650,21061730421,8307771863,2133497777,105368,0,674913990,41943040,2311716864,8126464
24377860,1824595,25879168,20792202863,8293886166,2172712184,116365,0,419987145,41943040,2011168768,5898240
27909715,6677882,30147442,21469201090,8295797232,1986722969,91404,0,420078561,41943040,2419195904,5570560
31162113,14602949,33770639,22449915871,8291934450,1718799009,32811,0,420247563,41943040,2761621504,2424832
235174092,238801060,56211780,7110538696,7313596539,4470632818,130667,0,419996187,41943040,5299699712,13303808
368439301,4974980,69363948,3440216875,8275674815,6126377118,224125,0,419895804,41943040,4479451136,3997696
367644017,4936545,69236525,3434352337,8276315281,6131761088,217442,0,419969250,41943040,4470472704,7274496
360172153,5098982,67970449,3373545407,8277964259,6171651632,222750,2,420064284,41943040,4392026112,8716288
333960930,4917991,63003968,3127635336,8272207184,6318566688,189320,0,420174141,41943040,4072538112,8978432
330990779,4796027,62282604,3101070267,8274710831,6335549666,198032,0,420331383,41943040,4028104704,6094848
331954399,4596043,62504013,3107681632,8280773594,6337327421,200786,0,420268110,41943040,4036034560,3473408
335847690,4721795,63270545,3141592742,8274664855,6309872043,200192,0,420096336,41943040,4081319936,7929856
330647145,5074234,62278955,3104842407,8272687235,6328409277,228876,0,420040854,41943040,4031119360,5177344
330263188,4909939,62308705,3092788349,8273154921,6338061545,191090,0,420061491,41943040,4021485568,6291456
329673277,5003691,62080925,3088069977,8275121262,6347118408,189051,0,419975031,41943040,4015521792,7405568
331499468,4453802,62439631,3103895299,8276627185,6333794759,198185,0,420419244,41943040,4037148672,3473408
333252218,4529074,62776638,3114513117,8276654701,6328791467,197715,0,420136830,41943040,4054384640,6946816
330233289,4852931,62179977,3089194020,8275160674,6344001187,193478,0,420133231,41943040,4017160192,6684672
329895495,4579978,62157732,3088608296,8274206219,6341785752,200815,0,420241397,41943040,4011589632,4325376
330517605,4750992,62318386,3096999338,8278372251,6344265843,184897,0,420264737,41943040,4026728448,5963776
330330536,4805427,62215784,3093741485,8275555547,6341451990,198658,0,420104512,41943040,4023648256,4128768
333062052,4490535,62752896,3120712971,8277200367,6325579757,204650,0,420184200,41943040,4048224256,5570560
338871141,4568726,63783955,3167329622,8279695548,6297090185,202626,0,420161910,41943040,4123721728,9371648
330338061,4711365,62228488,3096336678,8274943010,6336252327,196149,0,420245205,41943040,4029546496,1835008
329969016,5190409,62288378,3099554716,8278397415,6341749168,208520,0,420390552,41943040,4026793984,9371648
344326460,4361834,64835751,3219009249,8279723056,6268274901,187381,0,420221721,41943040,4184276992,2228224
335366450,4380713,63230576,3136882038,8274504436,6314108947,201738,0,420107901,41943040,4081713152,9895936
330370896,4851608,62307570,3096116149,8276286507,6344364109,185235,0,420266973,41943040,4028956672,3670016
331772641,4676941,62453049,3106059127,8277755338,6334883051,195527,0,420280200,41943040,4036624384,917504
332396668,4292695,62625205,3113901369,8279730776,6332541959,201673,0,420358959,41943040,4039507968,13631488
331001488,4472650,62339948,3095348329,8278790328,6338908161,198171,0,420420507,41943040,4027711488,3407872
334400099,5190691,63043162,3138854001,8279118206,6320404478,216912,0,420134862,41943040,4073979904,7405568
329679950,4667724,62151970,3087607196,8276359748,6341753483,192298,0,420305979,41943040,4013293568,6094848
331406736,4861428,62430300,3106003103,8280528307,6340461263,201692,0,420328308,41943040,4039704576,5373952
330527133,4688929,62205744,3093014716,8276410157,6342864497,193524,0,420096830,41943040,4019453952,5701632
331001708,4364152,62298145,3096632713,8274324117,6336219577,209494,0,420233299,41943040,4028497920,4653056
330194432,4772397,62207050,3088917334,8276641405,6341833859,197841,0,420116274,41943040,4018798592,4980736
334166189,4692873,62991461,3125277094,8275762559,6320865177,198068,0,420165804,41943040,4065591296,6684672
331034602,4678124,62374448,3098404463,8275392293,6339870316,197462,0,420211461,41943040,4027580416,1900544
348465882,4662178,65698972,3266207978,8269235585,6227668116,217279,0,420313023,41943040,4241489920,131072
366286220,4755981,69036153,3421238643,8279226941,6140276828,217371,0,419851695,41943040,4453171200,7405568
359115144,4903412,67672192,3364109417,8277347609,6178233136,216478,0,419942757,41943040,4375576576,8257536
359174244,4326823,67607395,3342951561,8276621087,6188647597,206677,0,420270720,41943040,4360044544,9175040
343527577,4911545,64550225,3212867696,8277397000,6262705918,214898,0,420093543,41943040,4187947008,8847360
343134707,4500936,64623442,3206606839,8275091941,6272108496,199902,0,419944653,41943040,4163829760,0
362538041,4875119,68327713,3389614191,8275365524,6158015105,218422,0,420175617,41943040,4413849600,5898240
358914218,4874839,67587909,3358966580,8279908577,6181429328,218988,0,420187848,41943040,4373282816,8388608
334657225,4734617,63058152,3132732268,8274105794,6317604958,184990,0,420133217,41943040,4077060096,10092544
329291551,4545770,62026769,3080389256,8273898205,6344444218,206990,0,420009703,41943040,4006477824,4521984
330266851,4661459,62231397,3092262761,8271732907,6337302007,204300,0,419995697,41943040,4021551104,2228224
328610905,4649390,61942256,3078931300,8269904587,6346139829,190616,0,420017788,41943040,4001693696,5242880
329457833,4801689,62045233,3088274074,8272506115,6342506850,198112,0,419988699,41943040,4009754624,5242880
331652613,4647971,62441530,3102675778,8273464319,6331270608,200686,0,420146976,41943040,4032561152,12779520
331035058,4832335,62314630,3109638573,8274627114,6330406364,223166,0,420304167,41943040,4035969024,3735552
331800260,4820241,62611766,3106472157,8275124763,6330152694,199302,0,420346335,41943040,4041146368,6356992
330679627,5114946,62317689,3096784247,8279159962,6343285306,189746,0,420277959,41943040,4027777024,5308416
331789613,4497837,62383316,3102517578,8277963647,6337997203,195155,0,420178008,41943040,4028235776,1245184
340819941,4681764,64155978,3185890690,8275908255,6284921594,208140,0,420310071,41943040,4154523648,9371648
330525548,4568637,62258442,3095491014,8277404113,6341341354,201421,0,420308949,41943040,4018470912,7077888
329534319,4869828,62061239,3084647161,8280661121,6351163048,195408,0,420313967,41943040,4008050688,6356992
329268339,4842607,62074118,3085825466,8275868699,6345618055,192436,0,420096847,41943040,4013096960,4587520
330564686,4680665,62283873,3094817954,8272495575,6338826451,185395,0,420223587,41943040,4027056128,6422528
333764755,4754757,62826152,3124927900,8277671967,6322533734,194697,0,420159558,41943040,4054515712,8912896
334291659,4818978,63037456,3139121708,8276377581,6310669677,223814,0,420230223,41943040,4077977600,2818048
330748600,4467808,62261201,3092994115,8273263025,6337424511,209973,0,420109488,41943040,4023255040,6750208
332868033,4441769,62668367,3109714499,8272124996,6327189061,195459,0,420112752,41943040,4051173376,5832704
331402498,4674073,62511799,3103993681,8276221087,6334074215,190213,0,420147840,41943040,4034002944,6488064
331645444,4861102,62486060,3106246446,8276641949,6335886741,196697,0,420298929,41943040,4037148672,1769472
330728201,4887619,62296697,3098618021,8276787057,6342066430,187654,0,420413994,41943040,4027645952,8257536
348684761,4808282,65779278,3267406644,8275173731,6229845266,223413,0,419926767,41943040,4236181504,0
369528650,5009650,69641171,3454083205,8274796554,6119028665,216947,0,419903139,41943040,4495769600,6160384
358879658,4803949,67568109,3360852735,8276870637,6177321324,221350,0,420118350,41943040,4374528000,8716288
334130832,4364084,62924456,3126465567,8272885994,6319085569,200013,0,420185817,41943040,4068278272,11010048
330395536,4616972,62298646,3091467847,8275981764,6341584119,198327,0,420243717,41943040,4021813248,5177344
345588781,4364082,65142590,3231889903,8283625424,6263688071,199750,0,420250221,41943040,4199088128,1114112
331846308,4520536,62532200,3102008251,8271765209,6331484568,205645,0,420056829,41943040,4046127104,524288
329799082,4947680,62198695,3092198836,8270235899,6340022911,186775,0,420185672,41943040,4015390720,10616832
329981990,4547204,62129592,3092270519,8279405224,6346221940,194960,0,420303223,41943040,4012376064,11272192
330867483,4495942,62206701,3090631207,8278590322,6342835249,206603,0,420150252,41943040,4017553408,6225920
338578755,5303587,63818092,3181633571,8277890843,6291470889,213660,0,420235731,41943040,4139122688,6291456
330224887,4291457,62207585,3090244011,8273147621,6340494397,206253,0,420212382,41943040,4019388416,3014656
330447987,4704923,62318728,3095223166,8277924814,6341263778,189852,0,420116592,41943040,4020109312,5767168
334987422,4735730,63028864,3133147151,8279244767,6320028664,195568,0,420398295,41943040,4077191168,5505024
332933936,4607852,62815567,3118215677,8277615728,6328578816,191965,0,420202275,41943040,4053270528,7471104
331035040,4619655,62280726,3100465786,8275418356,6337597614,190497,0,420231237,41943040,4029480960,5505024
331427591,4461883,62395458,3102771353,8277652607,6336735969,201956,0,420158961,41943040,4032692224,0
330789031,4419203,62368116,3094608198,8274345448,6334369135,206715,0,420096015,41943040,4023844864,11075584
330197921,4858049,62292386,3096348286,8275862235,6343863406,201535,0,420207315,41943040,4019453952,10944512
330049551,4883937,62114428,3094103348,8277323448,6344441189,188013,0,420267996,41943040,4019847168,6684672
329621395,4908895,62136781,3098439397,8278867197,6339329694,228970,0,420475125,41943040,4021682176,4980736
333583020,4760973,62791782,3121303993,8279200687,6325801963,200975,0,420077774,41943040,4059758592,4587520
330828075,4334516,62300293,3094764814,8271860595,6335431380,208766,0,420150973,41943040,4027514880,5898240
329960218,4826346,62215672,3087916974,8278450811,6345511625,195890,0,420371526,41943040,4012572672,5308416
331913462,4933499,62564250,3109191090,8281666119,6339475717,188425,0,420246429,41943040,4045668352,6094848
