l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
11587784,1740014,8097535,1588508067,1376279548,721604299,51059,1467,31309824.00,413680752
24635939,1120370,20892251,2024421108,2669335348,1662372453,137280,1308,31383552.00,420585465
31217814,1365922,26878147,2284943888,3313049622,2119696178,930847,1285,31408128.00,420845283
36591208,1208557,30097226,2435226900,3675993787,2373660016,3013564,1257,31408128.00,420523785
39814970,1111450,32102421,2533494152,3929501014,2556502916,4286182,1274,31378636.80,420740601
41660052,1031375,33218817,2587671848,4083021290,2668643909,5012721,1401,31391744.00,420907944
43206626,1006792,34137412,2630645886,4195870130,2750296477,5624024,1412,31394084.57,420819849
44328103,969525,34786962,2661584553,4286682494,2817912951,6081589,1427,31401984.00,420894822
45174407,934064,35321074,2687948169,4358620744,2870044566,6384626,1373,31380821.33,420693687
45945900,932969,35762803,2708945374,4414931122,2911121338,6689564,1375,31388467.20,420816909
46364437,913283,35980873,2714473444,4442974323,2932923632,6892280,1374,31394722.91,420848241
46922944,907136,36298135,2732754723,4485611872,2963008258,7112132,1419,31399936.00,420716175
47382897,891390,36579309,2746259992,4521416393,2988729056,7277416,1412,31404347.08,420769155
47744105,879684,36801904,2758340181,4551668630,3010369542,7401194,1453,31401106.29,420821505
48083378,873092,37015064,2768441976,4576378662,3027855619,7532029,1413,31404851.20,420981552
48356369,863592,37172567,2776286961,4598080670,3043728327,7639772,1411,31405056.00,420615210
48579179,856379,37311734,2782723614,4618657715,3059269660,7720675,1413,31399454.12,420820620
48785748,850150,37427453,2787824541,4633799250,3070596229,7812702,1417,31402666.67,420764853
48965479,841107,37535630,2792859123,4650285022,3083185780,7880326,1391,31405541.05,420791418
49132273,843028,37619364,2796592815,4661139790,3091323559,7951857,1432,31408128.00,420726663
49391316,856392,37723050,2801720326,4673458407,3099917822,8079814,1426,31410468.57,420482652
49632171,869484,37846904,2807581959,4686329039,3109601253,8198017,1462,31405893.82,420984024
49878567,891373,37947327,2812035892,4697032116,3117629164,8329163,1482,31408128.00,420888897
50055547,902676,38019982,2815661673,4706939002,3125349416,8422299,1462,31401984.00,420704472
50185064,909937,38061932,2816776111,4712262769,3129792893,8500159,1488,31398297.60,420805968
50331532,924611,38121106,2818489452,4714222402,3130840577,8578134,1480,31400566.15,420903375
50499569,937400,38191529,2821744930,4722636205,3137233496,8662807,1502,31402666.67,420871338
50639909,946125,38249715,2824524770,4729686963,3142632975,8732948,1485,31401106.29,420888741
50675089,947777,38297503,2826865222,4737058308,3148663996,8726772,1478,31396263.72,420818529
50374364,932848,38333180,2828918296,4742498129,3153641498,8450526,1479,31393382.40,420738768
50019699,917454,38290869,2826690773,4737186710,3150292289,8192853,1475,31390686.97,420825114
49778082,903842,38345266,2830032944,4743738953,3155528275,7949904,1513,31391232.00,420994488
49545048,892514,38391144,2833069507,4749740334,3160451262,7721930,1518,31388765.09,420599109
49328965,880767,38438379,2835850039,4755687192,3165335795,7507270,1510,31390780.24,420759060
49115499,871069,38474033,2838073921,4760140366,3169055886,7305148,1501,31385658.51,420816048
48922676,860693,38516751,2840527904,4764262336,3172318943,7114244,1486,31386282.67,420951603
48740627,852146,38555436,2843130999,4769258009,3176378571,6933660,1498,31386873.08,421071228
48569423,844682,38593367,2845485886,4773954268,3180198781,6761980,1482,31388725.89,420647553
48405617,836689,38628889,2847793517,4778446380,3183854921,6599707,1462,31390483.69,420954471
48247772,827948,38661036,2849789323,4782356840,3187031944,6445276,1464,31392153.60,421002234
48097813,820674,38691219,2851849803,4786270342,3190286810,6298467,1468,31393742.05,420645030
47957463,813253,38720776,2853795161,4790076922,3193366144,6158879,1490,31391744.00,421012161
47835442,805949,38750958,2855145520,4790585980,3193440243,6027854,1477,31393268.09,420660321
47709551,800229,38776914,2856987725,4793746833,3196009188,5900595,1455,31391371.64,421042713
47559496,797880,38774530,2857041520,4793763526,3196437104,5779117,1477,31392836.27,420578628
47437035,792766,38794244,2858154724,4796798554,3199139902,5662719,1482,31393168.70,421041627
47325865,790163,38816499,2859444143,4799739520,3201691713,5551401,1492,31394532.77,420697938
47252671,789516,38831712,2860602074,4802573143,3204216113,5485049,1483,31393792.00,420759042
47183439,784313,38848368,2861568551,4805354892,3206731562,5423041,1472,31393081.47,420841884
47070516,778644,38819801,2861062111,4804392631,3206260048,5360234,1463,31383552.00,420835826
46976011,773266,38806251,2859414170,4801653198,3204955489,5299250,1465,31380178.82,420633343
46924894,767783,38828470,2860681307,4804318441,3207105300,5243566,1477,31381661.54,420692340
46871672,763683,38847336,2861848266,4806758947,3209160613,5191152,1473,31383088.30,420837078
46820996,759586,38867051,2863104654,4809369832,3211296594,5139429,1460,31384462.22,420797082
46772850,755447,38885885,2864174375,4811665540,3213232608,5090865,1463,31385786.18,420828198
46724152,752158,38902771,2865285911,4813859528,3215050014,5043637,1450,31385307.43,420816618
46680234,747467,38922061,2866410165,4816268534,3217031059,4997327,1467,31383983.16,420835470
46632204,743812,38934400,2867278914,4817975810,3218484333,4952988,1465,31384399.45,420828522
46590428,740185,38951265,2868276119,4820128554,3220287715,4910156,1463,31385634.71,420805668
46543652,736321,38961439,2868994474,4821586159,3221555781,4868761,1460,31386009.60,421073967
46504278,732385,38977479,2869879052,4823499622,3223149160,4828814,1461,31387177.97,420614415
46465196,747064,38998476,2871314399,4825490288,3224598586,4773524,1463,31384344.77,420799710
46399235,743907,39014216,2872198492,4826565899,3225429996,4704721,1458,31385502.48,420787377
46332027,740324,39027604,2873083592,4828403437,3226998488,4638149,1447,31385856.00,420842139
46264334,737141,39038567,2873673289,4830263275,3228735922,4573167,1440,31386954.83,420735387
46163166,733765,39014176,2872445993,4827992530,3227505069,4510123,1443,31388020.36,420863007
46098120,731065,39022820,2873086780,4829756075,3229137651,4449375,1452,31386853.25,420759144
46033024,728061,39029364,2873344489,4830967860,3230358874,4390158,1463,31387166.12,420796452
45971861,725524,39037765,2873889323,4832606691,3231891514,4332940,1463,31387469.91,420734832
45908857,722939,39042237,2874123129,4833245015,3232604114,4277280,1465,31388467.20,421094814
