l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy,local_mem,remote_mem
89537639,437781683,59665071,2697316212,3325516983,2148856300,24684,0,420164034,2097152,6871318528,8847360
69974038,302488352,56169285,2286586353,3209446313,2144562396,22206,0,419834467,2097152,5829165056,22347776
77449427,375671340,56774809,2304392936,3241519696,2163843585,19252,0,420060429,2097152,6332481536,0
65569431,227964162,52404811,2390457928,3342608812,2252058075,26965,0,420154255,2097152,5670174720,0
82612887,394354206,56377742,2262962875,3207981431,2126733670,22496,0,419954697,2097152,6398148608,16449536
75110356,321770991,57580897,2567040152,3303436700,2180062396,25774,0,420105340,2097152,6302924800,0
72533474,317343801,55733863,2199583806,3296755807,2233259055,19756,0,419837901,2097152,6084755456,10027008
74959957,332917836,55161954,2538381186,3323869489,2178829128,29295,0,420048786,2097152,6152519680,0
73556969,297928119,52363865,1781207760,3193460640,2251231462,18056,0,420211101,2097152,5719457792,51838976
80832279,361623195,59445646,2853251849,3325969109,2131405819,27385,0,419846902,2097152,6689914880,0
71918296,320298171,56507672,2267358456,3280872031,2200194438,20816,0,420129441,2097152,6049300480,10158080
78611370,372268853,54784010,2405752594,3277574622,2166261562,24641,0,419976954,2097152,6424166400,16449536
61068511,157226990,52377226,1926374266,3270182637,2302954064,23969,0,419798019,2097152,5412552704,0
87691183,439872743,59902148,2932758893,3281373874,2055776260,23197,0,420208695,2097152,6901596160,0
72133017,313069332,56543353,2246975223,3318776781,2249905853,22632,0,419807544,2097152,6057558016,23527424
85662313,463041905,58979998,2358579672,3249748142,2168546798,18045,0,419773778,2097152,6585974784,0
54646755,107380306,48790584,2075204000,3242891990,2240298211,26670,0,419972210,2097152,5166071808,16580608
89213956,429951733,58062512,2473762395,3329282195,2204623596,24006,0,420042965,2097152,6722027520,2621440
72844133,313960339,57346051,2418326628,3289182851,2191976929,24248,0,420007492,2097152,6153633792,0
71025490,318596623,55254376,2226982980,3203613373,2137078368,18944,0,419849475,2097152,5955846144,14614528
73460309,297901539,54611814,2472087814,3326000976,2158080529,28515,0,419779230,2097152,6159073280,3276800
77810108,350569959,52727883,1933999781,3111787007,2130913978,18547,0,420051611,2097152,5791088640,0
78073778,342425630,59371855,2726464196,3319079104,2157260327,26597,0,419958702,2097152,6595739648,3342336
71129324,317085916,56091901,2207963079,3286079992,2223165194,21604,0,419949382,2097152,6010961920,5570560
75742221,352179129,55489446,2532063059,3291487448,2134062032,27980,0,419915859,2097152,6321602560,0
66364011,189669714,52765921,1673468820,3186575760,2258111469,19400,0,420054635,2097152,5445058560,45219840
84826655,410362297,59505473,2891087398,3266050621,2064780106,24816,0,420098258,2097152,6753615872,0
72097368,316779549,56219316,2232692447,3292749080,2208808635,22537,0,420137097,2097152,6127484928,13697024
84026706,454315057,58066094,2352671375,3276112447,2197529618,20231,0,420095007,2097152,6518276096,0
56236873,120621878,49018496,2010749434,3239822196,2223686599,26321,0,420138863,2097152,5010423808,27918336
