l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy,local_mem,remote_mem
20234738,15795,19402336,1417894522,3326480267,2559334181,72263,2,419545617,39780352,1237057536,0
21757076,14211,20777831,1512176337,3325491214,2500013119,72285,0,419782055,39649280,1331888128,2162688
23668147,15824,22618385,1656796495,3320004092,2423802218,82070,0,419907928,39714816,1435500544,0
19386674,17473,18527321,1351487147,3326507524,2591002165,71977,0,419763484,39845888,1189019648,0
20604513,11113,19595537,1430743532,3288863647,2512288598,71509,0,419756744,39714816,1253244928,0
20377560,16861,19474743,1422253369,3310322263,2546256984,71326,0,419599256,39714816,1244659712,2228224
24631650,14894,23463489,1725472359,3318240906,2389286962,88989,0,419725876,39649280,1502871552,524288
19655073,10728,18849380,1373221692,3327180009,2574782164,72648,2,419643494,39714816,1196359680,0
20531576,13748,19847656,1438094156,3324891654,2539793948,71122,0,419762555,39649280,1263140864,0
19918511,12681,19073610,1387579548,3328237646,2571741435,67622,0,419907784,39780352,1217789952,0
23442155,14124,22488072,1642677933,3321365730,2436989687,80437,0,419901807,39714816,1446707200,7077888
21596796,195455,20580694,1508187335,3323469153,2508178223,81108,0,419632458,39780352,1306787840,0
19947403,211389,18952293,1391443609,3327168985,2569667756,69511,0,419740858,39649280,1219100672,0
20494887,252144,19600663,1423935133,3329400597,2560859803,69129,0,419930856,39845888,1243086848,983040
22191740,11655,21227730,1559513537,3313104641,2468267055,81731,0,419784148,39649280,1369702400,2097152
23711545,296049,21835340,1594748482,3321558880,2452561735,619788,0,419677300,39845888,1395130368,0
20058941,11312,18523707,1348955086,3329148130,2593876285,724952,0,419766851,39780352,1189609472,0
21049944,11023,19524361,1422678640,3325993267,2555850314,762215,0,419529731,39780352,1240465408,2162688
22398222,15410,20729761,1505018587,3329105769,2513793444,828288,0,419888744,39845888,1330970624,1507328
26577228,16964,24513899,1786479739,3321230428,2354107514,973995,0,419788964,39780352,1559298048,0
19740551,10231,18314816,1337121219,3327586961,2602608686,724552,0,419674826,39714816,1171718144,1376256
21326490,13069,19672546,1438354236,3327513456,2547593216,778800,0,419753952,39649280,1259601920,0
20341284,10126,18791313,1364931500,3330831751,2588891351,750556,0,419912823,39780352,1206255616,3080192
26163935,13096,24200574,1766429182,3323289259,2365993227,947199,0,419678365,39780352,1547239424,1769472
20729298,12816,19236786,1406487813,3326485328,2567754476,768320,0,419766439,39714816,1220739072,0
21458700,14767,19781305,1442235804,3326744134,2545388426,795361,0,419985368,39649280,1270874112,0
20422714,10653,18912346,1376143019,3329347492,2581695882,744923,0,419644630,39649280,1196818432,0
24168141,14518,22336350,1630090738,3323503815,2443540316,876808,0,419722591,39714816,1433272320,6094848
21863052,11381,20212438,1483473299,3325505847,2522097317,793515,0,419749870,39780352,1290862592,0
20547339,13654,19124727,1395268541,3328405981,2570669173,764509,0,419778631,39845888,1220083712,2686976
20929035,10799,19276281,1407015376,3328635407,2562428717,761480,0,419893331,39845888,1236729856,0
23276081,11027,21622014,1579730980,3324884457,2472695268,853939,0,419759162,39780352,1380843520,3538944
23644645,13554,22058610,1604274862,3322584728,2459380585,852931,0,419901334,39845888,1397555200,0
20338155,11986,18820603,1367412152,3325435168,2588803137,742508,0,419719436,39780352,1194524672,2031616
21013790,10976,19525946,1426138772,3325684569,2548246418,760238,0,419854012,39780352,1254227968,0
21620131,10016,20059803,1457469137,3326274759,2542622133,797490,0,419584422,39780352,1275723776,2359296
25137405,11679,23340666,1703246449,3324770980,2407503061,914457,0,419992870,39780352,1477967872,0
20044833,8252,18451521,1345438405,3327492424,2602132986,728947,0,419979293,39780352,1182138368,2752512
21493995,14023,19965201,1456783953,3323986056,2542529709,790166,0,419708067,39780352,1266679808,0
20105477,10965,18409284,1347405705,3327645548,2593822084,733414,0,419936529,39780352,1187774464,1703936
26025563,12977,24137058,1764055375,3323110691,2369448922,942341,0,419774111,39714816,1541865472,2490368
21215452,9012,19671812,1434377197,3326388285,2554646514,784896,0,419644854,39780352,1247936512,0
21221947,131152,19381564,1410323872,3326633691,2558918464,764203,0,419821578,39649280,1245839360,2883584
20948339,1521138,19551840,1436117013,3326000575,2548942746,204154,0,419634984,39714816,1254359040,0
22850291,700535,21561603,1577139170,3323065628,2476579505,81724,0,419673294,39714816,1376911360,3997696
22558440,9507,21636556,1576448350,3321513135,2469046026,79400,0,419845932,39714816,1369899008,0
19598938,16278,18768325,1370138952,3324758309,2581924531,72824,0,419828668,39649280,1204879360,720896
20277026,11920,19523732,1418679661,3325260283,2558467248,70820,0,419654530,39780352,1238761472,393216
21075901,13059,20215159,1469836556,3324751949,2532885126,74276,0,419755741,39780352,1292042240,2686976
24123036,10956,23031996,1689301751,3318553948,2405434617,86942,0,419745399,39780352,1470824448,0
19060337,11992,18165038,1321559975,3257314870,2535832083,72027,0,419749457,39714816,1166147584,0
20635837,14308,19720062,1433600980,3326210416,2553512167,67620,0,419500420,39780352,1252786176,3670016
19694178,11141,18861560,1376920245,3324377289,2571489658,77129,0,419848185,39649280,1218314240,0
24606047,12455,23496594,1711377540,3321279559,2391555952,91942,0,419577756,39780352,1503985664,458752
19771488,12198,19010879,1386251581,3327086766,2577162501,69293,0,419726064,39780352,1207566336,0
20462549,12575,19705062,1435398187,3325233018,2551537637,80213,2,419895155,39649280,1256652800,3604480
20025352,10989,19195297,1400463313,3328524407,2570973310,72977,0,419603192,39649280,1223557120,0
23769396,13914,22687227,1660952784,3320506542,2426318804,93115,0,419643263,39780352,1458700288,8192000
21493446,11121,20552594,1498986067,3324730757,2511782409,80768,0,419901491,39649280,1312620544,0
19830690,9605,18996847,1385538754,3326870693,2583036939,69636,0,419518589,39714816,1210187776,1179648
20149615,11090,19265694,1413163026,3326294999,2557745675,74168,0,419911864,39780352,1240662016,1638400
22412867,11496,21601944,1565945721,3325483227,2480490470,76697,0,419418381,39714816,1371734016,851968
23835830,16906,22739337,1663320203,3319055330,2417752051,90958,0,419750886,39714816,1458831360,0
19163970,8913,18398679,1340384503,3325337104,2599112424,69261,0,419755854,39780352,1175584768,3014656
20387491,10994,19519701,1425365263,3328235962,2555422090,71268,0,419658919,39780352,1246691328,2359296
20393444,10106,19650808,1435447930,3324622639,2552054010,75428,0,419639472,39714816,1252327424,0
24807980,12806,23625651,1733796341,3318503654,2387835581,90275,0,419864885,39780352,1512046592,0
19580836,9456,18756375,1373433301,3326863935,2586736074,72690,0,419815074,39780352,1194786816,0
20653985,9055,19864615,1446858034,3326820672,2543030333,73576,0,419657952,39780352,1271332864,458752
19742505,6653,18862156,1375419315,3326527236,2583130571,68709,0,419671750,39845888,1200685056,786432
24158350,10585,23350961,1702775174,3289945211,2380032962,89305,0,419778203,39649280,1492123648,2555904
21252483,11173,20284726,1477921775,3325967633,2532073902,79541,0,420061650,39714816,1285554176,0
20194603,9873,19156136,1395039469,3329360996,2575359297,70370,0,419861505,39583744,1230438400,3342336
19995546,7939,19377097,1412358813,3327474339,2569895491,72623,0,419793724,39714816,1227423744,0
22599785,15194,21487887,1562858970,3322189223,2474742394,81729,0,419525589,39649280,1381826560,1572864
7806393,8512,7504945,878978106,1052224988,655395296,17369,0,419768106,39124992,443154432,0
3524038,32658,3684556,1294203132,681800791,191314022,3622,0,419798496,39780352,314441728,10354688
19943911,420107,18118920,1331562598,2969234075,2255175789,51366,0,419677294,39649280,1186529280,0
20632346,1653642,19185416,1367437536,2965184118,2186556430,91671,0,419874601,39780352,1253048320,6356992
33639902,342048,30828280,2038074459,3180186994,2077516869,750006,0,419675613,39714816,2005139456,0
21240167,18439,18990957,1347178343,3233784271,2485618663,1553543,0,419679924,39714816,1236467712,0
25699787,102693,19947231,1438486623,3279232293,2475894164,3928119,0,419931044,39714816,1283522560,0
25022740,129122,18674376,1350077305,3273119685,2525806888,4133061,0,419488212,39845888,1193017344,65536
31911286,88954,25295728,1835764088,3302973960,2281381891,4610021,0,419929939,39780352,1629224960,1835008
26156393,190387,19436042,1407460193,3324460645,2526614399,4511360,0,419760309,39714816,1249968128,0
24054242,42308,19549265,1410149290,3293051061,2504582231,3114148,0,419714014,39780352,1268252672,3211264
25723384,150077,19417104,1402434037,3304510812,2514514775,4262142,0,419812008,39845888,1244725248,0
28816790,97668,21610883,1566197916,3323436423,2448376632,4765157,0,419672267,39845888,1397030912,4325376
29385425,213286,21608159,1569025974,3327924787,2453964380,5288984,0,419730051,39845888,1390673920,0
24915646,149842,18756858,1360903199,3330828615,2564470443,4314261,0,419865042,39845888,1206910976,196608
25659350,181695,19394013,1405353477,3326990124,2535307127,4255849,0,419754488,39845888,1244987392,327680
27083132,134816,20513020,1486024017,3325454096,2490649939,4513564,2,419941276,39845888,1325858816,3735552
30820642,219431,23053027,1677982291,3323511803,2389347065,5166697,0,419594704,39780352,1479147520,0
24466792,84779,18573027,1345353645,3328778376,2572233933,4072887,0,419957104,39845888,1193738240,0
26370565,157122,19580978,1422560171,3326957225,2529319632,4714990,0,419762746,39845888,1257701376,1638400
25601413,233145,19080062,1374441621,3331180732,2560774216,4479082,0,419573484,39845888,1225195520,917504
31105485,223692,23530721,1707414814,3324752012,2365240979,5026940,0,419854981,39845888,1514733568,1835008
25662574,236861,19428501,1410638681,3330141387,2541870163,4359639,0,419861189,39845888,1243283456,0
25920747,93462,19683171,1416958755,3330697751,2531348847,4276549,0,419781778,39845888,1262944256,0
25987568,152393,19350482,1408175871,3328289986,2537028282,4585013,0,420032772,39845888,1244528640,0
29154618,175563,22079704,1595352732,3325963346,2435784992,5032515,0,419535878,39845888,1414594560,4390912
28768978,188489,21440965,1559840230,3329308904,2457089828,4910073,0,419884070,39845888,1373569024,0
24570096,131011,18631343,1354899526,3329746905,2568121928,4190877,0,419922778,39780352,1201274880,1048576
25822436,310691,19587137,1413119706,3331934803,2533900401,4460695,0,419896749,39845888,1259339776,0
26989470,93531,20499882,1484344527,3328649776,2493535885,4380752,0,419949063,39845888,1321205760,2359296
30749111,146796,23049522,1671978948,3325548490,2398841314,5287476,0,419618003,39845888,1468465152,0
24271469,175118,18398914,1327218673,3331522984,2584991964,4057659,0,419819435,39845888,1176764416,1966080
26364527,217577,19737162,1422935533,3329681922,2530293766,4672365,0,419755931,39845888,1260191744,0
25828629,191423,19356451,1405402548,3328037908,2543456798,4428060,0,419472848,39845888,1240727552,1179648
32038783,277012,24281572,1762337422,3324535206,2337589499,5288903,2,419981599,39845888,1569193984,4063232
25097966,115310,19002316,1369668043,3327399567,2562397488,4070480,0,419814962,39845888,1202716672,0
26493490,132965,19642725,1427750828,3329100891,2532850387,4644043,0,419826778,39845888,1263140864,0
25449016,171784,19055960,1376984221,3331123327,2555643986,4529088,0,419883864,39845888,1227685888,0
30889591,409592,22898108,1648031211,3327621354,2407677120,5488170,0,419761993,39845888,1481310208,5832704
28263501,489148,20624890,1490605029,3330391340,2497522449,5401723,0,419929737,39845888,1316290560,0
26308506,349609,19335656,1399316553,3332029542,2556848653,5033808,0,419870514,39845888,1241907200,0
26657752,405500,19350003,1396004086,3330223166,2545009964,5017927,0,419611725,39845888,1248264192,3407872
29327269,461941,21772315,1565290004,3328529588,2459427755,5258277,0,419978479,39845888,1403256832,1048576
30996673,327634,22583540,1641645107,3327244837,2415570833,5772055,0,419617192,39845888,1451425792,0
26486743,418791,19150758,1382331411,3331061079,2560317797,5042616,0,419613384,39845888,1227685888,393216
27811515,462401,20294877,1453757823,3327772528,2518705837,5149272,0,419709266,39845888,1306066944,0
30200641,597140,21932588,1576398867,3331291791,2452398839,5788230,0,419666564,39845888,1407582208,720896
33685556,438235,24478568,1775969045,3322683077,2342037878,6367404,0,419667358,39845888,1568407552,0
26900666,774717,19226214,1387321087,3330751443,2558416248,5335057,0,419753136,39845888,1242693632,1376256
28010137,432820,20248145,1462852257,3320971638,2502690723,5323869,0,419922786,39845888,1304494080,0
28497086,602888,20527701,1477012751,3331655577,2511901255,5506597,0,419772940,39845888,1323171840,6422528
33546553,665855,24002185,1730863343,3326781248,2367587551,6506572,0,419981586,39845888,1551892480,0
26089517,489479,18872113,1361404290,3330506446,2572808713,5035194,0,419603872,39845888,1213595648,1310720
28071711,464085,20307761,1464189429,3330947452,2517158137,5346037,0,419904228,39845888,1297022976,0
21806211,240944,18774633,1371317529,3326723731,2572332343,1713678,0,419534127,39845888,1202913280,0
25043848,75134,23688174,1731415497,3319154582,2380510350,85587,0,419914917,39845888,1542979584,6225920
20653436,10187,19615698,1434240707,3324239705,2539225305,76282,0,419760943,39845888,1265238016,0
20184575,11427,19348041,1405190751,3316122334,2550385594,72089,0,419711575,39845888,1241776128,2424832
20195876,10565,19240537,1406685849,3326109391,2559119440,74347,0,419840068,39845888,1248657408,4718592
22454237,13890,21605476,1571963017,3326288119,2472584278,82471,0,419692898,39845888,1387986944,0
22782097,12353,21837227,1594103163,3324661944,2457234934,87848,0,419720713,39845888,1395982336,0
19680345,10692,18895878,1370352454,3330286750,2587838479,71138,5,419790781,39845888,1211170816,4325376
20269161,13297,19425848,1417435470,3327201539,2554378227,74483,0,420015906,39845888,1249509376,0
21611678,9029,20757812,1508740706,3326573797,2509953460,79666,0,419374674,39845888,1331298304,0
24958746,13697,23824835,1743328254,3322283706,2377179013,88352,0,419868395,39845888,1534787584,1835008
19439584,10466,18667203,1362556038,3329678166,2592836224,70909,0,419779700,39845888,1196163072,655360
20486429,13409,19580707,1429711001,3326505334,2548057727,73690,0,419869967,39845888,1263271936,0
20217832,12487,19541962,1424872918,3324975409,2553652296,73866,0,419713984,39845888,1254162432,1245184
25699357,13041,24544670,1793696534,3321464336,2348691204,90872,0,419577879,39845888,1576730624,196608
19781316,9860,18758458,1369143225,3327281718,2580074711,70990,0,419839007,39845888,1214644224,0
21170941,132247,20074303,1472960940,3327938521,2531939301,76551,0,419730521,39845888,1291583488,1835008
19657334,10620,19029616,1389151870,3276919361,2526488373,72465,0,419744818,39845888,1223294976,2424832
24987569,16674,23853760,1744702456,3320131079,2381304681,85564,0,419754906,39845888,1535967232,1638400
20830242,134787,19987957,1458401780,3311517282,2526972900,79555,0,419771491,39845888,1269366784,0
20050577,17062,19196560,1406311538,3326420499,2566826994,77036,0,419806020,39845888,1242628096,262144
20152659,14106,19453056,1407717178,3328567323,2564124686,73152,0,419918490,39845888,1247805440,0
22731841,14692,21597876,1581137958,3324557026,2463562156,83126,0,419874124,39845888,1398538240,3932160
22698181,15487,21718706,1576934568,3324165348,2469640150,81134,0,419769820,39845888,1388904448,0
19529252,11811,18667511,1359961665,3327524929,2588062775,69414,0,419804000,39845888,1204551680,655360
20189754,14921,19320306,1407734120,3327404140,2563211284,77880,0,419765129,39780352,1242759168,0
21242245,11084,20330069,1482779429,3325111505,2515499942,77493,0,419843221,39845888,1317994496,3080192
24191353,15979,23206291,1692350640,3323150362,2407200764,88909,0,419759417,39845888,1483735040,0
19183615,11315,18412795,1337376765,3326910407,2599588163,68450,0,419850221,39845888,1181483008,1703936
20405764,14180,19694452,1436836107,3326810800,2546339798,73611,0,419894332,39845888,1263468544,983040
20187403,11445,19388337,1411911058,3326092843,2564836063,68450,0,419808109,39845888,1246887936,1572864
25154745,16345,24116122,1765746175,3322745284,2372061452,93613,0,419958255,39845888,1552154624,524288
20997406,510434,19655503,1439194840,3320323321,2540733690,71446,0,419905612,39845888,1256718336,0
20733089,173541,19771442,1448098526,3327305220,2543266871,92729,0,419724571,39845888,1276248064,2097152
20703512,11957,19394486,1406453299,3328092393,2566325161,526347,0,419914835,39845888,1243217920,0
23520123,356849,21785072,1600656848,3324290672,2450184753,693762,0,419889398,39845888,1418788864,4915200
23043815,15951,20938536,1537776506,3323812172,2488381798,1128672,0,419759464,39845888,1350369280,0
20465159,11211,18948677,1377394388,3328695430,2582348222,988194,0,419738161,39845888,1213988864,0
21565002,19140,19594066,1430623837,3324362601,2550023294,1052240,0,419880080,39845888,1264320512,0
22466778,16079,20592714,1505708379,3324628437,2512899226,1108648,0,419923775,39845888,1330708480,3014656
24606405,16335,22493812,1645580822,3323438752,2430915370,1193573,0,419701788,39845888,1441988608,0
20168798,11413,18533174,1352866792,3327700085,2597676505,941980,0,419828524,39845888,1189085184,2097152
21371113,12472,19435243,1423833864,3314783624,2539921787,1049196,0,420005124,39845888,1260257280,0
21253633,9950,19567653,1418875845,3328267204,2561797324,1034006,0,419733220,39845888,1252458496,4128768
25683921,12215,23463780,1718082080,3321070198,2392201332,1239763,0,419842297,39845888,1513291776,0
20276271,17170,18322215,1340285846,3317179050,2584740197,995105,0,419867949,39845888,1191378944,0
21633857,14356,19802053,1446422986,3326049240,2543363542,1043918,0,419762101,39845888,1262878720,4194304
20350205,14337,18724358,1362655176,3328741675,2586389191,977819,0,419764898,39845888,1199505408,0
26159024,11167,23615762,1724969240,3321555809,2389874736,1249345,0,420017627,39845888,1534394368,6291456
21481365,12236,19662707,1440893306,3328193536,2546200445,1049103,0,419781946,39845888,1263796224,0
21191712,11464,19352176,1405667958,3331188526,2568021382,1037870,0,419993262,39845888,1248002048,3801088
21087946,12786,19322964,1413970769,3327112055,2561196263,1023779,0,419624758,39845888,1242955776,0
23612064,14314,21509090,1573440202,3306171507,2452908839,1125107,0,419932602,39845888,1391656960,2818048
23090462,11362,21160246,1538020193,3324512172,2497607201,1091659,0,419775789,39845888,1340735488,0
20639989,17465,18719168,1359975886,3329278570,2587550685,993672,0,419762070,39845888,1214119936,2621440
21150274,18796,19331205,1410481406,3325926391,2565948346,1022052,0,419874283,39845888,1241251840,0
22871154,13953,20740741,1509971098,3324826459,2507552904,1120109,0,419900322,39845888,1340604416,3473408
24750867,16028,22517131,1647231651,3324309532,2438533317,1191584,0,419650993,39845888,1444806656,0
20144201,12367,18443040,1351146479,3329352017,2593009436,978888,0,420067993,39845888,1187643392,983040
22047411,16408,19940862,1436799254,3221694702,2439303808,1025809,0,419843402,39845888,1285750784,0
21008263,12397,19453626,1425380540,3325832106,2554446310,1021694,0,419689354,39845888,1252786176,2490368
25841639,18486,23607133,1718371213,3319815316,2390235143,1248053,0,419756127,39845888,1515782144,1769472
20658798,15125,18782254,1372005925,3328199040,2585647321,1004498,0,419765237,39845888,1205075968,0
21593376,14289,19670674,1441722587,3326006114,2546625124,1075340,0,419788106,39845888,1273364480,1572864
13155580,11027,11925367,866728236,2026767517,1554547974,554656,0,419614964,39714816,754057216,0
1609896,692,2173443,1139028360,418152099,48553155,0,0,419511224,39845888,140771328,196608
12655291,165419,11862300,1245086311,2115525465,1538414145,41475,0,419848994,39714816,834469888,8257536
20247961,2149173,18260119,1322379287,2914270986,2202132556,46592,0,419692087,39845888,1189150720,5898240
21370677,882891,20289961,1407864076,3159224466,2397536542,80795,0,419769791,39780352,1297743872,0
28577814,277155,21954305,1582857313,3315665356,2427220053,4687687,0,419868050,39845888,1445330944,2162688
27745800,301618,21200710,1532202625,3324580463,2471509101,4553720,0,419775150,39845888,1360199680,0
26091505,323323,19211290,1390611181,3325686430,2553687233,4866733,0,419868529,39845888,1236926464,1572864
27344014,525026,19746502,1423640201,3325432887,2529253595,5315835,0,419693019,39845888,1272250368,393216
28792877,396891,20834881,1503755770,3272747559,2442543344,5133899,0,419779992,39845888,1342111744,1114112
31416928,447438,22867441,1651266810,3320951628,2402865445,5813688,0,419843457,39845888,1464467456,0
25597558,414590,18628712,1347264576,3247426736,2494796219,4619791,0,419921407,39845888,1210712064,4456448
27214692,689235,19664851,1427045088,3320491156,2525719076,5298933,0,419704232,39845888,1267531776,0
27226537,291377,20061214,1447610652,3326398066,2523826523,4899565,0,419851978,39845888,1284898816,3604480
34149477,644902,24462420,1775201847,3315806546,2333013733,6477028,0,420032778,39845888,1580466176,0
26918113,389953,19636998,1423651339,3324701407,2534246675,5039336,0,419665850,39845888,1256521728,0
26990990,411252,19778271,1429724970,3324413498,2531465756,4991446,0,419906198,39845888,1267007488,2359296
26641390,411306,19488382,1410806125,3325148902,2533757892,4798451,0,419926269,39845888,1257046016,0
33020258,592090,23912322,1720061029,3319780642,2376970184,6345615,0,419491048,39845888,1530003456,1048576
28996781,258025,21357398,1542206502,3322788403,2466395574,5217202,0,419645072,39780352,1364393984,0
27285792,544862,19488425,1407771333,3320626443,2534846980,5296031,0,419905349,39845888,1262813184,5111808
27129868,524080,19712374,1426373172,3243258574,2458256456,5064020,2,419677191,39845888,1264844800,786432
32098157,638071,23052362,1672785122,3287724117,2370545579,6115099,0,419599188,39845888,1478492160,0
30477130,389570,22295057,1618398926,3288131527,2385350318,5702280,0,420002817,39845888,1436483584,327680
25509477,319082,18946152,1367738808,3306172345,2542578762,4522467,0,419749165,39845888,1218314240,2883584
26733629,442635,19414931,1402574525,3324875110,2538875636,5058746,0,419841741,39845888,1253113856,262144
29235969,453730,21371502,1545566492,3300684919,2445863666,5496841,0,419871945,39845888,1369309184,0
30646697,414570,22707526,1647127896,3303720104,2391632994,5637807,0,419722968,39845888,1450704896,0
26619633,840245,18856987,1360259573,3280122784,2523155890,5160229,0,419775495,39845888,1219231744,2097152
27130565,405962,19781831,1432055161,3294118890,2495567916,5058348,0,419653022,39845888,1271005184,0
27402657,383741,19960797,1443435344,3297271144,2488021678,4957355,0,419880888,39845888,1296171008,2621440
32457812,409067,23553584,1699476563,3304084211,2357634386,5961636,0,419940887,39845888,1517355008,0
25446747,390173,18616612,1349432182,3297621768,2541221658,4880368,0,419653668,39780352,1194721280,4194304
27268082,455340,19872020,1439512213,3297903322,2497721339,4867511,0,419821799,39845888,1281359872,0
26466037,836204,19090796,1376333603,3322236910,2555637740,5094279,0,419741784,39845888,1218379776,0
33052785,637269,23323777,1691277885,3288919600,2353054763,6185783,0,419936912,39845888,1524432896,5242880
27074132,387929,19779077,1429892176,3306087773,2504679759,5082877,0,419761250,39845888,1269432320,0
26983719,445896,19936779,1427816463,3328189170,2534365261,4910516,0,419932738,39845888,1266876416,3801088
26772319,560129,19593241,1419726642,3324893835,2530114812,4886675,0,419843444,39845888,1272250368,0
30662822,676409,21951081,1579770486,3281698874,2410137044,5821319,0,419718326,39845888,1407909888,2162688
30801974,762285,21983987,1592830029,3298547583,2418439410,6057399,0,419539405,39845888,1410727936,0
27559618,632171,19761498,1423992252,3274290467,2487041502,5378179,0,419947967,39845888,1272446976,0
28801536,812925,20457046,1473834394,3306434389,2497074738,5743147,0,419792472,39845888,1308688384,1966080
30942571,1007622,21794399,1554072248,3322356044,2455370850,6213010,0,419588116,39845888,1408630784,5242880
32773119,1045208,23104829,1669815137,3282136924,2367457220,6522560,0,419788342,39845888,1486553088,0
26105154,589136,18835093,1352267202,3277525178,2522921564,4999136,0,419842624,39780352,1213267968,0
28005311,854442,20008357,1434361831,3303524080,2507292268,5572029,0,419767176,39845888,1283850240,524288
28263178,665814,20095954,1435295632,3256011608,2456924734,5427634,0,419732121,39845888,1292763136,0
34229409,852357,24289685,1746473077,3301885219,2337487453,6802215,0,420094715,39845888,1568407552,196608
26890656,973109,18919208,1360236005,3298566654,2544626243,5430826,0,419855442,39845888,1215102976,458752
28566739,918388,20144775,1451337493,3245584463,2438213949,5695277,0,419889798,39845888,1298726912,0
27004337,894037,19052120,1377891904,3302613266,2539302104,5256283,0,419684713,39845888,1226833920,0
33159578,754150,23752047,1709034409,3319844574,2386819302,6464677,0,419718099,39845888,1528627200,3997696
28865842,772599,20269888,1470122971,3241169116,2421634688,5680067,0,419689262,39845888,1308360704,0
27366643,911551,19411237,1405150202,3261784620,2475586692,5441356,0,419759201,39845888,1265696768,2359296
28196799,981629,19708036,1419992414,3296725359,2509345780,5627496,0,419949293,39845888,1277427712,0
25711061,241749,21622670,1578042543,3316680045,2456863152,2513202,0,419772777,39845888,1387528192,2359296
22235775,11956,21200679,1553123361,3324380545,2481782644,85345,0,419759203,39845888,1362886656,0
19617049,16056,18754002,1368002540,3328357966,2587900279,67798,0,419935416,39845888,1215037440,0
20296238,17693,19535666,1413573670,3326591865,2561290894,72547,0,419577958,39845888,1247150080,0
21386874,16239,20373482,1476231879,3326720132,2524563025,76082,0,420009894,39845888,1315831808,3735552
23560378,14140,22428899,1640281315,3320749819,2424849731,86523,0,419807381,39845888,1447952384,0
19208370,19565,18545475,1348080140,3326509110,2591096473,70915,0,420024727,39845888,1196687360,1769472
20925885,9691,19972506,1455304996,3309746040,2526292590,74267,0,419738810,39845888,1282539520,0
20114402,12993,19192823,1395521003,3330928294,2569364311,74316,0,419820120,39845888,1245052928,3932160
24893163,14973,23711110,1730763606,3323479493,2385203260,97679,0,419841752,39845888,1531904000,131072
20352538,17671,19538215,1424894596,3325316762,2553353538,75866,0,419753128,39845888,1248395264,0
20470574,11997,19564687,1418152179,3329950057,2560111071,71520,0,419886911,39845888,1261109248,0
20519707,13591,19727599,1440210083,3324309350,2541267121,73451,0,419666279,39845888,1271332864,0
23116786,17280,22038967,1605894414,3325431259,2461707399,83260,0,419869796,39845888,1423441920,4718592
22017163,13784,20977907,1522446297,3324069261,2497782832,79335,0,419928406,39845888,1343422464,0
19586833,17015,18746641,1371113436,3326708558,2577885722,76081,0,419845746,39845888,1217331200,0
20595741,213067,19618034,1427749695,3332288178,2560235608,73374,0,419814255,39845888,1258618880,1638400
21438332,15967,20440991,1488801869,3313616536,2506285048,78973,0,419779333,39845888,1323565056,4980736
24501495,14958,23361885,1704057703,3322583981,2398165851,89220,0,419943467,39845888,1502740480,0
19548073,211232,18500279,1351454621,3323873561,2589252136,71835,0,419762147,39845888,1204420608,0
20397857,18209,19450655,1415330479,3327517186,2560542638,74847,0,419708054,39845888,1250295808,524288
20096084,9355,19238180,1397024555,3328910022,2572571734,72004,0,419847691,39845888,1245446144,3145728
24488281,13983,23351275,1710448920,3321875482,2397449216,91494,0,419768846,39845888,1506672640,655360
19665989,10209,18890224,1374532711,3327528818,2581326118,75542,0,419690096,39845888,1209139200,0
20828176,15089,20012383,1457939277,3287286865,2507392985,74973,0,420005151,39845888,1286406144,0
19871755,11318,19040846,1387555095,3331534163,2580795323,72983,0,419855073,39845888,1224278016,0
23599912,14961,22541675,1647963890,3323777957,2436301998,92400,0,419729551,39845888,1461518336,4128768
21947834,11455,20981373,1525274384,3323912832,2494288013,77951,0,419798770,39845888,1349517312,0
19753214,14715,18956036,1377328778,3330401897,2581876607,71169,0,419813791,39845888,1220149248,458752
20365195,11240,19581486,1425782264,3315896327,2543798123,79132,0,419988767,39845888,1263337472,1048576
22019246,506674,20759012,1528353108,3323769029,2496049528,74467,0,419626520,39845888,1342898176,3145728
24473974,293702,23305051,1705065257,3321502137,2403619201,88821,0,419979466,39845888,1499529216,0
19242239,11541,18409108,1344327871,3328613354,2602332475,68639,0,419739338,39845888,1186136064,458752
20419900,9428,19582723,1420682187,3329684067,2558811750,72160,0,419785371,39845888,1259143168,0
20281620,13576,19411298,1404007189,3326172978,2563432515,77922,0,419899285,39845888,1258946560,4521984
24611312,18058,23515733,1712488491,3320980728,2392624988,87062,0,419952948,39845888,1516503040,0
19670826,15182,18908164,1375708291,3328336160,2579513881,69069,0,419616034,39845888,1212153856,0
20510349,15637,19646357,1434852365,3327778131,2551147173,76323,0,419919538,39845888,1266483200,458752
19955684,11263,19189881,1394381346,3329996870,2577566566,67458,0,419814147,39845888,1231355904,0
23832471,14077,22786720,1668930584,3320920835,2418219588,91546,0,419770121,39845888,1482096640,6356992
21125002,11911,20212422,1470700330,3323641115,2527000810,72979,0,419952670,39845888,1297612800,0
19740687,10365,18920084,1378592759,3330758916,2581283248,69294,0,419822106,39845888,1221918720,2949120
20278793,14311,19307426,1409184137,3318367066,2556123792,72784,0,419905016,39845888,1246429184,0
22121620,14993,21187854,1543903732,3327160007,2487599251,83547,0,419848344,39845888,1374683136,1441792
22761665,14695,21832065,1593520188,3324238091,2465625659,82313,0,419676199,39845888,1400635392,0
