l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
191259271,288004,36702,9230178085,2619861484,83160340,8588,1143,242725.93,420708831
193085534,290029,36442,9336666084,2649361985,83837118,8541,1164,242762.93,420952086
195058625,292364,36130,9439761314,2678187509,84544200,8495,1176,242799.04,421060029
197073085,295363,35828,9539906920,2706283876,85278608,8445,1200,242834.29,420763269
198915971,297348,35501,9628441226,2731196754,85978621,8386,1216,242868.71,420868203
200576958,298199,35157,9706865187,2753172403,86541937,8322,1223,242902.33,420715152
202198292,299151,34825,9783476663,2774627692,87089589,8261,1225,242935.17,420691938
203782042,300013,34501,9858312383,2795590589,87620098,8202,1228,242967.27,420739782
205331071,301130,34187,9931487128,2816087472,88144633,8142,1235,242998.65,420768759
206845170,301621,33893,10003006568,2836134056,88666131,8090,1256,243029.33,420746103
208326869,302589,33598,10073046870,2855747345,89167183,8036,1269,243059.34,420873672
209776955,302938,33307,10141569793,2874938052,89651977,7983,1279,243088.70,421082034
210889555,302997,33004,10193712280,2889545037,90026196,7929,1285,243117.42,420859347
211948669,302507,32710,10243546414,2903492486,90385187,7874,1288,243145.53,420618225
212976469,302275,32416,10291925105,2917120891,90794170,7825,1289,243173.05,420709794
213984302,302158,32136,10339376396,2930484055,91190473,7778,1295,243200.00,420879273
214971901,302239,31854,10385866379,2943588539,91584403,7730,1300,243226.39,421029276
215940355,302162,31579,10431465167,2956425339,91959182,7679,1301,243252.24,420756666
216851600,301848,31307,10474555432,2968619679,92359820,7631,1299,243277.58,421081905
217478675,300986,31046,10503814679,2976733795,92539003,7585,1303,243302.40,420494289
218098643,300242,30790,10532779481,2984687073,92663216,7536,1315,243326.73,420697149
218706590,299376,30532,10561177320,2992484810,92781606,7483,1315,243350.59,420819699
219290051,298635,30274,10588298972,3000124323,93011007,7434,1312,243373.98,420718269
219835087,298273,30028,10613716722,3007412194,93298810,7469,1314,243396.92,420777414
220400000,297696,29776,10640097710,3014771980,93489243,7470,1313,243419.43,420690915
220751825,296934,29533,10656326822,3019314265,93587682,7477,1310,243441.51,420850008
221008287,296094,29291,10667908828,3022499756,93657985,7480,1305,243463.18,420657948
221258496,295381,29050,10679231539,3025615492,93724036,7476,1300,243484.44,420615003
221504398,294760,28809,10690369079,3028679125,93789983,7476,1298,243505.32,420767163
221750375,293951,28585,10701491772,3031683814,93822405,7477,1298,243525.82,420629646
221996414,292954,28362,10712645964,3034638824,93816955,7478,1298,243545.95,420864249
222226291,291969,28141,10722818609,3037392444,93840578,7476,1296,243565.71,420932154
222188580,290817,27922,10720394537,3036531878,93729649,7466,1299,243585.13,420461826
222151258,289698,27708,10717999574,3035680387,93622389,7452,1298,243604.21,420647370
222110740,288704,27499,10715479401,3034837382,93541073,7440,1298,243622.96,420659541
222066449,287693,27286,10712798719,3034010001,93496023,7435,1296,243641.38,420592035
222023674,286842,27073,10710181888,3033203266,93450652,7426,1293,243659.49,420792645
221982232,285881,26866,10707633563,3032413067,93402813,7414,1287,243677.29,420814179
221906564,284997,26664,10703438995,3031212766,93382749,7405,1284,243694.79,420663036
221609697,283701,26464,10688672339,3026943959,93218982,7392,1281,243712.00,420635079
221321426,282435,26273,10674311407,3022747582,93029748,7384,1285,243728.93,420569838
221037813,281172,26079,10660194859,3018622725,92843074,7374,1281,243745.57,420889293
220759570,279937,25883,10646334341,3014569750,92658835,7362,1276,243761.95,420857831
220485961,278837,25691,10632708876,3010583774,92478016,7355,1272,243778.06,420448144
220215751,277635,25508,10619263083,3006651715,92299078,7345,1268,243793.92,420565968
219930376,276377,25332,10605095261,3002669773,92171439,7336,1268,243809.52,420557745
219419341,275104,25150,10580112290,2995553979,91940872,7325,1264,243824.88,420815493
218914808,274014,24969,10555457776,2988557247,91728938,7314,1260,243840.00,420588930
218405271,272910,24797,10530583231,2981592568,91555446,7318,1257,243854.88,420538131
217918735,271701,24621,10506791163,2974801293,91324961,7308,1250,243869.54,420858609
217438084,270718,24455,10483300714,2968120539,91114330,7298,1248,243883.97,420472014
216964246,269598,24281,10460146851,2961534295,90907384,7286,1243,243898.18,420933876
216479808,268442,24113,10436426109,2954845019,90730380,7273,1237,243912.18,420291996
215787095,267153,23950,10402792759,2945321576,90443025,7263,1232,243925.97,420506670
215105688,265909,23787,10369700016,2935940480,90151583,7254,1228,243939.56,420544608
214433356,264689,23629,10337051791,2926697955,89874171,7244,1227,243952.94,420690396
213770426,263538,23477,10304858867,2917593897,89607166,7231,1224,243966.13,420600276
213117432,262332,23326,10273141853,2908620687,89343567,7222,1222,243979.13,420730230
212474398,261146,23183,10241910086,2899776269,89078247,7213,1224,243991.94,420558468
211727099,259893,23046,10205505400,2889546238,88805127,7195,1230,244004.57,420653532
210880141,258525,22898,10164512712,2877986002,88476987,7166,1227,244017.02,420381882
210044904,257291,22751,10124089049,2866587469,88153929,7139,1225,244029.30,420875801
209221710,255980,22603,10084236759,2855350716,87834717,7111,1222,244041.40,420555343
208410076,254688,22458,10044944629,2844269107,87518164,7085,1220,244053.33,420382227
207609379,253484,22315,10006188785,2833338234,87206511,7060,1215,244065.10,420743463
206819761,252247,22174,9967976614,2822560304,86900918,7032,1211,244076.71,420657114
206016849,251151,22035,9929179073,2811657110,86589435,7006,1208,244088.16,420787367
205041076,249801,21892,9882043712,2798333708,86194312,6974,1203,244099.46,420528448
204078362,248437,21752,9835539165,2785188660,85804308,6942,1197,244110.60,420402153
203129174,247064,21616,9789689041,2772215285,85411623,6909,1193,244121.60,420457662
202193666,245759,21483,9744496739,2759414263,85015617,6877,1189,244132.45,420416739
201268761,244503,21351,9699820677,2746782037,84638781,6845,1185,244143.16,420466527
200356008,243232,21230,9655732667,2734315570,84267500,6813,1185,244153.73,420608475
199454110,242053,21119,9612157786,2721981071,83893498,6787,1189,244164.16,420440565
198379231,240651,20992,9560357823,2707349330,83442058,6744,1186,244174.45,420386226
197305943,239248,20866,9508586265,2692685030,82988587,6701,1181,244184.62,420480663
196246375,237930,20737,9457473880,2678207709,82540851,6658,1176,244194.65,420647715
195200266,236564,20608,9407009055,2663913875,82098341,6616,1169,244204.56,420373413
194167279,235225,20483,9357176703,2649798854,81661700,6575,1163,244214.34,420436536
193146638,233914,20361,9307942415,2635860034,81234657,6535,1158,244224.00,420552594
192139258,232596,20240,9259348069,2622095810,80809163,6494,1153,244233.54,420713853
191121269,231679,29623,9218117403,2614231380,81966273,6491,1156,244242.96,420676578
191828916,264835,36204,9265170302,2629091648,83110549,6670,1161,244252.27,421188327
192814374,265990,36054,9317831502,2643809441,83468127,6658,1170,244261.46,420732306
193847655,267681,35902,9369593219,2658325137,83844533,6643,1181,244270.55,420983511
194839924,269329,35736,9417511225,2671819764,84203452,6625,1186,244279.52,420865023
195719246,270087,35562,9459165654,2683492071,84505173,6605,1192,244288.38,420766653
196588072,270643,35386,9500316127,2695022393,84799953,6583,1194,244297.14,421152453
197447864,271206,35210,9541043736,2706430758,85091826,6559,1195,244305.80,420813450
198296977,271828,35044,9581265171,2717698975,85380647,6542,1200,244314.35,420790668
199135732,272589,34873,9620993067,2728826449,85664572,6521,1203,244322.81,421099377
199965474,273250,34707,9660292347,2739835317,85946128,6501,1206,244331.16,420610863
200771039,273593,34536,9698391836,2750535545,86237915,6480,1205,244339.42,420761859
201398433,273648,34364,9728032054,2758860889,86472692,6465,1204,244347.59,421075989
202017806,273668,34195,9757236324,2767107101,86735604,6447,1208,244355.66,420770352
202630847,273745,34032,9786196622,2775250807,86968868,6426,1209,244363.64,420802179
