l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
18216606,129443,3116447,15114164679,8170803909,1918603923,4795496,253171,420026478,52166656
17570207,136530,3337963,15132622887,8175625363,1915497870,5358327,176105,420026292,52297728
18059424,126510,4067774,14962061060,8178559334,1916643376,4906931,233332,420038454,52297728
18155259,118138,2955487,14957323757,8171905441,1927234709,4303408,326309,419981001,50987008
17304449,105609,3244689,15051673095,8172837195,1902002799,4596620,266563,419995002,52101120
16436550,95250,2698209,14854682905,8175622931,2000188267,5436448,476956,420143583,52166656
17356014,95673,3626357,14964553392,8178706563,1994563935,5741906,334572,419991222,51642368
15496774,59879,1971933,14978055795,8173692232,2019144082,7143007,493475,419986575,51576832
16524015,65030,2204032,15001565127,8172083779,2072270487,8102367,539544,420017643,51511296
16200933,69304,3315076,14789052916,8179156408,2093641237,6371825,762434,420108663,47644672
15072442,60807,2505038,15024587382,8177014374,2060010316,6592427,746826,419936370,47710208
14946569,57719,2848516,14861933125,8171553719,2114552438,7310449,799247,420024264,47644672
17362511,89388,3264007,14804836081,8174356508,2134045297,6086956,902819,420007391,47775744
15237437,60160,2324969,14907792267,8179864960,2082721371,7302652,727993,420100364,50331648
15859921,84215,2568778,15092035484,8177672680,1959241073,7295086,242586,420118672,50331648
16911209,104931,2795711,14994253042,8170958416,2004753565,6600684,373314,419920990,50331648
18333260,115832,4264842,14661627684,8175273783,2111045933,5608666,684557,420039290,50331648
18281521,91936,3488272,14365514617,8180003812,2174222022,6548553,776329,419915120,50331648
17113895,82578,2968392,14671970485,8177625541,2099035565,6414611,705645,420014948,50266112
17673415,81250,2722705,14511773357,8174711102,2185388728,7327421,832523,419941536,50266112
18012760,80611,3691494,14337116574,8173765668,2242723872,7461458,895145,419990625,50003968
18895840,95160,3212944,14682614823,8180108452,2109115824,6958776,574684,420109955,49938432
16404150,50984,2050895,14685649489,8178901992,2143985550,8686127,562335,419958760,49938432
16835489,59977,2268825,14653119632,8173643418,2136606105,7982797,665524,419995860,49938432
16367987,70131,2498759,14727747809,8173438276,2112466828,7508641,669372,419918322,49938432
16009294,62190,2717433,14786088552,8181163007,2133183831,8339123,698964,420003746,49938432
