l2miss,r1b2,LLC-load-misses,LLC-store-misses,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
29759862,117939,24,7,3277388590,8188814964,5751611780,17869279,0,420755733,40697856
29210168,47176,16,6,3280529413,8168271403,5729064249,17560631,0,420765664,40697856
29461722,93891,22,5,3284060759,8187737731,5742959961,17710101,0,420929660,40763392
29462556,168448,52,7,3281895397,8172014158,5727061710,17551271,0,420793447,40697856
29271841,77915,23,4,3284064130,8174530736,5728364973,17441329,0,420750173,40697856
29312222,62200,32,0,3278915448,8174738727,5738974782,17657321,0,420456019,40763392
29429936,123076,30,4,3277990074,8176644904,5735003428,17606047,0,421101578,40894464
29345012,85660,18,5,3290264290,8186767107,5741250118,17612641,3,421054687,40697856
29219187,107769,48,2,3279424776,8168223960,5728434928,17294898,0,420626896,40632320
29262890,68390,24,0,3284169657,8186038355,5739584897,17622375,0,421048842,40697856
29239744,100895,17,0,3278538037,8173932753,5734182274,17594753,0,420703190,40697856
29550614,78068,25,2,3278675176,8176535802,5744351688,17714890,0,421023814,40632320
29316687,83338,22,7,3284917751,8185541440,5742710836,17480191,0,421031666,40697856
29267832,57763,31,6,3282396206,8169908005,5728562022,17527441,0,420867960,40632320
29358391,98165,16,5,3287729350,8188929726,5741427738,17640680,0,421042568,40697856
29372647,108008,35,7,3278471434,8167895367,5729129061,17601756,0,420603592,40763392
29500330,50108,21,4,3281303080,8186499860,5748154466,17852890,0,421113513,40828928
29155859,106608,27,5,3286950379,8176730563,5728401647,17517276,0,420641326,40632320
29465666,98810,29,6,3277911705,8175822296,5735103869,17637654,0,421025177,40894464
29089462,75211,37,5,3286866687,8183567906,5739306526,17398491,0,420754778,40566784
29480770,104871,22,2,3275369950,8167041197,5732078651,17655443,0,420769598,40632320
29654807,84949,39,5,3277484068,8179398164,5741485090,17845520,0,421000307,40828928
29401155,96039,19,2,3282122573,8175045402,5734272018,17603783,0,420615635,40632320
29304005,97612,25,9,3278818310,8174885436,5733756530,17632115,0,420747628,40697856
29064554,78539,22,2,3287744860,8180918086,5732359897,17445561,0,420806403,40697856
29288768,82172,19,6,3278716436,8176043069,5739126419,17612754,0,421123587,40763392
29341614,102266,27,5,3283737243,8182731166,5741662238,17649689,0,420866505,40828928
29592361,94315,18,4,3275480273,8172553552,5742100252,17619336,0,420873096,40566784
29307172,85619,17,11,3282504351,8180792498,5736875961,17587444,0,420794064,40632320
29580080,57334,37,2,3280171511,8178756014,5742752459,17727268,0,420974817,40697856
29737796,74496,25,4,3274640449,8181438262,5752125907,17864075,0,420971604,40566784
29345055,118068,36,7,3284632966,8188671432,5744244349,17762489,0,420910040,40632320
29744484,75159,24,4,3268681957,8160005952,5735841388,17694022,2,420464392,40697856
29182624,72971,31,2,3291074820,8183011821,5735406091,17561210,0,420785387,40828928
29474367,170164,23,0,3270487854,8166590023,5732097842,17708657,0,420576765,40566784
29328600,83250,17,2,3285937479,8180844838,5733306572,17616832,0,421017173,40566784
29401309,119252,30,5,3282761781,8174423821,5729788875,17464568,0,420707347,40566784
30365512,84308,23,4,3260264106,8180336421,5774486754,18197192,0,420679732,40632320
30488840,97996,30,7,3262376056,8198081786,5787442029,18298761,0,420739772,40632320
30494285,82778,25,4,3259053253,8186038298,5780409213,18320854,0,420996043,40632320
30394267,92531,31,2,3264954453,8199097420,5782179840,18297681,0,420693029,40632320
30352758,66809,24,5,3267951439,8195637837,5780623377,18252234,0,420908980,40697856
30621026,100017,34,4,3256832427,8190251957,5783235327,18361244,4,420815164,40632320
30494673,85464,27,7,3263248845,8186632054,5776879766,18152182,0,420599367,40566784
30469579,66245,9,0,3259261629,8190123640,5784634920,18276535,0,421003676,40697856
30785640,146072,34,5,3260265003,8200865816,5792601011,18532159,0,420728256,40763392
30522343,88969,27,4,3259152151,8183376970,5774386565,18302562,0,420573467,40501248
30584392,157793,28,2,3263437980,8198936388,5788094459,18314909,0,420969418,40894464
29704844,89793,22,2,3270653892,8167617544,5738529854,17775557,0,420404737,40566784
29156023,85339,29,0,3287650745,8175401293,5726677825,17475014,0,421086920,40435712
29257625,109496,29,7,3288176565,8185583391,5740138881,17572348,0,420770682,40697856
29281176,73694,35,8,3279249959,8171362906,5732714396,17607977,0,420931845,40697856
29395921,107202,20,5,3287461638,8184049391,5737379354,17634378,0,420806018,40697856
29414997,88825,23,2,3277605506,8166363466,5730890771,17565050,4,420630511,40697856
29411198,69054,15,9,3283786695,8184142966,5742780076,17469966,0,421139694,40763392
29575497,136852,30,2,3279107469,8177818614,5738096625,17575583,0,420666996,40566784
29182585,75664,23,6,3283797535,8171320964,5726032411,17494746,0,420777739,40697856
29457472,121747,28,10,3284654719,8187246651,5744532010,17679543,0,420931983,40763392
29209600,69651,25,2,3279343544,8170753477,5730131424,17577369,0,421163244,40697856
29722539,113376,26,9,3274638696,8181259758,5748488749,17763085,0,420629791,40632320
29923923,94629,31,9,3270108417,8186452306,5763218590,18044355,0,420784229,40501248
30502298,59537,27,13,3262534240,8197640400,5786877120,18378765,0,420992903,40763392
30564481,85725,34,2,3262395288,8193552631,5784573148,18218874,0,420669984,40566784
30552542,93127,32,10,3262733511,8191058067,5783689161,18236867,0,421096823,40828928
29821656,100953,23,2,3275289720,8183380798,5750550517,17899070,0,420605736,40828928
29212054,53210,25,4,3285743046,8173434202,5727719185,17517395,0,420983173,40763392
29307377,102948,30,2,3283891618,8180309722,5735135438,17431310,0,420799570,40828928
29892135,99581,22,0,3270615029,8181887105,5757501345,17909728,0,420881297,40828928
30474029,86337,36,6,3261101149,8198467592,5788032669,18209283,0,421128839,40632320
30376322,67747,9,5,3270898911,8200958376,5779330617,18225778,0,420791899,40632320
30448164,79130,29,8,3260780508,8184055657,5777346335,18293972,0,420946964,40697856
29702308,131302,24,5,3282848397,8184695131,5741106759,17767266,2,420762563,40763392
29359393,99035,35,7,3280297779,8173259354,5732309471,17645434,0,420893533,40828928
29381264,89969,23,2,3284705683,8181560686,5736905541,17652649,0,421043905,40697856
29392093,99354,15,2,3282401896,8177443366,5737294523,17735321,0,420604507,40632320
29655479,121981,45,4,3265467436,8169627170,5745642303,17914817,0,420764477,40632320
29212972,91639,14,7,3292516663,8184038266,5732899579,17493996,0,420840648,40632320
29302975,110591,23,4,3274995705,8162156460,5724994087,17543160,0,420618732,40697856
29216261,126349,26,5,3285430361,8180657692,5735433110,17594934,0,420834740,40632320
29185091,84641,24,12,3279118063,8171878099,5733008406,17405229,0,420610947,40763392
29569653,90058,27,6,3275150570,8172319751,5740472092,17551640,0,420501755,40828928
29063187,48691,34,7,3287935847,8175064477,5726660300,17498125,0,420733841,40566784
29521062,103778,26,2,3280128638,8173580848,5736800325,17630310,0,420852453,40632320
29342838,115011,20,2,3281051914,8184020764,5740365215,17625210,2,420757126,40632320
29504138,122314,37,2,3274897995,8169480457,5732429843,17721415,0,420699782,40632320
29356072,86751,23,4,3283099273,8180343569,5738337487,17514829,0,420883875,40697856
29583177,124132,25,9,3276166107,8171751142,5739037052,17615875,0,420732642,40632320
29415661,125854,27,8,3279046323,8179592793,5741277726,17646905,2,420946999,40632320
29192491,80158,26,10,3289741802,8185976351,5735285529,17567945,0,420794448,40697856
29245799,69071,18,4,3281553859,8170844686,5731013553,17574648,0,420959845,40828928
29320895,76560,24,5,3288221266,8185262039,5736652715,17656769,0,420793527,40828928
29620888,67376,28,5,3271739033,8169592368,5739766836,17779975,0,420554628,40632320
29314780,101777,10,2,3280169341,8179237690,5738857064,17724839,0,421047254,40632320
29463503,107923,27,10,3282941869,8183609825,5741290068,17755400,0,420927311,40632320
29228575,59208,19,13,3284814032,8174726358,5729701813,17415811,0,420992704,40435712
29297248,100496,28,5,3292518103,8187396845,5736394470,17530645,0,421127198,40632320
29590740,84827,23,2,3270482768,8161982328,5735135850,17576449,2,420492660,40763392
30772195,147891,19,5,3255995034,8195577357,5791113868,18405165,0,420749501,40697856
30518116,123133,12,14,3262207518,8189224888,5778858969,18204263,0,420606439,40632320
30708117,109540,33,4,3256417553,8197262167,5791994031,18344116,0,421001371,40697856
30467366,90837,31,12,3264800157,8195255908,5782097394,18183393,0,420666695,40566784
30414397,71184,24,2,3257290482,8183746248,5784533945,18005849,0,420673508,40632320
30391929,108999,18,12,3264707300,8192397920,5777681484,18210199,0,420885305,40697856
30513208,66011,25,7,3265356005,8188767085,5778731266,18319257,0,420863004,40566784
29931327,86101,34,11,3278611847,8193907511,5764790069,18103580,0,420989375,40763392
29224011,66598,30,2,3287298092,8178657073,5731087441,17488111,0,420879407,40697856
29280783,81039,31,2,3285748783,8175390383,5729442606,17578231,0,421121506,40763392
29817857,97652,26,5,3275957890,8185206107,5753990084,17987075,0,420566542,40697856
29200780,63874,20,4,3283177610,8166953729,5723099363,17469750,0,420767048,40566784
29195339,71782,37,9,3288376623,8184159673,5736528821,17598458,0,420823245,40566784
29171749,70998,14,7,3283593036,8170605430,5726177806,17409181,0,420650281,40632320
29213444,115148,29,2,3279283141,8175238292,5734759589,17633045,0,420754075,40566784
29339771,68257,24,5,3276777158,8174488269,5738543192,17688552,0,420502378,40632320
