l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
6592427,1084354,2928266,380276231,419053939,200794782,729,673,0.00,414670554
3438576,546048,1521842,206655368,229636050,110167886,396,452,0.00,8441375979
3572696,392317,1116615,279691046,292884497,134247162,269,650,0.00,420520872
3715377,313312,910718,310886895,324530597,148817789,202,682,0.00,420541119
3804829,264298,825373,323549241,343505016,160231835,162,678,0.00,420350115
3868190,231722,790998,328908234,356161784,169402763,145,680,0.00,420245202
3916189,207970,780949,330820173,365193899,176848832,127,682,0.00,420536799
3947286,189899,776203,332107938,371974273,182416928,114,631,0.00,420260196
3973328,175798,778416,332240055,377245235,187206674,101,622,0.00,420451152
3988130,164703,782931,331149803,381455334,191716067,91,585,0.00,420484866
4001120,155397,790077,329891330,384913372,195750084,85,568,0.00,420396603
4014233,147672,799411,328500492,387768982,199242577,95,533,0.00,420344391
4026090,141100,809413,326935429,390198058,202372827,91,528,0.00,420467577
4037389,135707,820493,325123048,392291266,205317818,87,549,0.00,420651012
4049284,130692,831595,323301522,394100333,208002212,81,538,0.00,420269799
4060322,126425,842850,321467909,395687638,210467376,79,551,0.00,420406386
4076345,122538,855923,320058325,397078553,212480087,80,528,0.00,420492780
4093011,118869,868658,318689495,398324157,214357527,77,526,0.00,420565419
4107087,115731,881458,317176895,399319013,216062796,125,517,0.00,420490531
4121924,112749,894054,315730367,400323343,217740618,122,497,0.00,420148805
4137130,110170,906123,314244884,401232464,219332025,117,491,0.00,420627586
4151270,107707,917823,312782414,402060229,220830086,112,481,0.00,420451052
4128790,105789,955589,308782137,402804163,223736290,156,488,0.00,420224793
4109242,103777,990402,305130418,403490588,226386238,200,482,0.00,420427038
4091375,101971,1022985,301633291,404116620,228891240,247,473,0.00,420438531
4075610,100417,1054062,298384698,404699652,231206102,287,465,0.00,420558507
4061987,98869,1082627,295348498,405239995,233359622,324,451,0.00,420570600
4013452,96988,1092176,290385740,401734461,232631641,336,458,0.00,8709880263
4028142,95731,1101119,289306364,402343086,233691606,325,455,0.00,420624255
4044807,94632,1106151,288513926,402914908,234610077,314,456,0.00,420530640
4061204,93647,1111471,287749065,403450044,235472626,305,460,0.00,420453467
4076982,92712,1116744,286999789,403950541,236309243,298,454,0.00,420139390
4092223,91824,1122101,286223951,404418438,237117057,291,442,0.00,420651736
4106656,91048,1127486,285419352,404862118,237941265,283,440,0.00,420268679
4121193,90330,1132941,284618355,405279885,238754862,277,448,0.00,420376866
4135231,89749,1138400,283798231,405671385,239551957,269,450,0.00,420321402
4148649,89154,1143859,282963444,406041400,240333483,263,448,0.00,420659676
4159193,88774,1148379,281983317,406394166,241181830,257,441,0.00,420237663
4168387,88289,1152605,280957090,406729390,242041413,251,441,0.00,420710762
4177599,87996,1156819,279950892,407049427,242880856,245,445,0.00,420470127
4187028,87661,1161189,278979643,407353058,243685597,240,446,0.00,420443986
4198548,87325,1166308,278144320,407640446,244403248,234,442,0.00,420232842
4208246,87021,1170732,277249699,407914199,245140998,229,435,0.00,420481908
4217104,86849,1174979,276327844,408177021,245885082,224,440,0.00,420679282
4225698,86579,1179128,275422170,408427680,246607574,219,439,0.00,420282926
4234525,86255,1183498,274536114,408666017,247311007,214,436,0.00,420654976
4244792,85799,1188415,273760742,408896224,247945609,212,437,0.00,420455595
4256003,85328,1193607,273043505,409115084,248529487,209,434,0.00,420505481
4247215,84802,1209636,271294655,409269955,249663127,246,433,0.00,420104814
4239656,84279,1225081,269610574,409468284,250795503,272,428,0.00,420418863
4231829,83806,1240292,267964522,409659381,251919593,287,431,0.00,420553584
4224727,83350,1254899,266371098,409843515,252991605,309,425,0.00,420078225
4217779,82988,1269082,264805099,410019945,254035371,324,425,0.00,420413166
