l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
6658590,7401127,4803567,1221664054,821271627,369766177,15763,567,0.00,409047833
16393940,4585538,13990166,1518100126,1876615504,1150505248,89325,2224,15630336.00,420701583
24148940,3314972,21484899,1883257714,2643803632,1678666093,246663,2304,20840448.00,420783480
30738651,2638670,26069394,2137971224,3209978534,2076375543,2073546,2288,23445504.00,420693582
35091060,2257284,28810456,2293080180,3553032875,2316258741,3541103,2125,25008537.60,420962226
37425038,1985708,30196371,2371472129,3732646713,2442132312,4340257,2061,26050560.00,420637146
39398875,1804486,31434837,2438331554,3869774452,2532956918,4952627,1998,26787840.00,420778368
41074442,1670293,32479489,2496539277,3993730848,2617774034,5510386,1992,27371520.00,420736401
42328036,1558783,33300901,2541848433,4095623194,2688773247,5895775,1899,27825493.33,420928482
43302895,1476500,33934232,2578052052,4176950358,2746851539,6194440,1859,28188672.00,420765684
43830003,1408495,34207986,2593998638,4215517389,2774343830,6434546,1784,28485818.18,420875469
44609288,1360970,34692562,2620536048,4273369207,2814910799,6686237,1746,28733440.00,420856617
45084890,1303346,34982379,2636167412,4309950874,2840416790,6852627,1837,28942966.15,420751194
45533252,1257878,35273578,2651336726,4342330340,2862477728,6989706,1860,29122560.00,420580743
45983268,1224888,35563673,2666826729,4377530183,2887154125,7131428,1812,29278208.00,420671769
46155280,1188332,35640651,2668658302,4388332157,2895394309,7213010,1818,29414400.00,420733980
46510127,1161485,35877092,2682612487,4419665724,2917542264,7317105,1817,29534569.41,420745116
46824523,1135877,36089565,2694695067,4447241935,2937061130,7405909,1848,29641386.67,420683547
47150756,1118162,36296936,2705814118,4472926143,2955377357,7508867,1844,29736960.00,420789498
47411903,1097926,36471847,2716488244,4496047313,2971718823,7584752,1834,29822976.00,420838425
47700250,1093391,36636847,2725063081,4512058155,2982366020,7680054,1822,29900800.00,421006236
46994348,1073641,36048934,2679132855,4438824152,2934626608,7609503,1790,28669021.09,8648159625
46134684,1050933,35349380,2650929864,4368698917,2884407704,7495020,1985,27544353.39,420699078
45245697,1026111,34624000,2615584288,4293966399,2833143163,7368191,1978,26513408.00,420424542
44491435,1011829,34028481,2592458013,4232103345,2788200416,7282206,1964,25564938.24,420794907
43807032,996356,33467939,2565523814,4172572951,2745786593,7191173,1939,25638439.38,420485829
43134141,979106,32922045,2541121536,4115398640,2705543267,7100344,1922,25786595.56,420844785
42742351,964199,32607189,2527208421,4081322767,2681008190,7052601,2016,25924169.14,420668454
43140126,968568,32853802,2541110890,4110768403,2702028744,7174047,1999,26052254.90,420982182
43557890,985590,33107229,2553901799,4138473043,2721875161,7305272,1973,26171801.60,420729504
43882785,992622,33312158,2563634046,4157174722,2734636151,7403013,1944,26335958.71,420898446
44211038,999046,33512052,2573982085,4179312632,2750311204,7511386,1914,26496000.00,420668739
44437720,998301,33716309,2584574867,4200682887,2765276038,7529256,1892,26646341.82,420782061
44367714,983229,33898760,2594404996,4222499696,2781507450,7319125,1893,26787840.00,420666630
44289892,969021,34058115,2603156517,4241954002,2796143884,7121279,1888,26921252.57,420701286
44210702,956702,34206714,2612120389,4260725001,2810066794,6935223,1882,27047253.33,420768144
44139899,943869,34348947,2619703630,4278184885,2823364818,6758042,1879,27166443.24,421028208
44080138,931680,34489281,2627455807,4294798149,2835599121,6590454,1865,27279360.00,420464199
44030650,921156,34630393,2635252102,4311383730,2848001500,6431676,1847,27386486.15,420862791
43984152,911230,34766035,2642671820,4326847311,2859385455,6280853,1847,27488256.00,420740592
43940733,901422,34892566,2649729069,4341571008,2870298080,6136981,1826,27585061.46,421048203
43857522,893354,34970863,2655272693,4351508590,2877747301,6000400,1807,27677257.14,420887520
43809618,883162,35082541,2661202049,4364317592,2887284798,5869883,1808,27765164.65,420941046
43731848,873933,35156205,2664679228,4373372387,2894471236,5745334,1817,27849076.36,420483009
43667465,865742,35231385,2668229860,4381378408,2900548337,5627305,1826,27929258.67,420811314
43635163,857498,35333044,2673789866,4392998133,2909145762,5513582,1831,28004886.26,420890787
43547774,849053,35374645,2676340454,4397560452,2912472400,5405085,1822,28075204.09,420885168
43259204,839025,35226622,2664259306,4378912889,2900549462,5298671,1808,27490304.00,8701786188
42803635,827166,34901069,2649294280,4345259431,2876689921,5199332,1864,26929277.39,420534471
42354732,816273,34578652,2634698202,4310453409,2852687847,5104907,1862,26390691.84,420519546
41949708,808286,34284811,2622940811,4280351845,2830773878,5013980,1873,25873227.29,420724953
41534385,798150,33987803,2608071379,4248180645,2808724142,4925495,1856,25850171.08,420910317
41166759,789356,33726561,2596539584,4220369335,2788336457,4841134,1867,25914232.75,420440601
40858092,785070,33529525,2585741605,4197918827,2772671102,4759009,1965,25975921.78,420783210
40900396,783478,33641040,2591580429,4211093613,2782496551,4702438,1965,26035367.56,421151802
40957195,779266,33751335,2598089738,4224143028,2791963698,4660632,1963,26092690.29,420488844
40999188,774593,33847611,2603014293,4234937623,2799943910,4619087,1956,26186805.89,420866502
41041702,769766,33944627,2608029096,4245924562,2807996133,4579528,1953,26277676.14,420695550
41095859,765601,34045657,2613511900,4257528628,2816505033,4541341,1947,26365466.03,420722637
41146228,762138,34142797,2618850980,4268709204,2824675573,4505222,1951,26450329.60,420676584
41189044,758127,34233878,2623541927,4278996734,2832243284,4469187,1956,26532410.75,420884454
41182545,753642,34276404,2624895278,4283233139,2835677663,4431871,1943,26607087.48,420857505
41223295,749583,34361819,2629402959,4292930639,2842798110,4398414,1933,26682514.29,420672525
41270277,746278,34450014,2634291846,4303093414,2850161031,4367272,1937,26755584.00,420812454
41315157,743109,34534770,2638970438,4312782875,2857157781,4337418,1929,26826405.42,420899769
41358572,739543,34619389,2643382642,4321856082,2863706286,4307799,1923,26895080.73,420826758
41390118,736445,34683033,2646736283,4329723012,2869602559,4278692,1917,26960972.42,420989406
41436306,733184,34770188,2651282460,4337020695,2874452189,4251145,1906,27025648.94,420452628
41476369,737650,34847206,2655575682,4345387685,2880430942,4219695,1907,27088450.78,420716919
41495102,744388,34926292,2659860117,4353340653,2885962714,4165142,1905,27149458.29,420710076
41504814,741337,34997095,2663742460,4361442781,2891897582,4112187,1903,27208747.27,420726225
41500427,738347,35053030,2666557166,4367815510,2896680845,4060374,1905,27266389.33,421090329
41506586,735413,35118020,2669966570,4375109421,2902063491,4010069,1897,27323798.79,420553770
41328422,730497,35005746,2660419007,4360585109,2892785356,3959576,1893,26954558.27,8703260294
41059516,724390,34795773,2650289015,4338726270,2877418072,3912152,1925,26595164.16,420368977
40794926,719097,34583775,2640963100,4317221971,2862040891,3866495,1907,26245227.79,420768225
40539239,712869,34390234,2631480076,4296637234,2847545176,3822056,1903,26265041.45,420228615
40277398,707143,34191772,2622977200,4275807581,2832626537,3778822,1892,26306402.46,420702099
40040073,701549,34015079,2613538042,4256156660,2819166782,3736251,1888,26346716.35,420500194
39843275,696791,33872111,2607128894,4240905729,2808258577,3694800,1918,26386022.40,420678989
39860829,694337,33936822,2610332044,4248551086,2814013690,3653999,1910,26424357.93,420771894
39857520,691487,33976085,2612755420,4253601372,2817855539,3614085,1916,26461758.44,420703005
39880915,689330,34044541,2616281731,4261691257,2823882181,3575248,1900,26142942.07,420875151
39901917,687831,34109050,2619715626,4269353075,2829564683,3537509,1898,26206208.00,420802428
39924584,686249,34174489,2623086499,4277136496,2835396563,3500390,1894,26267985.32,420695880
39946745,684480,34239329,2626363957,4284520075,2840886731,3464350,1893,26328325.95,420748779
39966272,682829,34300410,2629659458,4291751927,2846207854,3429185,1901,26387279.45,420771957
39989439,681155,34363036,2632945438,4299161682,2851700423,3394527,1904,26444893.09,420791817
39907599,677939,34316679,2628803158,4293291705,2847860059,3360105,1900,26497898.43,420507201
39489577,685202,33956485,2610687888,4250251312,2816963023,3322770,1883,26548633.60,420315606
39267619,722575,33783366,2601666420,4228572425,2801496676,3287258,1874,26598253.71,420614718
39247071,758900,33780258,2600252956,4225654764,2798963110,3254226,1872,26646795.13,420724170
39288029,760049,33823413,2601827678,4229946801,2801883246,3245106,1862,26694292.65,420309498
39418491,758866,33888973,2605079137,4235701434,2805439974,3302470,1854,26742348.26,420786552
39539392,757459,33948769,2607939651,4243005357,2810530719,3351331,1858,26791979.12,420676497
39652422,755459,34010424,2610944277,4250315453,2815629892,3393882,1855,26840576.00,420761403
39781553,754333,34067089,2614307635,4257321841,2820330351,3450982,1863,26888170.89,420667716
39904662,753467,34123564,2617064719,4263974287,2824926664,3506041,1860,26934794.45,420837246
40026844,753996,34176656,2619603223,4269436707,2828469203,3558966,1861,26974518.30,420777381
39984976,750561,34112741,2613874126,4261930290,2823675335,3582780,1855,26704773.12,8708206592
39844430,746992,33961631,2607202169,4246424152,2812514938,3589167,1885,26440369.43,420791203
39705552,743254,33817595,2600524226,4231584615,2801964018,3596966,1896,26181150.12,420610615
39553085,739399,33669509,2593429386,4216296514,2791274824,3599153,1892,25926964.19,420262187
39408305,736841,33530957,2587519353,4201680746,2780583164,3602547,1881,25901213.54,420778834
39279747,732949,33403787,2581431406,4188111447,2770830937,3606471,1885,25933063.31,420660460
39193934,730130,33309860,2576943571,4177979764,2763600671,3619851,1909,25964312.15,420450178
39310109,729760,33364911,2579447415,4183620013,2767430162,3668836,1910,25994976.90,420898872
39427243,729841,33421947,2582183231,4190284170,2772044976,3716668,1912,26025073.78,420802623
39519912,728793,33461127,2583510109,4194347359,2774865406,3758847,1909,26069499.30,420430194
39625855,727726,33514092,2586149562,4200297566,2778929514,3805023,1908,26118479.13,420676902
39733072,727665,33563896,2588600248,4206034616,2782897934,3852312,1907,26166576.43,420951294
39837642,728310,33615165,2591085107,4212194043,2787203901,3893805,1905,26213814.86,420670491
39950205,727926,33667998,2593616439,4218109762,2791286520,3940648,1900,26260217.20,420724317
40072688,731045,33723683,2596293338,4224152237,2795480182,3993988,1893,26304943.16,420909588
40192322,732743,33777452,2598866821,4230317907,2799835268,4047744,1891,26349746.09,420828096
40308389,735427,33830473,2601379893,4236354063,2804128100,4099460,1886,26393776.55,420982446
