l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
28601970,14488993,5220472,4970480043,2820590071,622559660,90746,1546,25018368.00,413398572
37247956,9052036,7193518,5719671924,3288603824,777652687,82840,1485,27746304.00,420637713
40364288,9389562,8776774,6264720554,3611481654,874806830,104765,2290,28590080.00,420919893
43930417,8642512,10084379,6780654119,3905060235,949960629,160907,2380,29011968.00,420709464
45961833,9416687,11001728,7061846563,4074718437,997414278,162359,2565,29265100.80,420670314
46777155,9415462,11659756,7327781171,4219800312,1032932528,156959,2418,29433856.00,420878415
47457207,10180299,12133137,7512009087,4321544370,1057166904,147689,2328,29554395.43,420855228
47947958,9841980,12570489,7656726383,4399946352,1075708653,141932,2258,29644800.00,421023198
48683477,10284739,12926859,7761018566,4458243923,1089391631,140469,2121,29715114.67,420723528
49376110,10678204,13095117,7817464899,4488039645,1095251462,141169,2104,29771366.40,420832359
47702737,10795370,12765474,7693868580,4404324179,1061062757,131717,1962,29817390.55,420617013
46315376,11981836,12800536,7674647637,4379610146,1042087109,123807,1844,29855744.00,420779289
45604854,12799709,12969915,7742547977,4407736929,1034484895,117225,1751,29888196.92,420678498
45216923,13749176,13017424,7763585836,4413095107,1026229229,113689,1675,29937078.86,420875454
44841771,13804238,13081329,7799985332,4424092080,1019729825,110201,1668,29999104.00,420812451
44249506,14539972,13205141,7824402855,4430067489,1012724986,105507,1622,30053376.00,420836574
43217472,14934520,13153669,7740379492,4377695099,992444926,100977,1561,30101263.06,420700815
41938193,15010167,12808413,7603529804,4290906793,964416758,97159,1496,30143829.33,420911628
41547147,15627724,13021756,7649004968,4308115100,959598666,94080,1466,30181914.95,420836613
41126922,15960610,13194226,7682617076,4319586809,954926193,90982,1464,30216192.00,420525417
40857293,16226638,13313925,7723009174,4335254084,951890145,88442,1441,30247204.57,420723081
40790933,16209632,13235880,7708657238,4325492220,946379763,87224,1402,30275397.82,420742671
40682168,16435856,13182987,7704367979,4319387646,942782315,86382,1371,30301139.48,420914052
40521068,16580974,13230681,7727234935,4327348591,940359213,84817,1352,30324736.00,421020015
40317945,16980671,13390296,7767200080,4344852425,939107326,82739,1361,30346444.80,420743838
40032510,17162651,13340055,7785728886,4351008652,936216146,81648,1334,29326729.85,420616149
40356684,16874620,13268087,7809091525,4364878756,941409596,84619,1309,29270926.22,421059291
41052900,16760009,13289232,7830006855,4379647744,948932825,87370,1303,29319168.00,420532212
41303303,16367733,13231718,7848281081,4391341994,954067332,88742,1323,29364082.76,420700830
41692351,16183384,13205163,7870391358,4405911918,959902147,88781,1397,29406003.20,420855111
41988036,16063041,13189477,7896684283,4421681080,965739579,88935,1447,29445219.10,420978243
42358576,15877211,13178141,7915738099,4433707074,970682402,89180,1491,29481984.00,420732597
42850265,15651388,13172599,7937495529,4447189803,975896513,88538,1545,29516520.73,420571302
43364814,15435741,13185768,7962680339,4462549878,981618085,87867,1592,29549025.88,420948693
43549775,15283666,13063262,7986474422,4473979059,982678337,86641,1649,29579673.60,420867819
43613242,15130416,12972064,7982387388,4471808207,982436218,86498,1668,29608618.67,420975405
43658207,15006887,12926844,7998352337,4481863671,985649963,87228,1707,29635999.14,420697680
43781484,14851904,12895264,8019469273,4494180235,989111008,87718,1728,29661938.53,420771063
43942775,14785464,12871325,8035434807,4504762320,992521850,87996,1770,29686547.69,420746583
44058658,14637561,12835212,8045616846,4511015668,994798714,88184,1804,29709926.40,420855900
44171258,14473723,12808601,8062772034,4521693015,998130741,89017,1843,29732164.68,420959634
44318624,14560252,12799209,8077320989,4531220184,1001293735,89336,1882,29734619.43,420740190
44469928,14361164,12784267,8090594362,4540335258,1004686255,90539,1895,29766679.81,420639879
44769159,14350685,12779776,8095929565,4547709398,1008709608,92855,1911,29797282.91,420954810
45034129,14178357,12736014,8099014561,4554306248,1011672343,94903,1924,29826525.87,420561678
45145927,14165246,12679179,8073878220,4544406043,1011083448,97274,1924,29854497.39,420655938
45499938,13944095,12691051,8075716301,4550979602,1015622607,103902,1927,29881278.64,420769260
45847616,13873194,12734498,8079755200,4558439248,1020578760,110623,1956,29906944.00,420953241
45942601,13811100,12720113,8093217421,4566794065,1023209669,110718,1980,29931561.80,420733938
46020270,13814275,12677813,8105313331,4573432183,1024727498,109613,2022,29955194.88,420909057
46040811,13803676,12638144,8117049345,4579653861,1025747627,108543,2054,29977901.18,420830808
45977352,13701727,12593686,8118905224,4581111216,1026234878,107867,2071,29999734.15,420660276
45907114,13568369,12546673,8129094448,4586161940,1027097796,106741,2086,30020743.25,420736356
45449437,13332431,12362209,8055715790,4543381904,1016449065,105013,2068,30040974.22,420761608
44655101,13094608,12140733,7914423538,4463863328,998675288,103112,2038,30060469.53,420343406
