l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
15670345,73358,3411682,5267313436,8305034313,2922926609,2,0,472118544,327680
14658280,71879,3572715,5268224445,8292402752,2908895269,3,0,420935639,327680
14572647,65957,3428166,5272257282,8297286187,2908618070,0,0,420690300,327680
14350212,61903,3309131,5259035204,8297595056,2910771636,2,0,421136161,327680
14445503,60985,3136538,5248393978,8288696389,2908663487,0,0,420917836,327680
14465754,61003,3066074,5257937897,8294681183,2909694678,2,0,420912650,327680
14903816,65886,3110247,5234807557,8300034323,2909128197,0,0,420919713,327680
14587767,67250,3020576,5211675148,8291352971,2908534433,0,0,420852392,327680
15346116,63378,2881553,5204147522,8288639834,2912664786,0,3,420933755,327680
15431708,68957,3016016,5207850244,8299416829,2915975618,0,0,420866936,327680
15462101,68830,3035345,5203880890,8298134389,2918040537,0,0,421007369,327680
15932780,71661,3297148,5231853328,8286015262,2915069247,0,0,420665015,327680
15795634,71799,3261373,5218296438,8285952256,2915503189,0,0,420575146,327680
15548972,74904,3258675,5240387731,8300524999,2920590731,0,0,420985443,327680
15539736,70098,3235271,5234821113,8294034266,2919350798,0,0,420921216,327680
15272593,77306,3310717,5238933590,8284406044,2910020917,0,0,420797330,327680
15390064,69353,3360111,5256999590,8292635436,2913353846,0,0,420972682,327680
15040308,68555,3417777,5263754747,8297349664,2915159092,0,0,420695524,327680
14879754,65381,3215394,5241813161,8287776438,2911383318,0,0,420893780,327680
14865250,66728,3190366,5242513383,8286839439,2910352974,0,0,420752348,327680
14885809,69366,3184530,5236256381,8294004825,2910876106,0,0,420672020,327680
15190742,72591,3150821,5230852801,8294611552,2913367679,0,0,420964040,327680
15152664,65035,3180117,5221811469,8280953113,2909526105,0,0,420736642,327680
15116814,67381,3214727,5233076345,8291952072,2911651978,0,0,420751606,327680
15146670,64521,3158452,5237908189,8300536948,2916841578,0,0,420969306,327680
15133679,67945,3237029,5242955005,8293908364,2914352165,0,0,421018636,327680
15137314,69775,3149724,5234342615,8283989041,2910362942,0,0,420735150,327680
15271917,68950,3201269,5235726020,8294880607,2913817330,0,0,420885468,327680
15189557,67749,3184490,5231521783,8297148944,2915576317,0,0,420847852,327680
15354507,70080,3173561,5228253282,8286748900,2912034653,0,0,420764907,327680
15139601,70912,3210771,5222960982,8284980294,2910492032,3,0,420892632,327680
15330134,68130,3207228,5235319595,8299751710,2916635832,2,0,420917165,327680
15308300,66175,3217744,5231114935,8294838655,2916255855,2,0,421028298,327680
15370775,68515,3249084,5237779223,8291230262,2914718244,0,0,421064326,327680
15349677,48948,3229878,5250860765,8290605401,2915137204,12,0,420641500,327680
15063001,45141,3321235,5258522867,8298107633,2915348292,0,0,420839575,327680
14819562,42878,3260555,5236505065,8290664137,2911297718,0,0,420989937,327680
15068385,44287,3253295,5237033451,8290969370,2912139390,2,0,420919110,327680
15064647,44479,3145585,5239933016,8296055288,2910958590,0,0,420721900,327680
15078465,43608,3142481,5234568848,8297236507,2914796674,2,0,421059442,327680
14961170,42081,3181145,5230770037,8288384337,2911923057,2,0,420986021,327680
15196712,41694,3140841,5232012351,8296442059,2914959530,0,0,420869319,327680
15368587,43119,3109020,5224369305,8298868357,2914649948,0,0,420956088,327680
15357618,46113,3173323,5224140395,8290145953,2914460939,0,0,420785964,327680
15304827,43941,3186843,5226811636,8287049920,2912541647,0,0,420865692,327680
15564918,44226,3277109,5241404360,8293573356,2914830504,0,0,420643032,327680
15305428,46240,3241939,5241835938,8297642184,2918950562,0,0,420988672,327680
15251309,43946,3208591,5236114617,8288519535,2914253377,0,0,420810332,327680
15058908,45357,3291940,5238874681,8288787012,2910542615,0,0,420947164,327680
15065622,42491,3265659,5243711174,8298429817,2913868325,2,0,420906180,327680
15008401,46393,3256102,5243825318,8291905470,2912112858,3,0,420840200,327680
15103789,41889,3191891,5237375054,8289901403,2912373856,0,0,421040634,327680
15153539,43564,3200106,5245266959,8294841292,2913216943,0,0,421003359,327680
15141097,42555,3162490,5232669870,8299973274,2915509370,0,0,420899667,327680
15114991,43514,3164925,5229025231,8291286270,2912670831,0,0,420985093,327680
15342632,41788,3205390,5229980217,8287978322,2911838890,0,0,420730410,327680
15204239,43564,3215172,5233017865,8296646279,2913764161,0,0,420860214,327680
15254598,43688,3146806,5230009407,8295401359,2916044579,0,0,420980925,327680
15230260,44673,3163786,5235399739,8290148135,2914071468,2,0,421028365,327680
15181562,45072,3197227,5237314289,8295058573,2914156248,0,0,420825958,327680
15228852,42087,3211708,5231400151,8297174510,2915710769,2,0,420845411,327680
15606564,43058,3243959,5229825722,8292685943,2915012675,0,0,420902437,327680
15411811,45885,3277177,5231094275,8286821381,2912915550,2,0,420861765,327680
15267642,45753,3270661,5245255529,8296578161,2915339477,0,0,420755865,327680
15164449,43250,3360643,5254159274,8293954357,2915803585,0,0,420730083,327680
15123540,41781,3335600,5253058071,8290628673,2914096182,0,0,421063990,327680
14984098,42685,3313644,5252532425,8290488137,2912426298,0,0,420919680,327680
14726093,41551,3239296,5253733241,8300862372,2912461732,0,0,420865739,327680
14851520,41755,3217139,5240768153,8291488630,2911069310,0,0,420929753,327680
14905266,39185,3124331,5221834315,8287837780,2909288585,2,0,420801635,327680
15072743,41851,3070356,5222798540,8294089949,2911371396,3,0,420938546,327680
15252024,41048,3095280,5224580192,8300614807,2913911363,0,0,420963594,327680
15321076,42085,3089674,5214715266,8290015626,2915181958,0,0,420929717,327680
15478946,43347,3137563,5221741459,8290097171,2915495797,0,0,420831124,327680
15661770,44477,3212896,5232805962,8293533872,2915673688,0,0,420625260,327680
15693122,47878,3265517,5238906118,8296275415,2919851964,0,0,420996541,327680
15472323,48586,3294341,5233594742,8290431841,2916682903,0,0,421101525,327680
15288021,45614,3343698,5246005025,8291305642,2913079636,0,0,420591509,327680
15180903,45440,3419866,5257065074,8298297673,2915444689,2,0,420839461,327680
14878625,42755,3353681,5253620403,8291817410,2913441037,0,0,420857858,327680
14966115,44002,3247605,5251032295,8283079027,2909229350,2,0,420936529,327680
14802015,43334,3207804,5254027499,8296699461,2912148805,0,0,420857705,327680
14741804,43258,3175560,5243243516,8296537733,2912868179,0,0,420913939,327680
14994149,40491,3159402,5223521740,8291189448,2911702461,2,0,420983541,327680
15183752,40943,3129646,5215017071,8289402873,2911103660,0,0,420893836,327680
15341079,46042,3121145,5225177669,8301059282,2915820021,0,0,420897532,327680
15458001,45272,3142575,5228026426,8289885398,2913649419,0,0,420787877,327680
15346115,45411,3190586,5225623159,8290864565,2913070198,0,0,421016593,327680
15264150,45352,3209083,5231949656,8293766784,2914694408,0,0,420956795,327680
15432828,45633,3309632,5250344997,8295283037,2914225617,0,0,420638807,327680
15187649,45582,3235085,5236351282,8291320016,2913577695,2,0,420983845,327680
15262354,45984,3236191,5237568578,8290436530,2914236971,0,0,420919091,327680
15189679,44438,3273487,5243630927,8296348398,2914096205,2,0,420714542,327680
15116156,44227,3210872,5242319434,8298777877,2914039078,0,0,421082417,327680
15095548,43604,3281897,5242861423,8290566654,2912896672,0,0,421119664,327680
14992984,43571,3232596,5240216684,8294623437,2913379690,0,0,420732469,327680
15061182,44527,3178792,5242297628,8296320773,2912827400,0,0,420732522,327680
15086405,42463,3182949,5235530512,8293083158,2913801794,0,0,420983138,327680
