l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
16157,0,1130,675144977,294466228,27590892,0,0,499689665,41877504
225150,2505,284251,1004657084,527924401,112459828,0,0,419514709,41877504
104388,125,13612,1134003987,579980730,125718385,0,0,419535627,41877504
103362,27,13655,1140618047,583630871,125581363,0,0,419555862,41811968
104156,149,13766,1137053165,581405683,126021300,0,0,419567832,41877504
103318,0,13559,1137986844,579998142,125615166,0,0,419496015,41353216
104232,6,13819,1134467108,582191160,126233159,0,0,419533131,41484288
103748,0,13696,1142590647,582122646,125688174,0,0,419507793,41746432
103552,123,14083,1134970437,582414355,126289353,0,0,419589243,41811968
103947,0,13683,1140837963,581108425,125474472,0,0,419509566,41811968
104066,205,14417,1134337251,582102260,126179351,0,0,419517024,41877504
104355,6,13793,1142273049,582105393,125638465,0,0,419531745,41877504
104075,136,13892,1134175477,582017385,126101801,0,0,419592597,41877504
104681,2,13665,1142700652,582580593,125839007,0,0,419538987,41877504
103164,171,13854,1137293072,583462591,126497081,0,0,419549739,41877504
104110,0,13932,1138662787,580539274,125256116,0,0,419528097,41877504
103024,137,13942,1136621758,583492261,126346900,0,0,419517738,41287680
104561,77,13110,1137891366,581946306,125237173,0,0,420044809,41287680
103466,199,14032,1136380759,583578208,126036940,0,0,419778366,41615360
104217,0,13681,1138667070,579941186,124704736,0,0,419673570,41680896
103289,37,13873,1133430036,579681603,125636497,0,0,419655352,41811968
104615,4,13460,1140088857,580480924,125419136,0,0,419981060,41877504
102815,23,14237,1133849880,582703002,125898074,0,0,419846526,41418752
104658,10,13865,1136740304,578887836,124956606,0,0,419623920,41484288
103769,176,13758,1135411271,583367221,126345958,0,0,419718195,41549824
104054,38,14149,1132560803,579619748,124753656,0,2,419427690,41615360
103692,317,13932,1134542203,581576925,125959235,0,0,419562936,41746432
103527,17,14310,1140465370,581121382,124970773,0,0,419756551,41877504
104046,90,14225,1128643236,579689297,125786991,0,0,420069790,41484288
104771,202,14413,1140545660,580907635,125391980,0,0,419417976,41811968
103780,186,14035,1134112467,582757099,126441728,0,0,419537592,41811968
104256,29,13916,1134571716,580428022,124802464,0,2,419640846,41811968
103823,13,14050,1134350311,583034524,125944253,0,0,419837368,41877504
104854,14,13502,1141850717,581830109,125283085,0,2,419454851,41877504
104249,71,14114,1138066259,582249297,126233138,0,0,419671020,41877504
104207,0,13247,1140948612,581685988,125155692,0,0,419712801,41877504
103854,367,13978,1131160840,580303555,125823360,0,0,419940350,41877504
104125,195,13264,1140636809,580974452,125343056,0,0,419709394,41877504
104507,161,13753,1134954811,583197267,126417238,0,0,419848482,41877504
103990,0,13612,1132352875,579519922,124721377,0,0,419681709,41746432
103315,96,13539,1135128531,583122073,126010642,0,0,419650117,41746432
105092,0,13866,1138389630,580101839,124746734,0,0,419625233,41877504
103496,81,13760,1133192798,580353833,125930234,0,0,419922241,41811968
103726,187,14072,1140791779,581201966,125070782,0,0,419945056,41811968
103972,75,14271,1129536653,580516847,126035715,0,3,419820340,41811968
103767,29,14088,1141113980,581437355,125529594,0,5,419679062,41811968
104152,181,13803,1132762349,582147848,125773705,0,0,419715918,41287680
104050,0,14235,1137607193,580280087,124984336,0,2,419907386,41353216
104499,165,14408,1135695670,581203547,126129333,0,0,419691006,41549824
104756,12,13938,1139296076,580184860,124855675,0,2,420025512,41746432
103978,17,14362,1128802336,579471434,125699608,0,0,419544890,41418752
104670,8,14283,1140732044,581762344,125527084,0,2,419959386,41484288
104622,25,14256,1128833246,580175679,125505463,0,0,419555779,41615360
103669,221,13547,1136260842,580150912,124778508,0,2,419935267,40763392
104106,86,13614,1134696538,580776458,126026105,0,0,419899070,41156608
104304,154,13235,1141264200,581619251,125539956,0,0,419662032,41484288
104197,232,14129,1131056060,581332651,126115571,0,0,419871306,41484288
104049,0,14329,1139679378,580882900,125519363,0,2,419518157,41680896
104856,16,14257,1130256881,580438440,125374148,0,0,419595860,41811968
103703,223,13720,1136681885,581754181,125180901,0,0,419962325,41680896
104351,34,14246,1131438950,578843485,125585802,0,0,419760392,41680896
104389,4,14242,1140795339,583735937,125490704,0,0,419586463,41811968
104328,66,13597,1135281295,580837776,126023176,0,0,419539642,41877504
104613,54,13382,1139332209,580819434,125420445,0,0,419624629,41877504
103815,323,14281,1129605863,580837446,126038924,0,0,419905586,41811968
103539,98,14178,1141217693,584093431,125557540,0,0,419706760,41811968
104256,116,13618,1131603147,581450548,125554066,0,0,419725536,41877504
103874,117,13390,1143542561,583269894,125473170,0,6,419961926,41811968
3664819,24547238,1730479,873529579,499114116,156681758,0,3,419459914,41680896
57815064,57816106,7573447,2042714718,3249968968,2213415040,34803806,0,420263192,41943040
128625470,1911836,8975846,5636105146,8045639166,5335250444,91132765,0,420119901,41943040
125828170,1859723,8943113,5667008347,7921964490,5173306259,88989787,0,420028195,41877504
130057934,3217791,7985352,5070341315,7972778036,5455237000,90333156,0,420121391,41615360
129906251,1973784,8700533,5484383495,8089776853,5395004883,90951515,0,420325628,41943040
129466755,2354384,8693191,5536957599,8082013058,5392586138,90909700,0,420224674,41943040
127477459,1883888,9054441,5711334748,8071827660,5345475813,89654757,0,420132977,41943040
127593487,2779619,8164604,5188507647,7848987101,5269086298,89008214,0,420173260,41877504
128278362,2112885,8773495,5603324970,8051243387,5324621480,89543161,0,420137981,41943040
131491365,2865357,8582935,5391708602,8061971529,5419826410,91444371,0,420314681,41943040
130631723,3092512,8360431,5248154311,8043220669,5429697933,91216940,0,420040830,41943040
128455722,2130482,8506948,5390407490,8088109719,5433361148,91357750,0,420286096,41943040
125840722,2725534,8326686,5322530083,7842350714,5214974785,88127693,0,420208958,41943040
129866764,2006829,8534861,5420746529,8062672144,5411820017,91516006,0,420225346,41943040
128217916,1894968,8713362,5474919919,8064098734,5378395293,90660439,0,420191412,41943040
129251675,1916871,8779800,5559197474,8045732504,5348863355,90466029,0,420036929,41943040
123058776,2304552,8870152,5608132953,7823129110,5117918676,86647993,0,420398844,41877504
128419168,1912598,8758921,5565324109,8060795689,5338751447,89764460,0,420173522,41943040
127657867,1907467,8979677,5708169409,8068770307,5325490439,89832756,0,420250492,41943040
127798703,2491724,9490315,5932073535,8052167201,5244634007,88265841,0,420102216,41943040
123431195,2119377,9197139,5809519026,7853912854,5113219868,86348210,0,420243564,41943040
128852725,3229970,8935109,5621465864,8066631672,5320217858,89835390,0,420132004,41943040
128748144,1925246,8671541,5489772618,8076391894,5383176360,90772343,0,420186705,41943040
129130174,1939484,8692600,5565534049,8035171480,5313018108,90404727,0,420211121,41877504
126246678,1846999,8362673,5308687586,7829826254,5233385212,88368624,0,420323470,41943040
129117168,1994806,8684308,5460987748,8073680411,5427235171,91685537,0,420124524,41943040
128596700,2422820,8785445,5524760701,8052199660,5359210437,90695310,0,420047985,41943040
128967551,2309809,8886340,5626189926,8069864104,5388754325,91129301,0,420381886,41943040
127040249,2024369,8318371,5337929704,7867380049,5265407877,89840746,0,420205246,41877504
130114037,2732052,8670395,5489398460,8063248405,5396182896,91244301,0,420132560,41943040
131253718,2081737,8249102,5240718101,8074802316,5481822624,92616136,0,420132069,41943040
130440799,2067781,8650936,5449357432,8093037872,5459665846,92178330,0,420302149,41943040
125806339,2343980,9291051,5901472625,7943159735,5168001015,87915249,0,419901245,41943040
127435637,2632960,8750217,5555857822,7954079221,5299319695,88681099,0,420175323,41943040
129943496,1974045,8706189,5497985448,8088207575,5426600156,91548130,0,420126777,41943040
128390486,1928032,9232486,5779643500,8072768087,5326427873,89884704,0,420164184,41943040
123408384,1831462,8985374,5708790964,7831867940,5099225004,86908173,0,420107660,41943040
128616061,3246347,9354744,5875915376,8047333027,5247883704,89385066,0,420033166,41943040
128514557,2310783,9040068,5697995760,8033238195,5315801013,90002201,0,420391477,41943040
128295823,1904160,9152812,5771618907,8083338861,5333910484,90161890,0,420168817,41943040
126566896,2809779,8514399,5402549112,7874274086,5251820831,88269819,0,420245253,41943040
128811558,1965187,9074830,5708376798,8085120712,5338123413,90320837,0,420189509,41943040
129144066,2172207,8739169,5565487337,8063415539,5378746132,90884057,0,420106626,41943040
129547733,2900516,8846452,5565301796,8064334151,5381409590,91654576,0,420272530,41943040
126357473,2669746,8701808,5554801521,7873727429,5194899591,88542698,0,420195615,41943040
128543045,1934276,9120367,5762899810,8050805324,5280224795,89681063,0,420217516,41943040
130043576,1968543,8482511,5404693324,8080741977,5443395266,91779166,0,420220560,41943040
132134045,2071306,7978128,5063297401,8111648696,5558313004,93806737,0,420220632,41943040
124472599,2703852,8876159,5705979727,7871251809,5145403283,86964724,0,420197968,41943040
128879747,2011410,9214868,5822941545,8096510496,5321400149,90208120,0,420126765,41943040
128139878,2002334,9075937,5715069101,8045858113,5318611193,90373128,0,420260310,41943040
122414090,1775178,9522765,6131166478,7845112275,5003267673,85133988,0,420246500,41877504
130731534,2866996,8726140,5499262989,8066378082,5400475776,90707321,0,420098496,41943040
130985509,2326917,8550259,5401694651,8064341711,5438427391,91888997,0,420130226,41943040
126275090,2399796,9670694,6122790436,8059840519,5208228477,88592565,0,420340666,41943040
124163801,1845822,8872368,5667855020,7808229318,5116735413,87627634,0,420196211,41943040
127973243,2285338,9252030,5855709997,8059431448,5281162513,89640189,0,420209431,41943040
130032702,2414184,8864344,5594362016,8075330507,5400792081,90872772,0,420148978,41943040
129745731,2017109,8790909,5559285512,8078440190,5347664345,90658392,0,420122301,41943040
125723092,2406072,8751197,5598920730,7887236178,5220054588,88451878,0,420370204,41943040
129524525,2003252,8736398,5593418784,8083585957,5418559005,91153157,0,420388204,41943040
128834756,2007439,9249276,5821698260,8090110966,5354175564,90238011,0,420298601,41943040
132969715,2983749,8536068,5417025143,8089987921,5461455516,92167951,0,420259616,41943040
124304817,1846848,8821707,5569260772,7832877535,5158058397,87891586,0,420236732,41943040
129314420,2593902,8920559,5605312612,8066345383,5368197779,90818450,0,420135191,41943040
129975654,2215189,8590750,5449908971,8085806704,5417632691,91618937,0,420211588,41943040
130035513,2752160,8823248,5564600154,8036579691,5368216550,90770719,0,420227604,41943040
124228106,1932678,9009143,5761079939,7835240814,5106890107,87191577,0,420229395,41943040
128679822,1966881,9022720,5688085913,8046280127,5325053163,90473407,0,420280758,41943040
128455842,2185138,9036832,5707145988,8023504811,5300465653,90211384,0,420075421,41943040
128561137,2462513,8883145,5655063970,8045342933,5347563446,90263849,0,420027368,41943040
124557534,1869905,9089841,5741218852,7852883805,5135050586,87045592,0,420293271,41222144
127141136,1887385,9445112,5991416825,8053587089,5258500690,88747634,0,420281626,41943040
128357648,1957048,9184901,5819082625,8061145271,5306343025,89741570,0,420250363,41943040
124809181,2120389,8647510,5560513096,7810441300,5127471279,87727526,0,420186919,41943040
133957635,5260691,8268465,5259285462,8047084950,5457335519,92729967,0,420128114,41943040
127994989,2487960,9361192,5891285426,8039030679,5296095075,89710183,0,420114022,41943040
128587913,1969291,9293326,5898077400,8088863022,5293702119,90022861,0,420172496,41943040
126229089,1978224,8921840,5635461973,7844037171,5149167703,88152314,0,420271960,41943040
129721713,2762271,9057624,5720702140,8063763537,5344747718,90380940,0,420117092,41943040
129229449,2264462,8774610,5528192269,8029434279,5370392674,91014077,0,420095420,41943040
128929193,2102519,8946974,5645281000,8069886935,5346364919,90221267,0,420183945,41877504
108247264,1578995,7315369,4689203181,6771251611,4490322958,75907958,0,419591754,41353216
