l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
43013,31768,7037,960392977,419537229,43740582,0,629,0.00,412413827
13933034,220407,771154,932169734,420039545,71361352,0,642,0.00,420278571
15634230,7309468,718745,787530572,419881934,118822507,30,548,0.00,420380919
17051359,17347270,851230,682367842,419779694,160039182,80,444,7864320.00,420386406
17292938,27419025,2728986,691473103,419709315,151373347,64,425,12582912.00,420388671
17124105,29950575,3743119,676629608,419669625,150851337,53,407,15728640.00,420391662
17074437,34082993,4474901,671338959,419637071,149273656,45,403,17975588.57,420387984
17270902,38259536,5240465,677308491,419610607,146092123,48,363,19654656.00,420383823
17344777,40454720,5610519,672592290,419590865,146373094,43,347,20966058.67,420385125
17452172,43235822,6093443,673759380,419351201,145050910,101,337,21848064.00,420489951
17374733,43095718,6239785,671000505,419374828,142965154,94,341,22721629.09,420401217
17428597,45315242,6573158,673985490,419381715,141282740,87,362,23449600.00,420482826
17065589,43261194,6600480,659363156,419397139,143944211,80,360,24001299.69,420471834
17090056,44430137,6839794,663352871,419404754,142300412,74,343,24533869.71,420642393
17110591,45402722,7037092,664450536,419415791,142261781,71,347,24995430.40,420625219
17088248,45906265,7091607,658308805,419424531,143465818,70,344,25399296.00,420209282
17177815,47177543,7291301,661451182,419425935,142296941,66,350,25738300.24,420459345
17223891,48158060,7340612,663455069,419424726,141426364,70,356,26053290.67,420381135
17153999,48854037,7447698,664081908,419424317,141120678,66,348,26337711.16,420470454
16961564,47932574,7436423,657079972,419433583,143631136,65,345,26591232.00,420761727
16974252,48956292,7537010,658142176,419439504,142691734,62,337,26822948.57,420300180
16961399,49687277,7609888,656052720,419445416,143358148,59,334,27033600.00,420565383
16947642,49904645,7601552,651355792,419452447,144165482,58,336,27193878.26,420656119
16991671,50501913,7704360,652407244,419451985,143747166,56,344,27369472.00,420199868
17079440,51019408,7749267,654978179,419454304,142594047,55,348,27487764.48,420450411
17078562,51615978,7835319,655813420,419455708,142057946,53,348,27640438.15,420725760
16971918,50563200,7789062,648067834,419460637,143190950,52,347,27781802.67,420209829
16972374,51264123,7847247,649912486,419461012,142537873,51,350,27900781.71,420784318
16958687,51271694,7872991,647566841,419464528,142706796,49,348,27996301.24,420520838
16912964,51172235,7854383,645349269,419470428,143283406,48,341,28110028.80,420508017
16923344,51594349,7916214,645635035,419471911,142967631,46,341,28218004.65,420481251
16954739,51988511,7927809,647162348,419475583,142217776,45,335,28319232.00,420370962
16941082,52382564,7976317,648207441,419475377,141957945,44,335,28408366.55,420652278
16780666,51338036,7938657,643462685,419480713,143525049,43,331,28498040.47,420626778
16812028,51928434,7980089,644560319,419428032,143099960,60,339,28576972.80,420367146
16844247,52257000,8036795,645126161,419430630,142797285,58,337,28656981.33,420293235
16825181,52183884,8032728,643856159,419433321,143143043,57,332,28732665.08,420628281
16829594,52563627,8074858,644662144,419434034,142993849,58,337,28794017.68,420343260
16883016,52852241,8096812,645536194,419437002,142487504,56,335,28862306.46,420714203
16891244,52984590,8135147,646311270,419440655,142043181,56,331,28927180.80,420351823
16821409,52517964,8137044,644607356,419445712,142710671,55,332,28988890.54,420697435
16861967,52866295,8179782,646355794,419448250,142187726,53,331,29047661.71,420264293
16858619,52697217,8193375,645047924,419449352,142504583,54,331,29087696.37,420664495
16825427,52832699,8196529,644936911,419450096,142791487,53,329,29141550.55,420494786
16835184,53045454,8219404,645241898,419452467,142485620,52,331,29191918.93,420526221
16854910,53354128,8219868,646050057,419455618,142283483,51,332,29241165.91,420438681
16842902,53476256,8236010,646426801,419458054,141987612,50,330,29288317.28,420699231
16754017,52872684,8208732,643748923,419460950,142794182,49,326,29326336.00,420283029
16757797,53072785,8239924,644934918,419460196,142244592,48,326,29369824.65,420387765
16760105,53196724,8261900,644494199,419460218,142362147,48,323,29392896.00,420393099
16749299,53035696,8248067,642875132,419460577,142513740,47,320,29432410.35,420457005
16775230,53256274,8284225,643481477,419459973,142232961,47,319,29471350.15,420500199
16797710,53400016,8279179,644470761,419460259,141741156,46,326,29507893.13,420667659
16797527,53625153,8295383,645071166,419461457,141667784,47,327,29541262.22,420523439
16719064,52907903,8265593,641941209,419462795,142325963,46,326,29575205.24,420206743
16720729,53161411,8286599,642953412,419462929,142142329,45,331,29608813.71,420575223
16726720,53363990,8307385,643765033,419464250,141960447,44,332,29641242.95,420789247
16720165,53501733,8298627,642964026,419466228,142349920,44,337,29666621.79,420220103
16709316,53557298,8318752,643385998,419466499,142053344,43,337,29696971.93,420472044
16738013,53633308,8314773,642935094,419430463,141978296,66,335,29725491.20,420649585
16746002,53740688,8341060,644114082,419430100,141629969,65,336,29753881.18,420154244
16686578,53157697,8320667,641931056,419430734,142145769,64,334,29777391.48,420491769
16695767,53409950,8334714,642564257,419432152,141927593,65,333,29798595.05,420739296
16700304,53565051,8357268,642871474,419430950,141790626,64,331,29824512.00,420353772
16710021,53608223,8343855,641191505,419431670,142089494,63,332,29848875.32,420388053
16711048,53951098,8371831,642197895,419432091,141986824,62,331,29873245.09,420499893
16712466,53824592,8353069,641137544,419434248,141872152,61,329,29896887.40,420722349
16712026,54039133,8370567,641896729,419432967,141621709,60,326,29918388.71,420215820
16682649,53628231,8362288,640333901,419433439,141858631,60,326,29939979.13,420459825
16672178,53758862,8371839,641046414,419431878,141769202,60,323,29959548.34,420638449
16678532,53857850,8385330,641473074,419432998,141641101,59,321,29978566.31,420529011
16681553,53953501,8380619,641350461,419434078,141729322,58,323,29999104.00,420243068
16681466,54065192,8390538,641531956,419433065,141614023,60,323,30011672.55,420650979
16667316,53883154,8381205,641078477,419435354,141868964,60,323,30031207.78,420287856
16674255,54068423,8396046,641598903,419435565,141707350,60,323,30040391.68,420506517
16642507,53943259,8391257,640405855,419436537,141998452,59,325,30059034.95,420404586
16642364,53995152,8386733,639698583,419436939,142098780,59,328,30077193.97,420479355
16648204,54263143,8406667,640055191,419436689,142058042,58,333,30094887.38,420652518
16659067,54219736,8401622,640419782,419438508,141705143,58,336,30107777.62,420236310
16672777,54356365,8409379,640668269,419437640,141635530,57,334,30124646.40,420775119
16629173,53977179,8395298,639541167,419438994,141829544,56,334,30141098.67,420437760
16638899,54115960,8405000,639966386,419440607,141739597,56,339,30157149.66,420588297
16626209,54110633,8409816,640112065,419440936,141760052,55,338,30162154.41,420257247
16627894,54143254,8409994,639449552,419440315,142018595,55,337,30177572.57,420750252
16627888,54312563,8423545,639914064,419416901,141901092,55,337,30179328.00,420184644
16657336,54417298,8426649,640350777,419417582,141615988,55,339,30194187.91,420440433
16667415,54514254,8442378,640886519,419417401,141418235,54,339,30208706.21,420829608
16631948,54145634,8434977,639764823,419419432,141647191,54,340,30222336.00,420091539
16637920,54241158,8449311,640453602,419419612,141338484,54,339,30236211.78,420814954
16635514,54250084,8458449,640122567,419420643,141445836,54,339,30249779.20,420417413
16628644,54213862,8444680,638940445,419421605,141635532,54,339,30263048.44,420540306
16634592,54456415,8460373,639425142,419421848,141585898,53,338,30276029.22,420479658
16649562,54528071,8454376,639449945,419422602,141356723,53,341,30287145.29,420259989
16665159,54678116,8469138,640040225,419422679,141161114,52,341,30299593.53,420534546
16624308,54294015,8456281,638650991,419424990,141473159,52,341,30310744.93,420427065
16625506,54351037,8470069,639342574,419424918,141267648,51,345,30322688.00,420706818
16630404,54420632,8479742,639506508,419425471,141312823,51,351,30334384.82,420691832
16628370,54448971,8471849,638660919,419426577,141566081,51,350,30339322.78,420564690
16625646,54563581,8482206,638996433,419426829,141448683,50,349,30350118.79,420103435
16637179,54645322,8479000,638974186,419427150,141399200,50,349,30354309.12,420738795
16637540,54714524,8486358,639295029,419428426,141225659,50,354,30365229.62,420226188
16601118,54510802,8475400,637805801,419429495,141649555,50,353,30375936.00,420483555
16605491,54566882,8476522,637745985,419428719,141563775,50,350,30382616.85,420379284
16618248,54731327,8495730,638388604,419428069,141430915,49,350,30390587.08,420580029
16621224,54654481,8488295,638093008,419429352,141506477,49,353,30399809.83,420347985
16625090,54663369,8496714,638461235,419428747,141384326,48,353,30409785.96,420402234
16628941,54684901,8496897,638623449,419429107,141471247,48,352,30419575.63,420502866
16633118,54764338,8509685,639342060,419429089,141260546,48,354,30428273.78,420400866
16610150,54540643,8501700,638061662,419428888,141582266,47,355,30435459.52,420653409
16604203,54524248,8499327,638120994,419407865,141455690,59,355,30442961.45,420295332
16622279,54652023,8516546,638624490,419407696,141320323,59,355,30452099.46,420759852
16627306,54634818,8511781,638481804,419408902,141349757,58,357,30461074.29,420439020
16623569,54661980,8521639,638942321,419409845,141258933,58,356,30466845.45,420587876
16631201,54620260,8517429,638667773,419411300,141296181,57,354,30474240.00,420256033
