l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
25504549,9762470,2200707,9105406146,4145503279,345594466,298026,0,419829969,34537472,0,0
26145056,10636224,2234966,9107991545,4145902392,346051198,290276,0,419390192,34537472,0,0
25799394,10465503,2227443,9106367505,4144105559,345693678,298339,0,419559047,34537472,0,65536
26109629,11066606,2248672,9102000344,4145329060,347975666,317565,0,419657501,34537472,851968,0
25678577,9435891,2210910,9109028491,4146037289,345484366,300112,0,419758827,34537472,393216,0
26140408,10612484,2192102,9129318574,4145732689,341304700,299883,0,419723589,34537472,65536,0
25813490,10636417,2251114,9129821355,4146489172,345208073,314759,0,419771784,34537472,458752,0
26069471,10419282,2201091,9132128130,4146480807,341597642,300581,0,419611182,34537472,0,0
25356038,9420984,2183927,9134539308,4146459751,343389883,306094,2,419771700,34537472,0,0
26424576,10655003,2264550,9126067138,4145837679,344099755,302838,0,419653476,34537472,196608,0
25856723,10380050,2223646,9129130409,4144775938,344761595,301172,0,419494461,34537472,589824,0
25771030,10452895,2211418,9106661191,4145592035,351203504,295597,0,419905446,34537472,0,0
26123117,10873654,2300467,9104942892,4146899918,351946023,302769,0,419685078,34537472,262144,65536
25796862,9674582,2163442,9121316579,4145796205,348265781,306176,0,419685174,34537472,655360,0
26042344,10594854,2203241,9138689558,4145676084,343307454,307624,0,419761674,34537472,0,0
26125971,10659412,2222931,9138108112,4147353000,347202847,309708,0,419902957,34537472,524288,0
25988043,10397674,2241042,9132064075,4147473244,342780280,302950,0,419701511,34537472,196608,0
25735628,9788892,2155852,9134023597,4145759626,340826118,305374,0,419564670,34471936,0,0
25956298,10338610,2244144,9126102752,4144943260,344795944,315806,0,419696316,34537472,0,65536
25895466,10529405,2215204,9127767232,4145803739,341737985,291384,0,419737149,34537472,0,0
25759388,10559346,2212185,9133592644,4145515098,343244945,308509,0,419658993,34537472,0,65536
25866000,10122138,2271621,9120015084,4145242163,344714620,306181,0,419694552,34537472,655360,0
25914997,10231040,2195662,9132807284,4146371444,342020417,303628,0,419961564,34537472,196608,0
25748876,9884674,2183105,9138489689,4147662517,343748213,301376,0,419764407,34537472,0,0
26118471,10779075,2289354,9125082144,4147404398,343818120,306433,0,419951154,34537472,65536,131072
25714599,10202609,2209639,9136533526,4146986413,342983902,294256,0,419601975,34537472,458752,0
25712635,9984837,2242692,9135364196,4146710081,344036107,309827,0,419619348,34537472,65536,0
26202245,10062868,2241431,9138867768,4145408518,344669059,298951,0,419702004,34537472,0,0
26092060,10831154,2207433,9137690142,4145893833,344921955,297251,0,419667933,34537472,327680,0
26026351,10540975,2285495,9131817627,4145367832,346061753,304966,0,419701827,34603008,0,131072
1680480,384657,85674,719911834,392024316,55809000,22466,7,419480550,35192832,589824,65536
17352,446,3766,308995099,159367862,29115498,161,0,419611596,36110336,2359296,65536
25642,60,7516,531284347,248021921,29515644,832,0,419348582,37617664,4980736,0
23093,86,10146,465037168,226290997,30029222,20,0,419366767,38273024,4390912,0
13128,24,6406,236588941,137434691,32361022,256,0,419680434,38469632,2031616,0
3623,386,4409,68681166,40044903,9597321,0,0,419477125,38535168,2228224,262144
