l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
541135,20728,22181,9717618887,4585538352,556983781,136401,2757,0.00,378158103
519984,24123,29606,9735536141,4597504314,557527537,131586,3764,0.00,420688332
493218,23605,27760,9766544999,4616179299,559397741,133018,3511,0.00,420828459
492943,26531,30411,9736002912,4599508761,557467186,130408,3616,36864.00,421073667
486119,26334,29775,9754052322,4610032055,558749181,128030,3509,58982.40,420738192
482970,25913,31318,9691221119,4581356309,555277015,126834,3526,73728.00,420687540
482080,26897,31767,9708889535,4589939044,556414999,126553,3581,84260.57,420807549
438487,26034,30674,8683904435,4106665642,497989146,114000,3371,92160.00,8471485596
460478,24304,28824,8892877175,4206614307,510296720,120342,3248,98304.00,420859077
473936,23057,26638,9067606805,4289791302,520396045,125258,3313,103219.20,420903873
483403,21693,24580,9206176904,4354877449,528095471,128665,3278,107240.73,420783363
490522,20755,22994,9328869948,4411887001,534762852,130596,3312,110592.00,420892134
497414,19756,21601,9432103190,4459793772,540341534,132767,3259,113427.69,420808932
506636,19387,20486,9520663675,4501087838,545212636,135476,3240,115858.29,420948117
517341,18852,19561,9596640105,4536971385,549680433,140778,3270,117964.80,420924456
528414,18424,18699,9662115693,4568130470,553604362,146276,3287,119808.00,421220445
538896,18183,17985,9718900905,4595883650,557249786,151874,3302,121434.35,420685242
547695,17754,17276,9769168065,4620369935,560438938,156767,3302,125610.67,420786201
554971,17337,16619,9815347463,4642371849,563214967,161053,3281,129347.37,420945312
561866,17018,16061,9856424488,4662023078,565760383,164888,3287,132710.40,420801846
566739,16881,15601,9891000718,4678648103,567943769,168369,3288,135753.14,421090011
571867,16612,15121,9924952483,4695063610,570079659,171778,3266,138519.27,420792627
576263,16356,14655,9956061180,4709891627,571995169,174683,3253,141044.87,421038411
580721,16003,14196,9984855479,4723620502,573741939,177279,3215,143360.00,420650913
584449,15711,13750,10011156393,4736207438,575358327,179519,3153,145489.92,420906636
588637,15546,13444,10035053526,4747663470,576858231,182034,3167,147456.00,421033584
592242,15380,13097,10057330162,4758420723,578241441,184148,3162,149276.44,420691257
597588,15857,13089,10065303993,4762591522,578875110,185266,3142,149211.43,420771816
595395,16147,13734,10053560938,4757371840,578229107,184575,3175,157625.38,420685800
591073,16328,14292,10047319945,4753924096,577686093,182750,3177,165478.40,420711255
589752,16795,14722,10036159064,4748544698,576975261,181888,3179,172824.77,420685830
587302,17113,15477,10021511698,4741645792,576099812,180881,3199,179712.00,421055394
586160,17533,16041,10014627478,4738078105,575571733,179995,3194,186181.82,420893400
581263,17836,16405,9928577708,4697160773,570626052,178116,3208,192271.06,8705943060
583092,17915,16298,9948555951,4706859764,571811684,178001,3253,198012.34,421079931
582800,17609,15977,9968585135,4716102787,572861786,177663,3234,203434.67,420695295
582108,17469,15783,9985583272,4723927427,573751257,177226,3256,208563.89,420963426
582144,17336,15498,10003656357,4732246638,574680191,177045,3236,214716.63,420882342
581775,17078,15204,10020953936,4740124353,575545240,176732,3221,220553.85,420864408
581352,16848,14936,10037386165,4747582578,576355001,176269,3202,226099.20,421088460
580925,16752,14714,10052486801,4754531886,577131628,175913,3204,231374.05,420612348
580713,16657,14540,10066759986,4761195685,577937171,175580,3231,236397.71,420825516
578967,16519,14332,10078958656,4766850192,578593217,174683,3228,241187.72,420887688
