l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
3522082,1292230,364211,1077825820,492288902,83268789,9965,417,0.00,388031949
9893582,1460802,8310792,1116101632,1120177036,604182327,58020,729,1105920.00,420394908
12157371,1293719,10600706,1111483184,1335607223,793458061,69431,782,8896512.00,420391659
14005076,1282866,12265522,1157460893,1507081799,921065301,83840,1028,12791808.00,420577080
14541905,1188010,12896836,1168116722,1568014839,967963078,112907,1003,15128985.60,420794790
15022773,1022787,13136728,1186704656,1625153264,1013713738,393560,938,16687104.00,420777177
15926388,922132,13731535,1238475259,1717080070,1077387234,786848,916,17828132.57,420641912
16147665,845625,13718848,1251879153,1739297472,1093628894,1039435,963,19083264.00,420638404
16740039,791889,14019981,1285517604,1797679755,1132028518,1346630,1062,20059477.33,420897305
17232087,747704,14305800,1308629235,1845073916,1165407626,1571201,1082,20840448.00,420167116
17660617,714564,14551726,1333388577,1888039893,1195136576,1768848,1022,21479424.00,420911676
17782579,677809,14569819,1342419955,1904615951,1204983349,1866433,1028,19955712.00,420448440
18034850,650036,14745760,1361922931,1933625502,1222755669,1990769,982,18432000.00,420665469
18297661,630357,14838358,1372609981,1954456767,1239265206,2102776,1035,17125961.14,420589687
18393794,619538,14894882,1379968289,1959866915,1241179269,2158180,1039,15994060.80,420245498
18508865,601993,14953757,1387367404,1971408694,1249197175,2234736,1040,15003648.00,420664581
18645641,587605,14981129,1392718401,1981687959,1256434410,2314888,1075,15858748.24,420784782
18608580,572931,14931069,1390784892,1977849878,1253750274,2325007,1106,15226197.33,420946377
18753269,560761,15001750,1398133175,1992754151,1264343940,2390892,1103,14660230.74,420546060
18887235,548916,15063362,1406777958,2009030101,1275548421,2449096,1104,14150860.80,420468444
18921988,537381,15082502,1409334065,2014283891,1279243050,2487387,1120,13690002.29,420362562
18980229,526793,15110925,1415505211,2021245188,1283375515,2512365,1139,13271040.00,420934686
19086317,523723,15137639,1416503353,2026541929,1287411595,2558069,1139,13734778.43,420392001
19000208,514129,15084633,1415106625,2020528471,1282820891,2567038,1155,13185024.00,420717723
19150505,509704,15177274,1423995449,2034491668,1291907498,2613840,1173,12679249.92,420874305
19246666,502639,15232433,1430820521,2043695136,1297444478,2647715,1195,12212381.54,420613395
19233213,499171,15215389,1430777276,2042462599,1296357792,2667678,1196,11780096.00,420818352
19332477,492674,15273159,1438108712,2054369076,1304727880,2712071,1198,12340662.86,420836850
19399885,489631,15325998,1442700002,2062790844,1311006782,2744251,1224,12879518.90,420674637
19336290,481223,15265787,1437505618,2057165330,1307861773,2737246,1225,13461094.40,420717714
19417005,476995,15329117,1443042798,2064930658,1312521219,2763237,1235,14005148.90,420492672
19451988,472485,15339896,1447088265,2070079181,1315876221,2783002,1280,14515200.00,420766854
19510067,470821,15381587,1451819449,2077170235,1320756433,2807288,1274,14994338.91,420786717
19546899,465296,15403467,1453142100,2081249417,1323587014,2814785,1295,15445293.18,420491061
19566299,462657,15417920,1454048502,2082173516,1324244287,2831692,1306,15870478.63,420683619
19603889,458658,15430505,1454785384,2085481142,1326475548,2850244,1288,16272042.67,420726585
19680242,456832,15486616,1460731304,2093626365,1331739445,2875442,1315,16651900.54,420747423
19724317,452231,15505098,1461462345,2096840344,1334297539,2888042,1305,16271898.95,420334572
19768089,451181,15547046,1465878048,2102660576,1337825016,2910020,1307,16625979.08,420703200
19771276,447374,15562012,1467538651,2105225131,1339313832,2913058,1312,16911974.40,420704361
19779514,445496,15559825,1467063462,2104041852,1338954652,2918904,1305,17184018.73,420720875
19832505,442638,15586959,1470386775,2106656951,1339815279,2933485,1319,17443108.57,420566698
19876834,440835,15621628,1473353333,2109064501,1341041944,2950455,1319,17743872.00,420768354
19922060,439148,15641923,1475167659,2112253681,1342911438,2967659,1335,17939362.91,420794949
19948647,436363,15655788,1475352468,2114009909,1344148013,2979714,1327,18193885.87,420617841
19978448,433809,15669935,1477204301,2117661046,1346887087,2990302,1317,18437342.61,420394143
20011189,432303,15683790,1480605516,2120938238,1348578758,3000875,1316,18670439.49,420345801
20024801,431439,15710018,1481793574,2121578833,1348916176,3011304,1303,18893824.00,420425880
20077912,431726,15724382,1483329509,2123992899,1351046265,3040772,1296,19108090.78,420687378
20117471,432142,15756643,1486774055,2128339921,1353397903,3062663,1305,19267584.00,420644760
20086623,431763,15731450,1485631646,2124723740,1351020674,3065951,1308,19497923.76,420600555
20128888,432949,15756313,1487047049,2125560241,1350985579,3081290,1313,19719404.31,420699585
20161847,432290,15771459,1487580729,2126056412,1350991433,3099609,1316,19932527.09,420771450
