l2miss,r1b2,LLC-load-misses,LLC-store-misses,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
301653617,198045145,14133872,874,15021861078,8207451613,2956943118,245256,2,717242708,13697024
90645094,801111064,18449123,386883,16445339460,8273940948,2961350987,3721,2,420393815,12255232
274197394,900277322,4403499,429217,14972050104,8212984507,2319394559,235053,0,420944514,12910592
285505056,404426282,16391728,296188,12706765458,8222347185,2704769151,297233,4,421650277,13303808
274987987,234952584,15166476,70957,14787268225,8224229061,3056974046,206957,0,421230646,12910592
221724822,675752865,12380399,174295,13823771252,8200419092,2915068175,192630,0,420784655,13697024
254228225,674949161,17537581,451123,12667690990,8224015329,2939100336,227928,0,421101848,12910592
238856315,551581459,15245953,265208,13022132408,8213678672,3251550436,205017,0,421274937,12779520
245134342,651349397,14183380,275565,13666942357,8207121230,3060273451,229592,0,421246200,11796480
289681604,643487994,10154733,330574,13960438345,8199744234,2519474019,308874,0,420753644,12058624
297472806,571210760,9858262,205298,14049294168,8211329743,2949134331,251963,0,420970761,12320768
269480112,461839832,12344530,128696,14600597977,8212129844,2663083511,281104,2,421473541,12910592
269645359,401996339,14711494,271507,14306480247,8231560261,2454871829,255759,0,421040621,13303808
251540527,571623597,16209441,322405,12873645942,8213216901,3239155132,199428,0,421175301,13500416
245242569,603737043,13608685,199286,13702849219,8183190030,2938633716,195070,0,420676273,15400960
239889672,639827551,15279081,349911,13297264351,8176772822,2978292236,211444,0,421424388,12386304
256088789,531639030,15776505,298830,12588304279,8166250341,3284359231,202844,0,420983625,12976128
294046630,578879726,10325811,145444,14672974604,8174290772,2788548884,242286,0,420718430,12451840
263134172,737999490,7911866,427818,14102223654,8206089186,2410517567,303816,4,420593656,12845056
302866665,445505307,13656913,258328,12904761080,8208796976,3036928893,255504,0,421528101,13893632
271577160,275108252,13810922,52791,15532004130,8233246435,2565248051,251171,0,421101163,13303808
234413922,699898490,14875793,299262,13346614031,8213397677,2834465225,208380,0,420819889,13172736
244925123,608396967,16562664,397686,12663132334,8206266728,3181213317,176908,0,420798727,14155776
253453440,566072639,13718395,171229,13539513370,8215745660,3121378481,186058,0,420752992,12845056
227493992,714744570,15412813,352374,13526394947,8146300021,2802897449,213875,0,420628469,12779520
264865287,601607688,13983894,411715,13671749453,8202695332,2494424121,243452,0,420465570,12058624
318211089,537230033,9343728,245390,13436123659,8211983250,2993714313,240634,0,420821842,13893632
288717554,602984375,10366277,162967,14615226192,8196744712,2955622419,252372,0,420889564,12320768
266827739,316127987,12334491,35820,15472035665,8198357589,2332462400,258263,4,420918556,11272192
263719517,586647531,15265900,418661,13658993452,8245729191,2543339194,226516,4,421281659,13434880
250329939,581627403,17034157,342221,12742960096,8227992306,3196368938,198514,0,421151585,12779520
243728643,589498563,13537418,181070,13780190558,8219766783,3001786159,201216,0,421042304,12910592
241377881,643771786,16120323,363386,12994987582,8223359206,3062424329,203135,0,421414547,13107200
252085959,564797789,15302164,274298,13088525251,8196212298,3187450379,233681,4,421422171,12517376
290140519,650874296,9647165,227421,14972074223,8220287350,2622389078,255618,0,421143229,12582912
270959383,716716082,7609692,433631,13597411354,8217175084,2533282048,294028,0,420978798,11665408
299660998,348434808,14778998,149420,13306034768,8193658656,2911213879,286775,2,421702967,12976128
259047748,379161246,12679217,120943,15150915778,8187540584,2674073062,238261,0,421183951,13500416
238478065,673448153,15128099,314906,13124594881,8195783891,2983073412,211107,0,420993989,13107200
249390671,578498147,15536582,274730,13268326194,8233321666,3128985977,219982,0,421135516,12713984
243378546,651258327,13565099,241874,13343784805,8179091666,3053517162,196944,0,421179031,13172736
231883558,648196882,16372825,367118,13167576071,8208275620,2984172188,244602,0,420747970,12124160
296412471,528750348,9088863,262295,13921939943,8171662581,2766745166,274750,0,420880843,12648448
291547302,772140327,6940358,274479,14850526681,8186952918,2693658359,227844,0,421059581,11862016
267792249,504735444,13979795,240075,13578392079,8207042706,2476983583,278126,0,421682424,13107200
278226718,284395276,16313096,226981,13945207214,8222394960,2881564191,211741,0,420937338,13238272
233116441,568334196,12901586,136658,13790848503,8211711306,3148377906,165286,0,421192844,13303808
247155072,703707192,15469338,386551,13202279674,8199568872,2851682941,248990,0,420974436,12845056
240841255,586556538,15536340,356606,12740844980,8172802000,3148501728,213846,0,421359084,12648448
255621972,604465691,13344296,189909,13541543462,8197136079,3185244491,202632,0,421156728,12386304
283018978,700137145,9716496,351194,14442874000,8185703660,2387634816,273660,0,420942529,12386304
288326601,587609965,10089914,298470,13569562853,8209627089,2833636306,251167,0,420638773,12910592
286631432,450162780,13008659,163458,14320977488,8229479950,2866622511,227996,0,421632153,12976128
266432593,382524538,12899396,166363,15008046142,8201538381,2293214348,274421,0,421210369,13631488
248048458,623191858,16311109,388875,12729664591,8225366530,3136923328,189699,0,421228448,13238272
237922013,579395987,14928522,211176,13498802460,8213865154,3132154803,194131,0,421040192,15335424
248075895,664862514,14332719,276736,13491892714,8221958112,3042545008,200928,0,421193122,12713984
238295050,627090040,16330376,375210,12543520448,8168301394,3053853438,238761,0,421085046,12779520
294642068,533558635,11260962,167133,14252091856,8209881384,2858795393,231711,0,420741115,12451840
269893348,744839447,6570866,357981,14625543975,8218136424,2506477422,269569,0,420912752,12648448
290799880,524844452,12928070,327605,12918813703,8199083941,2825650391,284058,0,421588707,12976128
280261777,243639375,14272578,53038,15147381533,8219524043,2627092828,247339,4,421105522,13631488
227134041,639096060,13952096,212400,13702404164,8215856875,2948064151,205193,0,420914630,13107200
245503044,636922692,15526128,405986,12828904279,8200063527,3094711752,217911,0,421189919,13434880
250623452,558633752,15281379,217703,13333167420,8217320393,3129809041,205622,0,421203459,13041664
237890232,668320167,14320399,265521,13513179460,8217596633,3101011604,192586,0,421048294,13041664
265952999,630584059,12422542,379912,13708192091,8198411768,2552573740,280695,0,420848870,12648448
316870643,541767662,9604970,204994,13613635892,8210535652,3071730240,242778,0,421010498,12976128
271340600,658517065,10409393,233852,14388376066,8229967786,2815881726,261974,0,421772031,13172736
277964151,227312717,14593320,151216,14937067418,8221192992,2273230139,254070,2,421201655,13697024
245934712,586334380,15495458,335405,12796333655,8195441690,3231247331,189946,0,420964352,13303808
236589690,598074109,14066051,221830,13341114428,8200608251,3086461648,212579,0,421162515,13828096
247869606,667039071,15135236,325274,13530646972,8214600748,2909646778,206078,0,421251987,12976128
245194319,595743075,15396888,329810,12841964504,8195491220,3201176631,188400,0,421077154,13107200
270631396,625760553,11435141,254765,14219186758,8127055521,2671624440,232106,0,420829396,12976128
286104020,661975794,8904738,326706,13735216805,8208460763,2648053870,272534,0,420835340,13500416
297384414,504706089,11644878,178868,13525927487,8180827331,3093456626,238644,0,421548813,12713984
266493794,288553073,12829762,76181,15530596442,8240675504,2298063353,268079,2,421126516,13631488
243050468,684903798,15283834,400974,12830064927,8178715592,2959293979,212987,0,420947982,12910592
237039723,575624237,16128778,302969,12990887586,8210353544,3214307793,227043,0,421037851,13828096
255797747,616059935,13157029,188294,13685250844,8200647350,3036050324,219715,0,421372234,12845056
232716399,679227885,15907962,341250,13071864058,8190793385,2972503733,228888,0,421203284,13107200
281580615,539807510,12896901,252530,13866758881,8214592503,2808880444,270246,0,420907873,13303808
291824744,682277807,6532329,247416,14669321519,8214921822,2770758148,252113,0,420895548,12845056
279301803,641105189,11405933,366618,13194386526,8199231110,2760274998,266788,0,421316331,13762560
286197827,200767155,15236892,73766,14875318461,8217698947,2459035984,267784,0,421100860,14942208
231083253,578804527,14334917,198865,13585292076,8213119880,3117688777,182510,0,420970310,13041664
242885110,654384035,15040315,341881,13028331189,8218842518,3020550586,190557,0,420972492,13565952
246717934,581721138,17000417,294449,13141857111,8237838001,3102544173,250507,0,421317474,13238272
248659813,603078837,12858790,209024,13593102734,8175504987,3172037526,211143,0,421200312,12648448
262722921,665944642,12148772,349330,14266626613,8200512447,2589103177,252118,0,420914968,11993088
302547170,582323611,10065736,292247,13340739243,8211557224,2868108433,266909,0,420906746,12976128
281692570,649155056,10039823,237814,14014778360,8193726007,2950915383,251099,0,420998231,11403264
269371051,224280994,12771204,72838,15333588192,8171700815,2177857941,265748,0,420763476,14417920
248715729,643088598,16284957,392108,12826437204,8238722115,3109065927,195636,0,421139797,13238272
234252337,566859469,14852674,221916,13218787388,8192637197,3151544924,198271,0,421013374,13631488
250606447,618977088,14643034,249231,13597017379,8222732870,3032361357,223348,0,421224748,13172736
243982696,603406512,15784969,315694,13002181113,8221893175,3169217992,212654,0,421196216,12517376
275393199,604457498,11145588,265495,14198410937,8145867710,2765957152,252438,0,420647114,12779520
280530976,663241264,9258709,349492,13799508474,8215010844,2601756005,288373,0,421132266,13107200
