l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
102428922,716418269,63411405,9103364856,8029481765,4606561325,305938,0,547064974,41943040,7658930176,30670848
136304622,1840877463,79088354,7545179603,8185122852,4062914959,474393,2,419852628,41943040,7158562816,0
31836054,309250480,23415322,6567892927,6803570535,2795723738,182717,0,420317187,41943040,2229665792,60751872
114462323,1225618659,71401445,7945283221,8245262459,4738455662,297157,0,420137508,41943040,7177961472,0
81705113,941030471,46686343,8003481133,8073132989,3848057657,175876,0,419851440,41877504,4619894784,0
78262702,815226508,48842268,6571305889,6968024612,3719957905,237724,0,420410541,41943040,5080416256,57933824
121710541,1356028268,72544504,8229800640,8248706125,4452262047,354166,0,420458874,41943040,7192313856,5505024
35003686,391077022,25433428,6536701015,6799536444,2902752221,110237,0,419961984,41943040,2359296000,0
111982691,1236095214,71973598,7462526248,8233745950,4784275719,332002,0,419970113,41943040,7190478848,0
102402349,1093123721,60113490,8314636077,8249555232,4298688205,268304,0,420080809,41943040,6053625856,0
53390691,526809490,33742187,6752808958,6765935472,3108267005,213336,0,419922338,41943040,3385786368,63963136
120008457,1380963805,72884953,8087827988,8242309673,4572356479,348175,0,420126112,41943040,7256735744,0
54814483,619402731,34066440,7033664079,7595293031,3533484896,130229,0,420141669,41943040,3385655296,0
88162518,798291920,58969539,6706598976,7427796784,4442989624,290522,0,420338244,41943040,6234243072,75628544
129767416,1496598390,72411314,8820996229,8247669388,4279992454,377739,0,420494880,41943040,7176257536,0
32155455,290894563,24327165,6430918036,6758676110,3017990621,288217,0,420105198,41943040,2204893184,0
120901466,1354209422,70422268,8484337362,8220664714,4452979645,396056,0,420536589,41943040,7106134016,70385664
101077854,1165286571,65983714,7331287906,8226524932,4594469097,261763,0,420030039,41943040,6547046400,0
48635900,460766949,28812689,6804839812,6723581790,2979042451,162729,0,420014118,41943040,2886926336,28377088
125163159,1482765472,73258779,7928942839,8230702476,4435152034,378480,0,420309405,41943040,7316963328,40828928
57644938,551200010,39232959,7534067532,7915269329,3877261991,120767,0,419827143,41943040,3896967168,0
89972773,996093400,55257423,7281510122,7051326281,3621210237,276100,0,420306591,41943040,5466619904,29491200
118389427,1384814969,72528088,7302370854,8223866838,4768661117,297977,0,420190059,41943040,7408910336,4259840
32813409,262965159,23475845,7005877492,6747445233,2738237203,130658,0,420033429,41943040,2046885888,917504
120454041,1460847703,73132265,8054855264,8224711843,4435309188,361164,0,420114123,41943040,7210729472,0
92224213,975199449,56483612,7611044809,8236060204,4509170532,226159,0,420247251,41943040,5882970112,0
55467297,564165146,36033297,6588067612,6740647376,3276564961,161628,0,420297816,41943040,3692888064,58982400
119860438,1342895340,71279028,8353063468,8227109773,4491235533,372878,0,420286758,41943040,7167148032,6553600
64657949,753701451,40838398,7143052189,7917411150,3898735081,454035,0,419843781,41943040,3947954176,0
88073748,1000379598,54488209,7014870249,7079788317,3481927878,351007,0,420280074,41943040,5313921024,60555264
110851142,1283085584,71597911,7531505067,8215697659,4752445488,320936,0,419992018,41943040,7215579136,0
38882251,339030696,23277633,6304000875,6843511805,3055037656,116438,0,420759707,41943040,2536833024,75104256
113573103,1310290215,70799272,7898938011,8213222860,4612128275,352699,0,420413475,41943040,7077363712,0
109611361,1229420542,65179310,8165579104,8222288009,4386311277,288434,0,420025722,41943040,6438453248,0
42824013,393623903,27645040,6900250476,6823375433,3186519806,134767,0,419960915,41943040,2982281216,33357824
127546563,1407827316,70061020,8234763203,8194357908,4625134178,331775,0,420280237,41943040,7366180864,35586048
62252751,755917570,42001426,7405580377,7822070812,3486306994,196284,0,419904126,41943040,3739942912,0
83497737,948763402,56963724,6520050374,7238623916,3829274974,268178,0,420079287,41943040,5558894592,3604480
123379256,1354023260,71069022,7941128745,8202150986,4745360549,302008,0,420118290,41943040,7388004352,16777216
34850960,354860274,24710632,6765490550,6847967864,2768946371,138590,0,420516957,41943040,2291400704,48955392
117051078,1451922056,73168877,7615974977,8202554941,4396615042,341952,0,420104556,41943040,7089160192,0
101811268,1025373823,60928875,7974913409,8226080514,4841810367,472877,0,420086703,41943040,6361972736,0
44348439,402264762,31829717,6797738778,6873544979,3116519293,200780,0,420473556,41943040,3075080192,64946176
119031871,1329606968,70672705,8294581811,8177462046,4431045631,297557,0,420202854,41943040,7083065344,4128768
71684292,848059410,45920430,7351744868,8049072881,3958791226,129190,2,419885412,41943040,4437508096,0
90363708,1079903801,53466719,6988770386,7029080375,3542041596,238990,0,420290601,41943040,5250678784,18743296
109868255,1268767791,71051356,7491350161,8173909152,4581645529,271925,0,420471969,41943040,7109804032,52166656
37420321,339307742,24164988,6941351712,6911493449,2970343781,103302,2,420016788,41943040,2375221248,0
115500439,1424404218,71750720,7694174870,8170729725,4463880513,257341,0,420154413,41943040,7090601984,0
95362579,1010598849,58832150,7861956843,8197109089,4428816506,217126,0,420374955,41943040,5936578560,0
52834323,576524603,36576783,6283296032,6910671693,3252079774,188497,2,420548460,41943040,3605200896,68419584
112526922,1167179116,69381779,8077668737,8191967935,4700207579,261782,0,419999931,41943040,7079460864,6225920
57987375,674525533,32940241,7265015504,7496766583,3375297343,94958,0,419802012,41943040,3289841664,0
101253209,1337516633,69234570,6611209047,7610423859,4020958671,260076,0,420291387,41943040,6492454912,18284544
106189949,944740741,66475935,8037944122,8174704623,4908666842,214061,0,420167196,41943040,7098925056,48758784
34461122,315848687,23781692,6865468612,6897217420,2960803728,249553,0,419968095,41943040,2129657856,0
119819634,1388638128,72418095,7578953851,8174249012,4666019154,244166,0,420267173,41943040,7266959360,0
96733045,1022444014,60609774,7882440654,8178774867,4387090950,183364,0,420021226,41943040,6053167104,0
51404544,490630608,31707697,7103614675,6851448760,3043656038,148676,0,419698203,41943040,3147694080,71041024
123048416,1508814450,73337533,7790361431,8173294799,4512847919,198359,0,420368289,41943040,7288258560,0
57196948,568775863,34409611,7258621769,7650567093,3631704979,110905,0,420098085,41943040,3483828224,0
93551425,1068931705,61509088,7038930882,7408345927,3921770100,198888,0,420330894,41943040,5975769088,68747264
116046660,1287339504,70470659,8035405212,8180872158,4607542126,234751,0,420041946,41943040,7045447680,0
40355347,451974754,25953948,6956749857,6874316971,2854806008,76784,0,420077355,41943040,2420441088,0
122270285,1529082034,74894604,7203160578,8169521667,4502515205,251095,0,420425907,41943040,7297499136,36175872
76370607,731796693,48867493,7929026393,8126518767,4195657508,127507,0,420023730,41877504,4932501504,0
70016816,658798613,43190967,7157316991,6978146943,3457239104,157261,0,420008541,41943040,4342743040,74252288
123820487,1595698789,74205001,7572015664,8172494324,4477321061,226820,0,420133308,41943040,7293108224,0
45060205,456537395,31735755,6644403720,7467471224,3543584035,402614,0,419924409,41877504,2997354496,0
99863470,979840316,63416392,7814289114,7722079541,4169701087,317519,0,420188817,41943040,6322257920,68091904
119563670,1414900395,72574628,7952136259,8182510099,4549769157,242646,0,420044847,41943040,7212040192,0
34862478,364557679,26887109,6654054116,7038845487,3060102154,79671,0,419968120,41943040,2456485888,2686976
111663353,1272881325,71162531,7106517701,8161159200,4805109998,240630,0,420480935,41943040,7296581632,29949952
85458818,899207660,49835251,8327690327,8142283983,3978396033,179388,0,420050325,41943040,4927913984,0
76156276,866408897,46418331,7232242631,7047404025,3312013268,224523,0,420169396,41943040,4492034048,76808192
109567521,1362255444,74091514,6857395525,8176503794,4712782477,273976,0,420199652,41943040,7201030144,0
34955739,265870715,23587188,6364137721,7017541126,3355170955,76421,0,420283317,41943040,2667118592,0
112338692,1190721031,68741632,8014013643,8161783757,4703374913,233559,0,420440229,41943040,7067598848,51642368
107517761,1303379279,65638556,8227503525,8183557085,4149113351,283908,0,420076743,41943040,6180306944,0
47716297,478182444,32338774,6584217000,7008505817,3169380395,126128,0,420539950,41943040,3237806080,63897600
118325524,1312932256,70933328,8064681872,8182206858,4678461400,230672,0,420109736,41943040,7240089600,0
68760973,744858795,42446066,7335864233,7912748634,3922325538,575090,0,419965164,41943040,4140695552,0
82953034,856060130,54165666,7074987765,7249376116,3632322540,323014,0,420374103,41943040,5239734272,69664768
113477120,1197547518,72063169,7900861011,8260857297,4837187131,262415,0,420334365,41943040,7291600896,0
43587213,405302920,25059909,6585791933,6944156783,3118891877,125175,0,420142077,41943040,2647654400,13500416
120890676,1324876047,70950302,8465044908,8261716070,4594396861,304484,0,420489819,41943040,7267024896,0
97886681,1129414528,64527684,7674805635,8265190954,4341197727,273736,0,420025824,41943040,6128205824,0
52818075,543455703,34825404,6847449271,6962448726,3184173787,163483,0,420352394,41943040,3456827392,69009408
120028471,1350387248,73082520,8085107560,8259239186,4599822521,310468,0,420121168,41943040,7236943872,1769472
54134261,599797102,34450184,7107503206,7592708374,3541616657,110794,0,419932896,41943040,3384475648,0
100850978,1104393776,65923001,6904618419,7683007940,4359195435,292961,0,420166122,41943040,6562775040,20185088
119724179,1270769841,72205039,8369500557,8260800578,4620318177,308227,0,420288426,41943040,7323385856,0
41669743,444298173,25691183,7324465869,7055353761,2926767419,134950,2,420486477,41943040,2448883712,69533696
123886619,1538140760,75643387,7862499763,8262893622,4315636976,336256,0,420444381,41943040,7262109696,0
74708571,767702037,51518191,7204428533,8220607096,4504343944,425109,0,419863158,41943040,5107482624,0
72112566,772623115,46896152,6989747987,7022783901,3486690135,217420,0,420297657,41943040,4539940864,61865984
115530197,1273516753,73457615,7826434920,8263025597,4573101496,238802,0,420406797,41943040,7228555264,2752512
47793484,475331397,29805841,7062331011,7398173809,3381120989,88052,0,419650578,41943040,2969501696,0
103650456,1233099025,69193234,7369687918,7842142720,4249943010,265201,0,420091065,41943040,6725500928,31784960
118981752,1201778314,70790278,7962166975,8259730908,4780320811,227740,0,419995521,41943040,7234387968,0
42021716,471373885,26128042,7064068137,6987928952,2874336014,133993,0,420315057,41943040,2565144576,71761920
116775524,1361700151,74852642,7691754941,8268010812,4503559246,267964,0,420414606,41943040,7225540608,0
68878018,647592940,41486343,7909790717,7951752811,4054125564,105394,0,419838951,41943040,4364500992,0
88996316,961311739,54895784,7509017946,7296462829,3743661907,229417,0,420071460,41943040,5422645248,35127296
118514219,1367320144,74510552,7375584685,8258597914,4715185712,244552,2,420216312,41943040,7441481728,28180480
35321339,280742338,25220072,7037216768,6987038723,2925455099,109820,0,420666819,41943040,2328756224,1048576
120042205,1372160189,72469545,8181645744,8262308256,4507699646,254790,0,420258600,41943040,7208304640,917504
104218176,1156969273,64419876,7465680405,8262659319,4696829698,416155,0,420026379,41943040,6411321344,0
50350125,555216380,34129455,6664736429,7074796595,3179426347,178246,0,420466311,41943040,3310616576,75104256
111346107,1194599886,68863577,8058597728,8175723512,4645919285,258859,0,420285651,41943040,7023165440,0
