l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
3621506,283,1354609,6369816747,8176041817,3175745707,16,0,560582568,41877504,632946688,1572864
3684073,0,1415612,6348565908,8104905402,3158727929,0,0,419869701,41877504,500367360,1114112
3663819,0,1480821,6408402415,8160082291,3155467776,14,0,419951631,41877504,496369664,720896
3611367,0,1451415,6401007961,8185292630,3178373021,20,0,419972838,41943040,506462208,983040
3612760,0,1472456,6369083268,8176054567,3178253491,2,0,420112455,41877504,501743616,786432
3669429,27,1524153,6359596893,8126641295,3163355992,0,0,420006424,41877504,503382016,786432
3662373,0,1524938,6397222444,8159155134,3154745321,6,0,420064040,41877504,508428288,1376256
3597214,0,1504835,6407207386,8186200852,3172847844,0,0,420317163,41877504,507183104,1114112
3614330,0,1477809,6344202509,8154772018,3177084529,2,0,420390912,41877504,506200064,1245184
3681036,0,1549591,6351515599,8092772927,3147768250,2,0,420327321,41877504,510328832,2752512
3639527,0,1556562,6407571835,8180202412,3158835809,0,0,420088326,41877504,508297216,0
3591294,0,1489714,6396805357,8182733627,3175037195,2,0,420442362,41877504,508231680,7274496
3635569,0,1501460,6330071919,8135995904,3173153591,3,0,420033012,41877504,504496128,393216
3674737,0,1612737,6366743042,8101899913,3140668238,9,0,420015981,41877504,511770624,0
3617549,0,1520295,6398554699,8178622429,3163212180,0,0,420129891,41877504,507838464,0
3580917,0,1506890,6375544366,8181554839,3175754319,5,0,420152967,41811968,508887040,589824
3655525,0,1567446,6327577824,8113165557,3165386365,0,0,420026256,41877504,513474560,9240576
3672605,0,1603225,6387397312,8129406775,3141887294,2,0,420162660,41877504,516096000,0
3601611,0,1533720,6399184048,8181068536,3173293930,0,0,420400230,41943040,514260992,7602176
3589446,0,1568358,6363084969,8177599503,3177095017,3,2,420273990,41877504,522452992,720896
3674655,0,1586685,6333818713,8095121559,3156275016,8,0,420206784,41877504,509345792,0
3664303,0,1577846,6400393950,8147460667,3147410138,0,0,420288774,41877504,519503872,0
3591072,0,1519708,6399220330,8187975727,3178288409,3,0,420457287,41877504,521994240,13041664
3615253,0,1569942,6345629660,8151999299,3173011353,2,0,420142005,41943040,513081344,3145728
3672375,0,1614661,6349828508,8095026974,3148742448,0,0,420061404,41877504,525074432,458752
3640326,212,1628677,6399485364,8168806388,3158009904,5,0,420268173,41746432,520159232,0
3592780,0,1586510,6398753690,8187382760,3173677600,2,0,420171852,41877504,521928704,21233664
