l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
259299635,658943178,89826567,14372309215,8239797869,2591104628,215992,0,665810859,41943040,7887781888,0
129904454,360912921,64329877,15257839361,8279842791,2658672589,96459,0,420086449,41943040,4060938240,0
241421972,595409655,83655501,13078187538,8232592618,3004268934,213426,0,420375185,41943040,4447600640,15204352
256714685,566054393,86884565,13758238482,8242058827,3030062370,202040,0,420195375,41943040,4432134144,5963776
296371734,598326377,87703058,14215834640,8232017120,2715532018,249104,0,420097449,41943040,3915448320,29949952
296066040,630942411,88977155,14060289319,8236243034,2739929197,243143,0,420202809,41943040,4078764032,7864320
284508274,458021481,89304463,13822990704,8243049687,2832563680,239841,0,420494961,41943040,3784048640,44695552
283364160,346025536,90654909,14714347110,8253941216,2496397554,240864,0,420165958,41943040,3534618624,0
251782857,673254904,86182800,13588725024,8233342695,3063275093,175071,0,420268706,41943040,4436525056,14548992
248682378,674532106,85648885,13540026572,8234675611,3036409071,183618,0,420181899,41943040,4435869696,6815744
257252787,654808634,87691988,13764069009,8238429708,2998117970,206113,0,420245251,41943040,4438360064,8060928
238829417,658747348,86218129,13453174332,8214753401,3076475511,182834,0,420401015,41943040,4429381632,9306112
259160861,638494572,87614435,13974880799,8236584745,2731144926,213977,0,419998962,41943040,4187291648,73334784
283365091,668478033,90276581,14096169403,8220572031,2660032082,239027,0,420077289,41943040,4062248960,0
276767639,593505463,86776722,13734007317,8223494954,2730285519,254048,0,420306045,41943040,3986620416,42598400
281484945,344985987,87414441,14113823170,8238784458,2555669293,256865,0,420770589,41943040,3545825280,23199744
262244860,500956672,86252509,14219564670,8260619890,2812565132,217063,0,420266964,41943040,3928162304,0
259164923,606206990,83073739,13119717319,8241482901,3150643295,190466,0,420284037,41943040,4433707008,5505024
264386540,591866845,87814422,13691829949,8220079592,2992448902,174583,0,420346029,41943040,4429709312,0
258275650,638105703,86287949,13186407989,8209097687,3048491634,178844,0,420309459,41943040,4434886656,14548992
259646644,676959302,86743403,13261260603,8235449179,3073049605,196650,0,420293727,41943040,4446289920,7602176
292949880,654670882,90771532,14604779325,8201206652,2599888631,214516,0,420066750,41943040,4042719232,30408704
292137767,660364805,90320623,14257962881,8231853758,2758173016,250877,0,420202311,41943040,4089380864,15400960
281808611,638371124,88957210,13701906056,8215925092,2930416065,244763,0,420301953,41943040,3806855168,24772608
270649805,229987709,91797990,15554046937,8242805943,2291294428,245608,0,420261969,41943040,3514761216,22020096
246170146,634444928,86127032,13700862462,8218882793,2842101702,207746,0,420485934,41943040,4285267968,0
230476988,640829786,83223478,13243839189,8201171575,2889592646,185132,0,420520254,41943040,4438491136,6422528
239314869,622689177,85805045,13560253101,8220257435,2878639145,207404,0,420138761,41943040,4427874304,5898240
237646193,583091243,83293126,13101464251,8215739353,2956142321,206413,0,420140203,41943040,4445896704,8454144
242537707,594117582,86115638,13496285608,8197795351,2950466010,210470,0,420326037,41943040,4441309184,10289152
288208632,551537128,88276858,14447153067,8231478357,2646799953,258221,0,420318963,41943040,3982229504,29229056
295643013,659828323,89304977,14069202112,8235975030,2801800370,255342,0,420080049,41943040,4071555072,7602176
288342840,499629652,87477633,13598076518,8223888418,2893745617,240997,0,420617535,41943040,3825336320,29163520
284455237,299960748,89119050,15090793707,8234566879,2342023143,245914,0,420215865,41877504,3485138944,40239104
250624332,609923688,85570821,13285206912,8212341386,3029381264,178555,0,420233763,41943040,4389011456,0
251584371,640121715,85660326,13290042711,8216272230,3060126520,176852,0,420503046,41943040,4428857344,9109504
258516137,655892112,87091855,13640490796,8261312726,3058265475,191694,0,420283458,41943040,4425842688,7667712
241627281,651999313,85956375,13581859785,8235295064,3136525531,183615,0,420485961,41943040,4430692352,8454144
252267727,648978736,86612224,13735209393,8236611444,2769459550,227195,0,420270753,41943040,4267573248,61931520
280586132,706246223,92986948,14386214883,8202571455,2598240154,234547,0,420025704,41943040,4020961280,0
275366270,637255077,88147270,14021432201,8231004730,2712813334,255928,0,420353106,41943040,4039573504,13762560
274654204,428751485,86423154,13923532267,8217548474,2517897473,245134,0,420686358,41943040,3586719744,38207488
254891622,377690440,87357023,14387012303,8254565102,2694456144,223506,0,420273060,41943040,3796107264,0
247568885,644981410,81518434,13006522232,8195374766,3103605459,191960,0,420403398,41943040,4424794112,7536640
260186716,582887938,86539560,13653993089,8256694040,3059446713,188714,0,420185838,41943040,4417781760,4063232
251075826,612441664,84825677,13089404812,8188512389,3092637465,174133,0,420301299,41943040,4442882048,10682368
254968247,662662882,85770342,13187431900,8214525595,3065478345,193172,0,419957284,41943040,4431806464,5242880
285616570,645693020,90536316,14505087724,8238495536,2614986653,235634,0,420142529,41943040,4037410816,35323904
290451880,669439143,90618704,14224901641,8228813164,2764397545,245312,0,420157104,41943040,4081254400,9109504
283240428,657165290,89754199,13784760416,8211714581,2925421408,257540,0,420277422,41943040,3856990208,33095680
268415445,213549572,92218995,15694654707,8213733651,2291280032,243597,2,420882753,41943040,3503620096,5832704
250995879,641733382,87632962,13847599591,8259319964,2879938661,197791,0,419534862,41877504,4264624128,0
238131793,666599009,86330305,13616606701,8171076710,2856663203,185269,0,420329997,41943040,4448714752,8716288
242287797,660998287,85267183,13553953970,8254732747,2912693209,188951,0,420220419,41943040,4435279872,5963776
240904848,622140827,83702297,13025858662,8217197954,2982664513,193505,0,420304716,41943040,4442423296,10682368
245033193,603281352,85190317,13262816587,8236930322,3045525940,196501,0,420573231,41943040,4437180416,13041664
295936194,603932745,88571125,14392279592,8212574105,2644071218,238720,0,420149604,41943040,3949068288,22872064
300373092,667909297,89294766,14070359964,8236137329,2799018952,240968,0,420076622,41943040,4062183424,11141120
289186352,469253860,88430412,13805587889,8247470130,2930864660,235686,0,420670994,41943040,3759407104,47579136
288878858,324627292,91116098,14709293589,8236603698,2487305201,236455,0,420475298,41943040,3505061888,0
251961503,677830880,86659429,13416293610,8194598797,3024890862,167104,0,420368960,41943040,4436131840,18808832
247104947,699130038,85602257,13443104828,8211752733,3059753174,176964,0,420265219,41943040,4421255168,8847360
258916275,655647001,87793278,13753702855,8260930019,3018710748,192225,0,420416082,41943040,4439277568,3866624
237553992,656063470,87307967,13581359824,8214406563,3072813438,183199,0,420416184,41943040,4435804160,11010048
254684428,655429152,87815832,13888508013,8213028737,2695407856,233448,0,420021717,41943040,4164354048,68681728
280542425,672742269,91032710,14211123871,8215300176,2667792820,229819,0,420086541,41943040,4073455616,0
271189307,587179984,86924965,13795316867,8220197025,2739424555,240287,0,420228318,41943040,3972202496,41680896
277923054,373349131,87569772,14236889749,8236569855,2511889375,240324,0,420744993,41943040,3519545344,21233664
258866566,476388338,85922707,14110484205,8234147609,2853598083,214999,0,420233439,41943040,3942580224,0
258757442,595489458,83111779,13133261423,8212392253,3148360557,191020,0,420201316,41943040,4433248256,9175040
260828435,588821792,87379107,13606824748,8254645181,3030872559,180603,0,420409223,41943040,4421058560,6684672
252808991,655343980,86499745,13366442676,8211922671,3095795575,191165,0,420074103,41943040,4433051648,5439488
249973418,672889813,85685307,13447034189,8193497445,3072015336,202407,0,420252873,41943040,4429774848,9699328
286604078,652125486,91178197,14504274497,8214595152,2604029641,242824,0,420250629,41943040,3959685120,28377088
283063223,657941840,90379903,14255687108,8237772343,2721979875,258251,0,420336222,41943040,4057726976,4587520
282413611,572684988,88073034,13812152505,8232867612,2739318247,243643,0,420638979,41943040,3748397056,43909120
270890014,270919198,89463270,15210087556,8243003448,2347144090,265742,0,420225842,41943040,3499622400,5046272
237094756,620607855,82527854,12912613724,8216311716,3040374529,197875,0,420358762,41943040,4441112576,0
246029400,614104724,82727893,13065899354,8210368404,3140984818,188036,0,420384522,41943040,4418764800,8847360
259608045,618709410,86606546,13674656910,8258426806,3011904404,205344,0,420359853,41943040,4434231296,5242880
264136050,617025437,84015714,13156585174,8217995732,3149680692,176176,0,420378329,41943040,4440064000,8847360
268237903,595336147,87369277,14115007078,8236914311,2745895374,201870,0,420499603,41943040,4195024896,76283904
309115009,697084818,91654356,13947976230,8217707266,2745676052,257368,0,419807397,41943040,4057137152,0
302658610,697106231,91318269,14209785751,8223974031,2812335655,250015,0,420224862,41943040,4051369984,22937600
280510121,304524605,91406569,14913584291,8239936867,2732009549,226596,0,420660207,41943040,3572695040,45875200
262582916,495794028,87556389,14225178938,8258541793,2766100895,205523,0,420428757,41943040,3845324800,0
234281566,645225138,86511354,13680268891,8230522280,2934915727,194901,0,419968788,41943040,4436262912,4587520
