l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
5260456,853421,2926686,363569979,419050486,201933794,831,124,0.00,414529689
4167408,462674,2017410,350602952,419593516,216127822,786,122,0.00,420323430
3834082,331737,1784292,335513655,419450830,225395109,750,127,0.00,420409761
3681712,264373,1685932,324225223,419397688,231998476,834,202,0.00,420670533
3607793,223563,1638358,315501388,419361844,236768726,888,254,0.00,420298779
3565750,196602,1611499,308902423,419348506,240452733,943,268,0.00,420638079
3539844,176581,1597516,303204500,419333466,243641801,960,280,0.00,420143535
3524457,161848,1587032,298806164,419318007,246068889,1017,308,0.00,420638982
3512845,150280,1579020,295084623,419319490,247995701,1033,325,0.00,420422064
3504389,141015,1576092,291776699,419311114,249676585,1048,369,0.00,420571412
3496767,133106,1575009,288731991,419310173,251320186,1080,389,0.00,420392926
3492501,126892,1574365,286089745,419307201,252805521,1098,387,0.00,420423165
3489087,121738,1576525,283560240,419305569,254256100,1103,381,0.00,420463527
3487900,117463,1579214,281186208,419191402,255389142,1097,395,122880.00,420289875
3487697,113673,1583022,279113053,419185377,256511782,1092,412,229376.00,420327411
3489463,110079,1586457,277077759,419187010,257655262,1124,403,322560.00,420694821
3493140,107169,1590826,275117560,419192240,258742014,1120,408,404781.18,420172983
3495552,104590,1596546,273264618,419193016,259746661,1121,397,382293.33,420563145
3498311,102041,1601816,271509209,419203699,260718910,1121,399,362172.63,420397644
3501638,99682,1606733,269807772,419204020,261633761,1126,409,344064.00,420421536
3505630,97548,1612033,268109951,419205708,262546593,1117,418,327680.00,420426129
3508690,95684,1617327,266469807,419209195,263428925,1114,420,312785.45,420370878
3511793,93985,1622113,264870191,419208510,264260079,1115,413,299186.09,420388707
3514089,92473,1627378,263267978,419208811,265099345,1115,411,286720.00,420345909
3518352,91209,1632572,261806242,419207603,265873643,1115,405,275251.20,420388032
3522455,89728,1637631,260414650,419207134,266592639,1107,419,264664.62,420394650
3525521,88626,1642643,258979174,419209862,267357780,1102,423,254862.22,420487356
3529411,87585,1647283,257579095,419213826,268123960,1104,417,245760.00,420855330
3532870,86491,1652181,256175650,419218239,268867102,1105,416,237285.52,420350097
3536827,85486,1657499,254827900,419221526,269557018,1103,422,229376.00,420147186
3541035,84593,1662583,253534887,419219812,270211865,1107,433,221976.77,420356886
3544332,83784,1667646,252268615,419219609,270877294,1099,438,215040.00,420558873
3548142,82920,1672604,251048137,419219334,271520621,1104,433,260654.55,420350493
3552127,82224,1677498,249842466,419219899,272141087,1104,432,385987.76,420508341
3555824,81709,1681962,248747469,419222250,272724016,1107,429,504159.09,420646420
3558929,81164,1686683,247664677,419223287,273318048,1103,437,615765.33,420497714
3562214,80558,1691301,246580604,419224118,273890489,1104,437,721338.81,420598472
3565763,79980,1695907,245524112,419227392,274434071,1117,429,821355.79,420293377
3568164,79425,1700400,244429743,419166724,274920603,1134,432,916243.69,420083619
3572569,79012,1704984,243433207,419166904,275471332,1129,431,893337.60,420311088
3577357,78697,1709483,242436756,419165976,276025340,1125,439,960262.24,420725262
3581057,78304,1714096,241467238,419169231,276539181,1128,439,987721.14,420236181
3584410,77947,1718418,240512258,419172015,277064510,1124,441,1013902.88,420650541
3588459,77559,1722451,239585198,419175097,277580951,1118,442,1038894.55,420213948
3591833,77220,1727022,238631295,419175927,278082868,1117,445,1062775.47,420592395
3594863,76910,1731272,237743563,419177869,278559048,1119,446,1085618.09,420383745
3597656,76722,1735345,236860514,419180829,279044358,1120,446,1107488.68,420632472
3601515,76407,1739155,236000205,419183633,279518680,1121,441,1128448.00,420225927
3604640,76205,1743478,235111454,419184865,279983267,1122,438,1148551.84,420360069
3607709,76034,1747391,234268575,419183741,280438043,1122,439,1167851.52,420612867
3611259,75771,1751145,233445997,419185862,280888902,1129,442,1186394.35,420397404
3614750,75664,1754854,232617675,419188141,281344776,1127,440,1163579.08,420573267
3617858,75445,1758560,231822207,419191543,281776258,1123,438,1141624.75,420255732
3620786,75251,1762072,231033209,419190513,282218216,1123,441,1120483.56,420311898
3624359,75014,1765267,230270279,419191701,282612351,1123,443,1100111.13,420491016
3627760,74783,1768191,229534338,419193720,283031672,1120,447,1080466.29,420489417
3630321,74534,1771529,228742957,419195599,283451536,1120,448,1061510.74,420659616
3632787,74255,1774755,227986841,419197094,283882838,1121,444,1043208.83,420281730
3635709,73941,1777925,227256464,419197775,284292804,1120,441,1025527.32,420656946
3638648,73742,1781397,226528839,419199713,284689247,1118,442,1008435.20,420460077
3641551,73572,1784669,225845415,419200661,285065784,1115,443,991903.48,420460707
3643572,73373,1788137,225146939,419202190,285454395,1117,443,975905.03,420203628
3646524,73181,1791256,224468637,419202894,285827829,1115,438,960414.48,420342621
3649544,73050,1794078,223823849,419174315,286173297,1114,442,945408.00,420301842
3652640,72933,1797413,223181545,419174676,286521987,1114,442,930863.26,420343278
3655246,72754,1800520,222542648,419174172,286873514,1115,441,916759.27,420348393
3658568,72627,1803497,221931790,419172837,287221153,1114,443,903076.30,420399792
3661227,72503,1806641,221300221,419174440,287566516,1114,441,889795.76,420660868
3663853,72375,1809534,220699935,419176260,287904364,1114,440,876900.17,420458619
3666290,72271,1812350,220100122,419178612,288245028,1115,439,864373.03,420468713
3668789,72090,1815208,219495551,419180049,288578501,1116,439,852198.76,420463701
3671044,71989,1817994,218923329,419181722,288896730,1114,441,840362.67,420519960
3673429,71829,1820731,218338752,419184355,289228018,1115,441,828850.85,420183582
3675904,71754,1823439,217767619,419184090,289544995,1113,441,817650.16,420325644
3678172,71681,1826132,217188780,419182694,289856164,1115,438,806748.16,420351657
3680355,71618,1828854,216639230,419182982,290159128,1116,436,796133.05,420561063
3682689,71487,1831445,216095234,419184135,290464800,1115,436,785793.66,420310911
3685209,71412,1833939,215561417,419185207,290764923,1117,436,775719.38,420664512
3687168,71310,1836466,215021403,419186420,291060949,1118,433,765900.15,420441327
3689234,71231,1838979,214517315,419188146,291343721,1121,432,756326.40,420485373
3691342,71128,1841384,214009696,419189533,291631485,1122,433,746989.04,420212868
3693894,71071,1843736,213503717,419190581,291915822,1125,434,737879.41,420715591
3695803,71020,1846112,212991716,419192557,292198166,1127,430,728989.30,420300920
3697710,70994,1848464,212506238,419194182,292467383,1128,429,720310.86,420497133
3699753,70897,1850691,212026229,419195868,292743083,1130,429,711836.61,420342675
3701803,70830,1852922,211555386,419195895,293003850,1131,428,703559.44,420666686
3703470,70749,1855211,211093586,419196827,293268025,1129,428,695472.55,420402190
3705386,70663,1857332,210635192,419198894,293532797,1127,428,687569.45,420304071
3707180,70597,1859372,210160128,419171508,293765805,1126,427,679843.96,420300054
3708908,70503,1861568,209711799,419171926,294009730,1126,425,672290.13,420337239
3710740,70412,1863806,209268077,419172079,294252662,1129,423,664902.33,420361359
3712781,70392,1865914,208830457,419172116,294497585,1130,424,657675.13,420401652
3714423,70304,1868030,208395181,419173249,294735324,1129,427,650603.35,420575580
3715675,70233,1869865,207950005,419174196,294989118,1129,427,643682.04,420204372
3717124,70118,1871751,207509937,419174918,295233691,1127,427,636906.44,420428643
3718485,70047,1873496,207079628,419175080,295473367,1129,424,630272.00,420656458
3720250,70025,1875410,206664017,419176349,295706701,1129,423,623774.35,420504861
3721805,69990,1877318,206257619,419178601,295931950,1129,423,617409.31,420197309
