l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
164773717,1406253063,87440130,9825406822,7411012280,3437795974,43180,0,715062849,41943040,17083400192,14090240
166411599,2226325211,89307469,9889932209,8272319701,4314141588,15435,0,420916074,41943040,10061348864,10682368
183017263,2321082980,89800169,10749474842,8265348595,3796156572,27075,2,419881812,41943040,10145759232,6553600
115543406,1407840301,91910890,6440552134,8270695152,6500696163,4735,0,420578772,41943040,9482469376,1245184
173067952,2200023714,92250310,9765991491,8270761305,4122554884,38123,5,420362163,41943040,9663545344,26017792
174591193,1831283348,89616893,9655158566,8273824422,4658956035,36201,2,420252258,41943040,9806479360,0
182337506,2233855683,90578893,11090075775,8284994960,3703756593,41295,3,420411837,41943040,10199695360,2097152
160987365,1893357911,92269891,9374189313,8277466748,4314169616,294211,0,420574281,41943040,9922936832,5898240
187073587,2446300114,89136706,10516636575,8267429642,3865875041,27267,0,420221451,41943040,10192683008,17825792
186062174,2508416073,90781886,10044684566,8278797402,3947530619,70972,0,420160650,41943040,10278010880,6684672
171402857,1893355998,89530608,9757112298,8280057467,4576191218,29279,0,420492813,41943040,9787998208,0
181438976,2263922199,90719461,11020179499,8270904923,3692700916,47020,2,420404073,41943040,10208477184,17891328
162625931,1830886916,92327225,9030950397,8271407905,4345875784,291053,2,420242070,41943040,9842851840,8323072
186268315,2441550737,89561268,10713300353,8281446827,3772647412,34260,2,420434928,41943040,10252517376,2883584
189790452,2492256203,91370965,9844134738,8275949370,3996329766,75610,0,420411486,41943040,10257825792,0
164224820,1889135018,88630296,9951513188,8273894335,4506693882,24144,0,420434661,41943040,9820176384,72876032
182053205,2274306273,90887083,11064684199,8274333349,3703784515,50916,2,420357414,41943040,10216800256,10485760
168723087,1860504040,92557218,9015038340,8249936606,4456353495,271752,3,420593166,41943040,9845997568,2162688
185297233,2399205184,89981459,10908488674,8280275134,3768931383,37856,0,420440589,41943040,10259595264,5898240
191529023,2505807063,89770809,9531098203,8241694697,4073144859,93549,6,420551874,41943040,10135601152,0
163469339,1913573945,90087756,10043767977,8276589894,4372619830,21879,3,420087021,41943040,9970909184,13828096
182294336,2296628409,91269466,11062031755,8282522767,3676022643,36017,0,420357524,41943040,10220797952,5832704
169077133,1878207966,91381325,9047547797,8272004595,4512054223,268363,0,420463606,41943040,9857662976,10682368
183945206,2345780369,90512382,11060074426,8277748209,3718494358,35535,2,420477213,41943040,10257825792,8978432
187419839,2477677658,90104078,9413353760,8279518391,4240702467,275473,0,420507207,41943040,10092216320,16056320
165731182,1966282269,90068073,10044308175,8281888252,4308087994,22810,0,420312627,41943040,9977987072,3014656
183372252,2320270856,90469563,11105918184,8270603365,3685660950,48657,2,420520923,41943040,10257629184,11075584
170000492,1842733554,91528700,9035796557,8277650243,4553403914,258988,2,420220224,41943040,9845342208,7077888
182658167,2322842336,90701829,11158360080,8287138516,3689266053,38682,0,420456669,41877504,10209263616,0
187857154,2361785018,91377529,9816027903,8276257305,4255332336,287468,0,420336874,41943040,10093854720,11075584
162874495,2049432050,88817727,9866928216,8274948579,4278893068,23136,0,420599627,41943040,10017177600,9437184
184387868,2339527995,90587115,11090364147,8275212673,3718354553,39740,3,420250680,41943040,10243014656,10289152
172871426,1900508795,91054515,9274040920,8281829060,4637227848,269980,0,420529398,41943040,9863888896,8060928
178631727,2273769096,90031579,11012615938,8274103763,3703136677,34367,0,420424276,41943040,10202644480,7602176
188886492,2372372712,92656567,10344179841,8270969434,4134588960,267879,0,420106544,41943040,10069082112,0
163378332,2052877880,87889340,9482656841,8278451034,4330813381,24846,0,420228735,41943040,10006167552,21037056
185512305,2381236119,90340214,11056475154,8283438071,3737145400,40975,0,420497938,41943040,10274275328,14548992
172953063,1897365138,91139419,9354033275,8276272780,4639643211,95126,0,420597638,41943040,9866248192,0
179676660,2249807689,90903854,11085801885,8273680266,3711575365,42649,2,420323469,41943040,10230169600,6422528
182028100,2293879539,93108264,10354218745,8282629241,4218646461,264696,6,420291426,41877504,10037297152,5308416
169474734,2108264716,88358782,9697110872,8275960821,4249455302,25306,2,420303912,41943040,10068623360,12255232
186274883,2431084662,89623507,10874384013,8275574182,3759167275,33972,2,420388629,41943040,10233839616,3276800
173623941,1871984334,91702358,9349453718,8281408272,4659111418,88384,0,420838566,41943040,9893773312,17235968
180643068,2270316173,90880402,11107238060,8291246451,3714725087,46865,3,420632703,41943040,10224730112,0
175458318,2136618439,92845565,10149036502,8270391373,4269297038,273266,0,420406953,41943040,10010427392,3473408
174258238,2236074599,88275762,10030371634,8274713293,4131201990,28692,0,420140304,41943040,10100867072,20512768
184975493,2441904336,89188923,10698957591,8278546897,3856500734,44354,0,420244767,41943040,10207035392,6946816
175695607,1927185010,91841333,9404560936,8280946254,4677723861,82229,0,420455943,41943040,9892200448,6094848
179614040,2241408184,90144086,11042097556,8273388426,3722237641,42568,0,420400914,41943040,10197401600,7274496
173647340,2081452699,93160117,9819621454,8275891668,4362484642,262754,2,420477012,41943040,9972154368,65536
175227223,2255356710,88222903,10176327905,8292973830,3996288968,34403,0,420919662,41943040,10160832512,15073280
187197248,2507388251,90344676,10526461982,8281754509,3885093614,56974,2,420316530,41943040,10243342336,15138816
173242697,1868705888,90672206,9548289795,8273619210,4663403914,83465,0,420620136,41943040,9865920512,393216
181400958,2200859325,90595366,11114614928,8275381961,3731648443,35356,2,420240507,41943040,10196025344,2293760
96173201,1091027285,52051391,6124268100,4654938405,1864471231,13567,2,419613513,41549824,5200412672,0
