l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
421475,1962292,125618,808059525,416323051,82073751,996,267,0.00,420305154
419377,1951043,124999,807933098,416268828,82069364,1000,268,0.00,420406377
417383,1940388,124940,807922512,416287961,82093707,997,267,0.00,420485796
416105,1929829,124805,808001170,416309054,82113742,1011,269,0.00,420106509
415625,1919764,124683,808045683,416330335,82106417,1036,271,0.00,420384900
414430,1909773,124693,807935602,416294319,82101203,1060,272,28456.42,420375021
412379,1899045,124690,807342804,416012196,82062909,1079,274,55296.00,420296727
410547,1889268,124594,807376594,416030332,82080777,1098,275,81582.19,420302190
410086,1879875,124453,807420380,416036772,82085644,1114,278,107331.92,420316104
409009,1870762,124374,807456788,416056706,82080926,1134,279,106247.76,420374562
595953,2622750,158229,801629801,416010583,84118533,1158,284,266403.84,420370944
1018415,2599270,211803,831130106,435927132,92462975,275501,293,344550.65,420365049
1350388,2576505,249363,847907362,453364698,102022099,514295,298,421165.18,420567810
1766180,2554186,277952,859537309,471388067,113675526,802626,300,496292.04,420293583
2106594,2532579,313605,876428609,489242734,123530520,1038658,308,590769.23,420519453
2516819,2511174,344562,889849394,507926248,135335834,1333758,309,789708.80,420845180
2883509,2490205,384005,909547548,525977899,144098574,1560030,314,886590.79,420508844
3168990,2469092,414910,924055960,540162462,150954133,1760321,318,981661.91,420075476
3538850,2448943,448964,939791123,556562393,159853626,2006325,323,1074972.44,420658431
3893255,2429423,477179,952443733,572289522,169185778,2259229,333,1166570.86,420202761
4253281,2409863,502872,963008021,588062191,178989484,2512945,335,1256503.85,420485634
4576891,2390405,532022,976163948,603279517,187977378,2727860,339,1344816.43,420126834
4929454,2371418,562318,990450801,617537197,195724911,2974381,346,1431552.00,420291876
5253799,2352667,594367,1006423309,632569986,204137708,3206611,349,1516752.42,420507609
5559511,2334670,621362,1019733668,647007596,212632045,3421018,355,1600458.11,420529104
5882220,2317773,649785,1032386872,663999214,223244890,3644801,358,1682708.03,420650619
6156456,2299877,672238,1042037470,676033837,230549710,3830073,366,1763539.86,420276681
6507942,2283604,700769,1055980490,692638025,240276189,4071448,368,1990025.85,420679338
6774609,2266755,727389,1068428972,705650911,247125131,4256640,371,2127281.90,420597553
7079270,2250654,752281,1079467972,719994576,255546157,4461327,377,2262231.13,420286448
7374404,2234773,778680,1091272425,734322776,264008735,4661538,377,2394931.20,420324933
7666946,2218928,803239,1101969947,747658457,271944448,4855918,383,2525437.88,420372504
7959488,2203192,824449,1111518182,760232003,279916752,5059404,385,2653805.11,420589341
8238572,2187803,845093,1120357971,772713328,288143547,5259305,387,2690172.88,420237516
8493710,2173387,872721,1133784052,786282166,295711694,5441181,395,2741413.16,420727416
8772380,2159179,895025,1143600732,800083032,304476213,5637261,398,2791833.60,420459630
8983005,2144701,912965,1151431706,811279334,311581830,5779210,404,2841453.71,420461118
9232523,2131391,936126,1161453679,823342836,319019603,5956414,405,2890292.41,420359136
9471800,2117828,957845,1170838023,836328631,327254705,6124884,410,2995584.00,420532356
9710678,2104040,973640,1177252560,847346961,334812032,6293778,411,3018847.26,420695127
9963811,2090827,993274,1185882147,859949855,343021313,6466783,415,3041752.62,420511392
10215670,2077409,1008613,1191297350,871464804,351220619,6646190,421,3064308.27,420155118
10424296,2064165,1023688,1197454964,881413165,357795574,6790518,422,3086522.18,420614982
10657362,2051538,1042339,1205037457,893049614,365456201,6952668,427,3108402.05,420577153
10873901,2039274,1059788,1212825708,903937530,372373854,7101368,430,3129955.34,420522623
11114091,2027381,1078577,1222180768,915790958,379992242,7269770,432,3280804.98,420202143
11295554,2015582,1095554,1229484594,924692426,385605480,7396591,434,3411365.65,420667639
11485541,2003035,1118446,1240296314,933918284,390587502,7523200,437,3540020.32,420343364
11685714,1991036,1136519,1248341307,944655222,397586486,7671862,443,3666810.43,420472653
11915825,1979279,1149881,1253046749,954788113,404856911,7835283,443,3791776.23,420562920
12103833,1967713,1164697,1259019100,963993813,410946006,7972957,447,3914956.80,420654480
12316551,1956058,1180973,1266679319,974082857,417265361,8118408,452,4036390.13,420184176
12477014,1944465,1196147,1273050003,982372958,422594000,8231251,454,4156113.13,420347538
12694240,1933522,1211585,1279301952,992845027,429809225,8386984,458,4274161.68,420597741
12880416,1922678,1229659,1287895952,1003021274,435941125,8514701,461,4390570.67,420554958
13088103,1911706,1242212,1292723038,1012594892,442718896,8662094,464,4505374.01,420712358
13247701,1900864,1255038,1297306794,1020021024,447716664,8773844,466,4618604.71,420109978
13432508,1890402,1272977,1306016544,1029236184,452830266,8895951,467,4659074.61,420703443
13605186,1879913,1286471,1311532831,1037475475,458147871,9019989,470,4774386.16,420383832
13796548,1869580,1298660,1316068621,1046380781,464374565,9155299,470,4888149.91,420668254
13946244,1859452,1308769,1319948418,1054164481,469724050,9267042,476,5000396.80,420316055
14148617,1850083,1324492,1326783135,1064382428,476494511,9404946,477,5111156.98,420797687
14319475,1840041,1338248,1332716498,1072119142,481359474,9526144,478,5220459.79,420109009
14494237,1829865,1354820,1341126755,1080530829,486230445,9648694,481,5186339.14,420457125
14651013,1820177,1366625,1346146429,1087572339,490666247,9761126,484,5300436.78,420614406
14840609,1811421,1382158,1353352301,1097088776,496606529,9893014,488,5400694.92,420370503
14982833,1801747,1390687,1356082986,1103384845,501075015,9994972,489,5499667.69,420365271
15150576,1792433,1403078,1361417582,1111735574,506872459,10113746,489,5597379.67,420567924
15317508,1783390,1413274,1365165093,1119764981,512654485,10237258,496,5693854.78,420562338
15484570,1774767,1426249,1370297745,1128024754,518097158,10356950,504,5789116.38,420657831
15634621,1765720,1437051,1374937516,1135184199,522649836,10462766,512,5863526.40,427746339
15808620,1757415,1455085,1383449489,1144449255,527645707,10580437,523,5886028.32,420982089
15934415,1748155,1464544,1387136903,1149286898,530462719,10672731,528,5908252.44,420290694
16101841,1739452,1480649,1394431708,1157395886,535272309,10792577,537,5930203.88,2010456744
16232646,1730411,1497719,1402534823,1163495146,538086745,10886098,544,5951887.61,741909
16420211,1722194,1513849,1410544446,1172068391,542965799,11013054,556,6012332.22,652014
16565740,1713584,1529505,1418202208,1178888512,546103214,11113496,568,6118831.81,639801
16719728,1704995,1541479,1423253848,1184297221,548964039,11226690,573,6224055.95,90753051
16855848,1697822,1554208,1428918872,1191708910,553753056,11320596,578,6328027.43,420565980
16995917,1689638,1561704,1431282854,1198069388,558468734,11420199,580,6430768.47,420215127
17138465,1681624,1573586,1436357333,1205349390,562870673,11520452,586,6486329.22,420470967
17271996,1673560,1582999,1439775996,1211091025,566779240,11614317,592,6487776.56,420651837
17407904,1665734,1599142,1447776686,1217814741,570173918,11707279,602,6489207.07,420670911
17531618,1657791,1609727,1452558483,1222429097,572539393,11796588,606,6490621.04,420768381
17659588,1650822,1621649,1458002712,1229430242,577088128,11888114,615,6492018.76,420694239
17778721,1643094,1631016,1461725225,1234873610,580771890,11979099,615,6534688.18,420741048
17893209,1635910,1642344,1467168142,1241649938,584786929,12054003,624,6635240.73,420518628
18008108,1628901,1655214,1473047240,1246812260,587390068,12134281,633,6734657.08,420641577
18164303,1621596,1665441,1477246942,1253714300,591778502,12249215,637,6832956.40,420457647
18294775,1613994,1671634,1479011469,1258393462,594998534,12342543,638,6930157.41,420425949
18429393,1607478,1688008,1487305315,1265238400,598293329,12431224,645,7026278.40,420646032
18551674,1600668,1701839,1494550715,1271785083,601536892,12510287,650,7121337.28,420509043
18683906,1593711,1712599,1499801659,1277704480,605164734,12600209,653,7215351.56,420409494
18802288,1586657,1722929,1504193661,1282647422,607949748,12686236,657,7308338.36,420860820
18926656,1580039,1738433,1511877711,1288373603,610394706,12771439,660,7320175.30,420345081
19033632,1574359,1752830,1519353259,1295274673,613982235,12846987,669,7410261.79,420708618
19129088,1567470,1759184,1521760221,1299446534,616680670,12914232,674,7499379.61,420592305
19242181,1561895,1773155,1528511193,1305860197,620129466,12991084,679,7587544.30,420538929
19325231,1555131,1778024,1529776169,1309625066,622905997,13051089,680,7674771.06,420661673
19440538,1549124,1788531,1534792021,1315819230,626668597,13129005,685,7761074.79,4168404547
19545307,1542631,1795398,1537054493,1320727812,630370477,13207319,687,7824739.71,693810
19658837,1536769,1806228,1542024194,1326935561,634145536,13281744,693,7934059.23,649479
19731713,1530324,1815257,1546342088,1331338855,636474957,13328718,697,8042240.00,616620
19829955,1524370,1826179,1551201360,1337061000,640015815,13395230,699,8149299.73,609699
19933011,1518990,1834398,1554584514,1342472048,643801724,13475989,704,8255255.75,605052
20049802,1513130,1845941,1560048698,1348488191,647215311,13554574,705,8360125.05,610821
20129874,1507504,1853081,1562891706,1352536956,649611319,13610715,706,8463924.24,611913
20236565,1501749,1860909,1566389745,1357242533,652693787,13683587,707,8566669.64,608463
20326888,1495653,1866621,1568415567,1360843171,655108002,13739946,712,8668377.21,32258889
20449379,1490000,1876900,1573105361,1367007032,658827596,13821159,715,8716946.65,420705912
20557722,1484142,1883655,1575504571,1371858647,662186027,13895769,720,8722022.40,420612675
20674551,1478283,1889431,1577204259,1376734294,665766165,13976173,724,8727047.64,420717503
20762785,1472508,1894499,1578613949,1380039514,668236361,14036770,724,8732023.13,420428059
