l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
8524672,71,47917,491589745,586736299,377951461,0,8,419353737,37289984,8060928,0
10342751,1145,36308,442109264,586448724,396692376,0,0,419510800,37421056,10354688,196608
10428546,1000,40074,427757461,564975323,382477951,0,0,419740824,37814272,7077888,0
9285993,496,40660,448648672,585116493,395916076,0,5,419340647,37421056,15138816,65536
5280370,6030,45983,522113196,587653303,367527259,0,5,419572807,37486592,11010048,0
6127152,213,42301,518425973,587076921,363740638,0,0,419305266,37748736,7995392,0
8006190,48,39249,476346522,590938824,384467102,0,2,419890830,37224448,7667712,0
9485019,115,41932,459229412,588679682,391737337,0,6,419296917,37224448,11927552,0
9790649,159,40916,448615713,588725492,398651558,0,2,419538863,37158912,7733248,131072
10352086,111,43396,433897622,586057737,402365550,0,0,419517064,37421056,7405568,0
4451404,577,48811,527371851,589482429,361999602,0,3,419714013,37552128,12386304,65536
3730413,394,43023,529879934,559872580,335831814,0,2,419301384,37552128,9043968,196608
6741633,75,43697,460531214,549879463,353333635,0,3,419658189,37486592,7929856,0
5489525,213,45137,510527701,574490028,357269155,0,6,419244215,37224448,9175040,196608
5803066,38361829,3184021,483199958,480728365,272127882,0,3,419500530,40370176,449052672,131072
10968196,3787,108914,473971640,551333235,347527223,0,2,419480758,39845888,10747904,65536
18334989,22221,99823,432576942,551433104,362045459,0,0,419894459,38404096,10092544,0
20244028,4352,83426,435961082,553467940,363028505,0,0,419505103,38010880,11337728,0
21498100,2876,76721,430713284,559868184,372476648,0,6,419243186,37486592,6619136,0
22990044,3228,70359,434486454,584750733,400266709,0,0,419571946,37355520,13828096,0
23731014,2801,59628,440484000,588018816,397938244,0,0,419414012,37158912,6946816,65536
13075982,1827,70602,493678777,590923808,378196188,0,2,419492100,36962304,5505024,0
20090602,2539,59519,453345982,592566690,394981913,0,0,419581645,37027840,5832704,65536
22903176,2174,57382,432168128,590283751,401746916,0,0,419532396,37158912,9568256,131072
23096919,1669,55660,413134298,549940577,370700478,0,0,419484237,32178176,9699328,0
21912412,1929,58653,389496844,516932986,345240662,0,0,419461296,32178176,6750208,3604480
22666215,2186,56124,405843778,537405840,360557968,0,0,419518539,33423360,12451840,0
23099476,1712,57624,411079920,549647921,374289832,0,0,419360015,34209792,9240576,0
11902234,3092,64397,485415142,558365129,343965841,0,2,419778463,34734080,7143424,131072
16152421,144843,187354,461909490,551062133,349212019,0,5,419360788,36634624,16777216,262144
22463358,3822,59235,425116124,551636155,364135090,0,3,419388017,37093376,9437184,65536
24739109,4609,70754,420570544,581653435,400234143,0,0,419746075,37289984,8126464,0
25483001,7895,62529,420524219,587189598,403127694,0,0,419280397,37355520,13762560,65536
24509862,5378,55877,413659271,572931893,392411563,0,0,419318896,37486592,8388608,131072
19770939,90734,48803,407053733,553436367,373842130,0,0,419818041,37552128,6029312,0
15468016,237520,71011,469728198,552257302,345541830,0,0,419604284,37814272,7602176,65536
15050090,35281,63526,450798352,538416641,340435373,0,0,419217934,37683200,10420224,0
15415370,14135,63633,452339372,553405028,353352654,0,5,419793567,37748736,6291456,0
15439478,5525,57485,454083777,567389383,363480810,0,2,419320590,37879808,12910592,131072
15129135,15950,62711,444600647,588743299,393446204,0,0,419449788,37879808,13762560,0
