l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
660767,139,5926,16168326798,8311111080,1426408818,155386,0,571607580,1703936,262144,262144
652690,186,4882,16128938988,8300608116,1425094585,140382,0,420141650,1703936,0,0
661254,165,5062,16128249431,8305925690,1426340757,151420,0,420180403,1703936,0,0
654574,65,4514,16135064119,8307012257,1426951506,144034,0,420467841,1703936,0,0
659276,231,4717,16129265528,8301783527,1425626914,133833,0,420301197,1703936,0,131072
657603,265,5372,16113025841,8302200956,1427174552,133786,0,420049665,1835008,131072,0
651747,89,5164,16144711406,8310800397,1427056359,144094,0,420433038,1900544,131072,0
661281,38,5017,15992417586,8305818498,1436290884,138864,0,420355272,1966080,65536,0
662148,152,5334,15951108875,8299051092,1437377846,144816,0,420082191,1966080,65536,65536
654702,1983,9111,15598344676,8302651015,1520528105,127840,0,420295710,2293760,393216,0
641030,123,5841,15485194768,8312695352,1547610001,143810,0,420308817,2293760,65536,0
636815,128,5552,15446204482,8299164976,1546160943,133390,0,420252219,2293760,65536,0
641857,134,5353,15469146042,8299469292,1544723058,135153,0,419995485,2228224,0,65536
633243,184,5626,15510846556,8306483556,1543699031,123492,0,420390045,2359296,65536,0
643116,117,5890,15466967769,8310583239,1548340150,122340,0,420261270,2359296,0,65536
624862,79,5292,15525068296,8299949148,1541348740,132048,0,420228717,2424832,65536,65536
621923,142,5316,15564213186,8298735910,1538551788,128665,0,420206650,2359296,65536,65536
651759,80,5877,15574000734,8308485140,1540377447,132891,0,420125912,2359296,0,0
640116,59,5472,15529350331,8299378470,1541066654,142032,0,420015170,2359296,0,0
660935,921,9480,15565153629,8296593262,1534996757,141855,0,420126199,2686976,393216,65536
590950,201,6982,15536059444,8304258358,1537036049,118190,0,420084440,2752512,65536,0
607540,294,7143,15533854191,8307479833,1537899809,125226,0,420406579,2752512,65536,0
602793,194,6680,15581530610,8304818429,1533623676,133787,0,420004543,2752512,0,0
607852,254,6862,15531853041,8295862156,1534480501,126505,0,420212987,2752512,0,65536
608573,270,6776,15591657528,8306937600,1534021203,118922,0,420271797,2752512,0,0
619270,263,7305,15531770248,8306979225,1538295971,122105,0,420099474,2752512,65536,0
601478,151,6753,15537504274,8300143957,1536021353,121823,0,420220309,2818048,65536,131072
607802,253,6632,15584083279,8300361318,1532292304,124028,0,420244039,2752512,0,65536
620098,304,7050,15593247799,8304694209,1533026285,129705,2,420277261,2818048,65536,0
606527,407,8673,15593240541,8309662870,1535052428,132284,0,420392631,2949120,196608,0
584892,121,7041,15589498098,8304060044,1533082204,125529,0,420415464,2949120,0,0
570381,119,6889,15586533074,8302120042,1532498270,117161,0,420106224,2949120,0,65536
608203,113,7303,15576551962,8307975111,1534760067,121320,0,420165245,2949120,65536,0
589011,190,6708,15529498759,8303442484,1537284597,125407,0,420290698,2949120,65536,0
590683,81,6584,15512783587,8297716961,1535701866,131903,0,420148185,2883584,0,65536
607706,226,7169,15529115032,8299933486,1535158943,123729,0,419888215,2949120,0,0
593420,168,7459,15587062936,8304941437,1532969700,122517,0,420121247,2949120,0,0
582294,267,6576,15583402320,8302765291,1532895800,117300,0,420218046,2949120,0,0
589208,116,6900,15577738744,8298367966,1532192017,123651,0,420378672,2883584,0,65536
627858,869,8545,15584478663,8305768167,1533537030,134010,0,419959560,3080192,131072,0
612258,397,7605,15590118043,8305907997,1532281964,132327,0,420306435,3211264,196608,0
555137,53,6078,15584893780,8300065592,1531759512,122034,0,420292449,3211264,65536,0
599139,67,5462,15589006240,8302224737,1531987380,124277,0,420370521,3145728,0,65536
597961,138,5965,15561750073,8308969048,1536135748,118455,0,420158530,3211264,0,0
607566,65,6112,15540970263,8308113546,1537493018,121835,0,420305657,3211264,0,0
600743,114,5932,15576089528,8296498519,1531050958,123178,3,420203848,3211264,65536,0
607895,61,5407,15594843615,8303799297,1531497967,123334,0,420405569,3211264,65536,65536
561523,127,6126,15604393525,8312022879,1533077124,117108,0,420285831,3211264,0,0
584628,84,6436,15590833860,8303755076,1532161078,121413,0,420354021,3211264,65536,0
566988,1435,8419,15579814982,8298608264,1532200093,136035,0,420261075,3473408,327680,0
596661,324,5830,15585359203,8301672324,1533197625,130404,0,419862855,3473408,65536,0
621302,306,6023,15589147930,8306674130,1532980999,135511,0,420100174,3473408,65536,0
603595,202,5987,15581370268,8300614578,1532558552,137529,0,420344372,3473408,65536,0
514445,192,5123,15585989654,8299274566,1531263670,121168,0,420291243,3407872,0,65536
592398,194,5562,15606272282,8309415839,1532660856,143734,0,420206406,3473408,0,0
609502,288,5809,15554602624,8307254244,1536535843,160713,0,420130813,3473408,0,65536
553599,298,5669,15527530595,8300377010,1535917967,139809,0,420358538,3473408,0,0
645599,244,5481,15521528572,8302006656,1537264565,148920,0,420237963,3538944,65536,65536
620710,272,5501,15544311370,8309627696,1537298209,139020,0,420586403,3538944,0,0
583889,339,7578,15532836622,8306744350,1538381929,132712,0,420128434,4194304,655360,0
602291,370,5347,15523654040,8301420888,1538146381,145131,0,420436973,4128768,65536,0
608148,659,5719,15544984544,8306476009,1536581613,137441,0,420223049,4194304,65536,131072
596132,224,5606,15501509894,8308788735,1538667425,138635,0,420104987,4194304,0,0
610173,223,5774,15480665903,8303707776,1539118061,139921,2,420321564,4194304,0,0
587898,142,5431,15521072085,8299304723,1534369835,135667,0,420204192,4194304,0,65536
604088,176,5262,15576966880,8302433929,1531457693,131654,0,420101673,4194304,131072,0
599498,119,5451,15613027921,8310154920,1531050473,134367,0,420418587,4194304,0,65536
590702,147,5047,15595254377,8298671488,1528845942,134489,0,420186579,4194304,0,0
598127,284,5670,15600654340,8300760929,1528918719,137162,0,420325110,4128768,65536,65536
623383,331,6609,15614485733,8306423159,1529601873,135156,0,419966457,4587520,458752,0
611320,464,6397,15599623884,8306072393,1530642886,141290,0,420320481,4849664,327680,0
609565,150,5348,15590420317,8299887867,1529493572,154345,0,419994753,4849664,0,0
605948,121,4992,15512979647,8299582266,1535197064,148070,0,420199437,4849664,65536,131072
593670,88,5129,15538758587,8311503938,1536884589,128107,0,420169533,4915200,65536,131072
586433,176,5559,15532700252,8302822224,1535214073,121611,0,420452682,4915200,0,0
551208,164,5164,15547295447,8302685307,1533410900,132258,0,420304671,4849664,0,65536
596427,84,5161,15592019388,8304184837,1530862683,139828,0,420275277,4915200,0,0
589378,117,5162,15588900453,8309401499,1532144851,131446,0,420015915,4915200,0,0
593806,111,5236,15594507806,8303885267,1530672340,134555,0,420517092,4915200,0,0
602137,473,7495,15589431318,8297654034,1529129290,139387,0,420270504,4980736,65536,131072
615331,334,6189,15620036631,8307654496,1528258218,141064,0,420330456,4980736,131072,0
629247,269,6401,15605950470,8305750700,1528704108,150774,0,419968752,5111808,131072,0
598759,296,7168,15583708217,8295530533,1528267916,153842,0,419952882,5111808,0,0
625359,196,6308,15586056731,8297285111,1528829713,146614,0,419872581,5046272,0,0
616184,238,6357,15590303942,8300540931,1529060741,144731,0,420061938,5111808,65536,65536
622502,349,6668,15595472753,8305278803,1530540533,140876,0,420104865,5111808,65536,0
620858,284,6670,15584676908,8297506902,1529102003,151062,0,420035262,5111808,0,0
599074,186,6396,15586680872,8297680065,1529256849,138294,0,420107577,5177344,0,131072
623424,287,6723,15603823434,8306971945,1529834386,153021,0,419967546,5177344,65536,131072
615716,516,7101,15586790690,8299349249,1529724895,143935,0,420077001,5242880,196608,0
34562441,1189818,25338,12352765255,7514457500,1926664554,31378240,0,419969325,5177344,0,65536
43729897,1714783,22758,10954989673,6943509755,1943740511,39302243,0,419930556,5242880,0,0
43897423,1720862,21905,10939978021,6946120745,1948887380,39587740,2,420359052,5242880,0,0
43921448,1726427,22302,10934257740,6941978685,1948594881,39581087,2,420314640,5242880,0,0
43911268,1723032,22951,10941037437,6939261037,1943414987,39477452,0,420405048,5242880,0,65536
44004188,1739395,22312,10951036415,6943443723,1945872413,39628291,2,420274656,5242880,0,0
44203438,1764933,24086,10941916422,6943481361,1948456279,39726219,0,420007769,5308416,0,65536
43810725,1750545,23012,10934080683,6938729470,1946323466,39441678,0,420342472,5308416,0,0
44139918,1774826,22404,10938254949,6938514163,1945583691,39643610,0,420183963,5242880,0,65536
44102979,1750847,22557,10947078705,6941545554,1944047609,39529186,2,420144639,5308416,0,0
43756261,1887913,23258,9589800511,6468310404,1931141031,39084640,2,420235689,5308416,131072,0
28075142,1112208,21234,4349567283,3948522210,1513752543,22227711,0,420261630,5308416,131072,131072
16860568,801227,9148,1892759605,1917831544,875111489,10279454,0,420181716,5308416,131072,131072
13672599,702558,6810,1287468608,1401824630,699758043,7097764,0,420263433,5308416,131072,0
13607811,710137,6706,1311504182,1414677159,701897458,7057126,0,420247560,5308416,131072,65536
13667961,729156,6632,1315494383,1413583097,702600327,7138112,2,420237933,5308416,65536,0
13705789,732132,6535,1288928313,1421992283,704513737,7162869,5,420335274,5242880,0,65536
13430635,714037,6540,1287485987,1394379458,696132738,7059231,0,419982565,5308416,131072,65536
13747863,735055,6857,1335455712,1423666942,698689248,7080719,3,420213887,5308416,131072,0
13700157,738520,6666,1321626609,1416234787,697499988,7245172,0,420109440,5308416,131072,0
13625463,719963,6674,1277612985,1405465225,693058346,7195253,0,420137016,5308416,131072,0
13361358,704195,6537,1298083769,1389791559,689546234,6940927,3,420027153,5308416,131072,1572864
