l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
295996313,254842953,94870044,15301157898,8249827468,2501551529,274753,0,471867531,2359296
76916100,818470843,53820199,13273032209,8240702564,3351470620,16883,0,420632904,2818048
289466254,456639553,87656107,13494146600,8228927446,2961009979,287923,0,421248364,2555904
282630458,349929322,89486850,14645794569,8221021550,2430909002,257372,2,421113172,2949120
246772573,633120771,84394513,13429341400,8217330266,3157021079,182213,0,421155701,2621440
240789639,643665290,84016390,13341177522,8201623810,3027341378,222992,0,420968251,2097152
243871566,653348238,85663078,13424802595,8224991870,2981014246,197160,0,421079586,2949120
231732314,613393914,83608004,13042225261,8197652918,3023184795,224277,0,420950746,2883584
280425330,568361542,87244078,14254877141,8198861327,2742013811,260569,0,421073428,2686976
291471639,646950103,89315676,14129154171,8223813566,2793225401,249803,0,420970736,2621440
290365475,610412034,88178166,13259639386,8225597532,2960994531,264450,0,421181933,5832704
288226441,192548174,90506752,15254461759,8229983870,2410848665,262938,0,420918059,917504
238505998,667499962,84766754,13504455721,8208426773,3072189462,190233,0,421120578,2949120
235481908,641181171,83595124,13217863826,8226306509,3061010589,209914,0,421178699,2752512
244086660,621011337,85771458,13418870309,8237821481,2962648562,227008,0,420943324,3080192
239139889,606672449,82953985,12873406425,8221777293,3063354380,191613,0,420965269,3145728
278069909,596369689,87421118,14090986491,8178497178,2831710905,249134,0,420745578,2686976
296793684,629305515,88102478,14013441611,8214636162,2714898968,265199,0,420939645,2883584
303143929,692304965,89257257,13563476263,8174974054,2923058290,260821,0,421037845,2686976
285001332,167793589,92065443,15303347572,8223028382,2617300312,259086,0,421232398,2293760
246946516,636635145,85468928,13707202275,8248098067,2891827912,200214,0,420926732,2883584
228361917,660021606,83348754,13044723907,8199624220,2958248281,206348,0,421183060,2555904
235305908,626811187,85366542,13286681574,8198248233,2953480692,225625,0,421026438,3014656
241056034,618847497,82998629,12951428557,8224649767,3112331855,220024,0,420996218,2621440
265524957,569063634,85904567,13995982170,8220299307,2908650625,232909,0,420701562,2686976
300524407,661377826,90688679,13927615862,8211437090,2744953414,251543,0,421146462,2949120
298110128,677586334,89972378,13986369073,8211241301,2862820658,258081,0,420716815,2228224
268322983,293906808,90893357,15018237083,8189029828,2546917516,247980,0,421343917,1638400
253904044,530925825,86681708,13904067741,8244334178,2807485129,227076,0,421187640,3080192
219068038,626553560,81549884,12709537783,8179461561,2994923903,222975,0,421139585,2555904
245611625,601113382,85026812,13388501428,8194357604,2983991587,227181,0,420975583,2752512
254585361,590593601,83342545,13032581442,8226581989,3240602078,213286,0,421153264,2883584
261292212,582783429,85776350,13679562507,8224575531,2938529560,206811,0,421295864,2818048
308912452,701094809,91039761,14088576710,8200839539,2699842585,261730,0,420950794,2949120
281617971,679537574,90463231,14190923284,8229449599,2838018259,261619,0,421025926,2228224
268388239,425161744,89122521,14552131264,8186552711,2484109233,288864,0,421420084,2883584
251381431,405600500,86041759,14094183847,8238119184,2722730849,223800,0,421012967,3014656
230971129,623679593,81414796,12870955701,8202389192,3025218246,205146,0,421016510,2752512
253143592,582366486,85032546,13428306618,8226674845,3091605278,227640,0,420968576,2752512
251445938,588963425,83800057,13120637271,8159332641,3120850663,204497,0,421082235,2752512
249349906,654014168,85757842,13290251968,8225895901,3047079705,220585,2,421103752,3145728
287380210,641468672,90815385,14421660049,8199329582,2627562918,287185,0,420928472,2424832
278295973,642555227,89954115,14276762365,8221154977,2725709523,266719,0,420764159,2883584
275177564,498568381,86684618,13687445277,8197922226,2608705023,276241,0,421347967,2883584
253145024,327238564,87470462,14713068413,8220076615,2519324352,244820,0,420805227,2752512
244827017,598515077,81172135,12876915528,8227074320,3170309315,202235,0,421212039,2883584
255519442,557650533,86259403,13543667728,8222182552,3091596029,207304,0,421123580,2097152
251356303,630960253,85107658,13195686714,8201564316,3125728054,217262,0,421048560,2359296
250133584,665130397,85230010,13327332841,8177420974,3128854854,200607,0,420764461,3538944
278898849,635511161,90639121,14309280890,8222743139,2625051416,259921,0,420896699,2686976
284979222,648635527,89379821,14145785301,8220016366,2727304224,290037,0,421053658,2883584
275481555,529612263,87006956,13618312736,8206395396,2754771736,245441,0,421288068,2686976
270594543,302664410,88520134,14978059912,8229766347,2467006662,249614,0,421113010,3014656
249439765,596615357,83386782,13060532959,8180554830,3191520785,179387,0,420960557,2949120
249073474,606519009,85125023,13283771400,8215781771,3075694902,200176,0,420902531,2031616
254168305,660786808,86262992,13548293570,8243886628,3062563995,202377,0,420934548,2752512
242785564,635620227,85532638,13405373350,8207685990,3149315239,200931,0,421161708,2949120
267120372,628971297,88777089,14114837424,8195828277,2629619152,232434,0,420813620,2359296
287463068,623545590,89330455,13968368052,8221105376,2739991546,256687,0,421135520,2686976
277440586,575459722,87148907,13398114350,8224659669,2868880956,251119,0,420847092,5898240
282105357,255387266,87742760,15006680504,8226748642,2378651514,253969,0,420758336,786432
250559530,587353233,85444167,13242796169,8231524737,3137656900,185187,0,421075873,2621440
253008833,644847739,84331579,13322598904,8166675400,3081906951,201008,0,420932083,3080192
259659444,655568220,86002253,13575252298,8224350251,3065370072,216369,2,420922990,2949120
239513634,660859958,86454976,13512683265,8223198250,3131421089,192947,0,421224206,3080192
257851187,623365751,86693554,13777229995,8217748571,2728943419,263557,0,420955968,2686976
277774220,645173827,90534769,14158025663,8220070425,2690235977,275487,0,420729620,2752512
277690192,601572397,86739938,13538801416,8201900812,2844869696,277466,0,420916970,2490368
281275057,258004985,88453393,14855695380,8180126605,2462282927,260962,0,421045904,2293760
253975401,585681320,85860060,13574280684,8239792655,2969687578,197037,0,420878659,2686976
240219752,641704685,84307921,13373412382,8208149296,3119252802,200822,0,421194651,2621440
243632620,642963413,86199704,13617267317,8195054789,2949690361,221452,0,421265652,2752512
225175457,663315634,84158098,13258627950,8196488972,2957670453,205394,0,420871095,2686976
258230634,533396603,85261132,13606931053,8223224439,2942981963,264679,0,420817017,2752512
277062537,604952473,88494537,14009369679,8222019877,2605527342,278044,0,420899415,2686976
