l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
735850148,1127613143,60201,11548035100,4877387570,700569499,244,0,420320597,41877504
662704539,1016602812,55302,11174265136,5182264578,908650568,13,0,420425017,41811968
602109385,890650763,51179,9473466695,3931601621,539857798,0,0,420189250,41811968
559461252,824857554,47416,9062101534,3807469153,547697970,0,0,420465486,41811968
532099200,762209509,44200,8404935050,3460460426,466987128,11,0,420288214,41811968
448745828,641051190,38246,7596357352,3395701790,553002486,112,0,420349744,41811968
355300357,520427722,31122,6661997044,3313369101,623923240,29,2,420260358,41877504
335448669,512817500,28945,5340262424,2178984089,298262057,28,0,420264170,41222144
268117207,418867659,21638,4370656028,1958680484,327617936,0,0,420021052,41156608
271228995,434657727,21838,4067273732,1672947683,228425667,0,0,420018650,41222144
173256791,273706258,16323,3539553357,1936407585,426961878,0,0,420409276,41222144
185491255,325039597,16520,2734636747,1192850903,191680907,0,0,419864791,41222144
99279479,152826424,8470,2489565800,1650509774,432364787,0,0,420211113,41222144
743082293,1140479486,7426217,12911860194,5555365685,852351421,23490,0,420661114,41943040
1248968977,1934714231,167264,19094437840,8154749572,1237294086,0,0,420782842,41877504
1209937332,1879788671,147016,18750454515,7911838676,1161576491,117,0,420703682,41811968
1186656368,1818453738,122432,18258699693,7736754639,1148738591,8,0,420275193,41811968
1115326172,1703584990,105809,17456893488,7497198535,1125009898,13,0,420387891,41746432
1054304913,1617395982,93027,16559407231,7090198301,1073892951,81,0,420833474,41877504
1009614822,1544660869,86629,15665834473,6585527663,943765632,3,0,420784549,41287680
955190182,1454159144,80699,14714830077,6147311546,866943390,0,0,420480046,41418752
895570306,1362271198,73881,14033495210,5943392378,856317911,0,0,420547531,41418752
823823211,1249458265,66086,13117840628,5739319959,888989440,0,0,420637954,41353216
762463817,1164827345,62344,12227401570,5310653114,811371834,6,0,420380562,41484288
732270210,1130368693,59635,11547605647,4988271060,759312624,16,0,420408912,41484288
640392257,968468919,52199,10540732107,4764953119,782997272,23,0,420455124,41484288
604477020,902518637,50277,9384883787,3830613988,509518619,0,0,420154193,41484288
543470366,793501243,45607,8921712976,3868939956,592666138,0,0,420180367,41418752
529472730,770406745,44896,8213014915,3261152745,398304992,10,0,420480170,41484288
445373208,648186837,37464,7598971694,3411994404,568095921,19,0,420446405,41484288
369893777,538097741,31337,6622326962,3173054888,558554801,27,0,420239528,41484288
362088958,548122886,30905,5750159018,2395491899,339877030,212,0,420449601,41418752
272670683,421362943,22237,4501445397,2061258701,355334434,0,0,420314009,41418752
266588504,427263590,21326,4087651592,1693092503,230607576,0,0,420088502,41484288
195679274,301834773,17067,3703887139,2034704313,454441743,0,0,420030445,40632320
183117643,311974383,16300,2811987997,1279500487,218666152,7,0,419944783,40632320
92630956,154202044,9132,2318089571,1447625745,355344029,22,0,420326312,40632320
786108582,1245909911,4553074,13896159018,5846179726,906467222,40523,0,420675165,41943040
1245098235,1927409194,167446,19110609478,8125236515,1221242563,0,0,420559969,41877504
1224395025,1888302126,145678,18731483278,7887628565,1153395923,0,0,420995040,41877504
1177633797,1802337877,119293,18345718393,7804474488,1160488208,2,0,420640948,41811968
1122974135,1714566609,106568,17561569391,7498396120,1119363276,0,0,420761718,41811968
1063211470,1609928831,91755,16528400945,7098787826,1067109065,109,0,420748980,41877504
1015111198,1544213705,85680,15705027956,6624460323,960992041,3,0,420534746,41746432
965532790,1458966681,78632,14807467440,6178979683,877725147,2,0,420665842,41811968
930053205,1406974749,75885,14254581373,5870292736,793549712,14,0,420590750,41811968
850744380,1288350729,69186,13642111530,5934246132,901319230,2,0,420695942,41811968
769118412,1167280623,61801,12432833574,5488226285,871523290,13,0,420391158,41811968
748351576,1148427179,60571,11641571884,4841705881,678869261,49,0,420533866,41811968
673434483,1035924372,55302,11174644330,5102482738,858238678,6,0,420281589,41746432
602830458,899931473,50013,9598912891,4011183455,572775943,27,0,420614767,41746432
585434882,862211278,48774,9122801254,3692386960,469332912,0,0,420266070,41746432
532065620,763666011,43998,8712773194,3763366327,574208035,0,0,420198608,41746432
489199292,706670652,41282,7858237306,3258125249,453329391,2,0,420491274,41418752
393561995,570813292,33639,7107921875,3367685996,600307830,40,0,420172101,41418752
355178965,519651869,29786,5980751219,2704864011,433762472,5,0,420324152,41353216
292820199,447447769,24282,4805622483,2114962108,335151435,0,0,420029410,41287680
271231512,430732292,21805,4196516536,1785405300,269874939,0,0,419984754,41353216
207267764,323157731,17769,3675962915,1851640349,369655596,0,0,420499345,41353216
179522675,305212689,16235,2973047821,1417529965,262484124,3,0,419949732,41353216
120755058,198428730,10697,2397042274,1367453160,307729836,0,0,420243673,41353216
691840539,1095163173,5212175,12297456840,5360172065,895983680,57457,0,420736015,41943040
1247868776,1933186189,160990,19152121404,8180121739,1242557975,109,0,420835833,41877504
1248440746,1934433930,154193,18762233155,7779165123,1100286963,0,0,420883348,41943040
1184504411,1812967515,120734,18633108858,8080683113,1253203166,13,0,420723788,41811968
1156484662,1769166204,112318,17694448675,7367192869,1038113285,5,0,420622294,41811968
1080975513,1657426530,98154,17221636169,7445091037,1134131146,11,0,420771166,41943040
1022434091,1553232360,85186,16071769694,7022959201,1100708207,43,0,420452560,41877504
990247253,1508977840,82164,15045587325,6186512478,847170888,19,0,420741107,41943040
937300224,1423197933,76203,14422942200,5967170445,819555293,3,0,420670523,41943040
869485072,1317169035,70072,13795595297,5956873747,897126640,19,0,420347492,41943040
796988380,1213367579,64746,12697707290,5519807461,850802737,126,2,420557917,41877504
766504844,1164081527,62397,11876400357,4950851230,694606828,0,0,420425124,41877504
680375088,1055175035,55012,11481439262,5372042241,941485559,18,0,420872739,41746432
606707786,901004960,49752,9590763153,4040374709,587712545,65,0,420392864,41811968
597613007,880283635,49131,9088394664,3681793333,479794744,18,0,420436888,41484288
523004040,755892774,44177,8644836119,3741688462,586464380,136,2,420003278,41484288
481688711,693714286,40355,7926873415,3376637410,499572812,14,0,420217743,41484288
385443138,557524431,33288,7091710017,3464719658,642124649,42,6,420883164,41353216
369094632,540136907,30247,5868575295,2591229046,410685981,19,2,420191403,41418752
286859878,436745941,23387,4681281710,2073592400,328058735,0,0,420218397,41418752
267710808,430517740,21829,4194507788,1763429150,258906755,0,0,420045810,41484288
213103584,334003038,18111,3686410079,1830231670,356856169,0,0,420232467,41484288
176311365,297299102,16248,3002126316,1463349662,275561478,0,0,419988780,41484288
129019911,215790461,11671,2443123791,1341400847,295732615,3,3,420351525,40435712
616188176,988346482,3444937,11265456243,4947647208,853144390,25483,0,421007043,41811968
