l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
57726,314,7535,1385790276,581882537,69267815,0,0,500193603,13303808
56993,363,11572,1392598230,584857199,69756041,0,0,419481288,19529728
56580,185,18553,1392069074,584089384,69885729,0,0,419532930,24641536
54949,67,22018,1389893083,583632067,70251750,0,0,419514450,29032448
55171,340,24917,1385112814,582070690,70350327,0,0,419534809,33161216
56775,484,26862,1387697028,583086935,70886856,0,0,419982852,35782656
44320726,26913332,3984576,11784664957,5741483773,755914950,1407856,5,419996041,41877504
67965449,29399601,5970717,17248081253,8273410883,1054037377,2103746,3,420084691,41615360
52683209,22881281,4606513,16288821864,8272747996,1225502036,1569966,0,420332598,41615360
50387599,24856321,4477203,17972369600,8269560020,791538893,1608990,0,419828523,41549824
51020509,24130502,4223748,17962242681,8278289986,786415359,1568921,0,420151830,41549824
51285326,21911802,4739610,17942385849,8275374496,786207265,1560041,0,420148157,41484288
51273194,28455909,4384946,17959199222,8274823126,783525608,1570747,0,420194293,41680896
52415457,22318381,4525425,17986130999,8277066385,783795623,1558991,0,420079244,41615360
49955456,25294289,4518883,17975129259,8281640423,789665071,1610767,0,420141828,41615360
51260341,24073906,4384219,17954795639,8265282091,781297996,1565292,0,420035589,41680896
51234870,23475162,4751866,17946914858,8271244509,787748920,1527979,0,420272850,41615360
51365660,27352735,4360270,17979223818,8277057614,787131251,1577994,5,420008779,41549824
51376453,21014344,4535340,17979161212,8280767082,786235594,1577700,0,420129326,41484288
49412359,25258433,4593928,17907228304,8272796233,800057998,1583994,0,420282191,41156608
51525162,23573631,4305531,17946382513,8268785126,782429752,1564266,0,419867505,41222144
50310071,22113176,4722686,17961242405,8275881165,786345362,1569249,0,420355639,41287680
51371451,28880320,4390348,17979213110,8283822452,782243178,1577280,0,420139198,41353216
52235341,20539507,4438857,17936787344,8273338750,794713316,1558338,0,420195824,41222144
49651933,26311995,4505650,17972259086,8276404022,790999895,1592600,0,420145270,41156608
51374831,24182770,4352537,17969763690,8280713605,786898656,1571625,0,420069519,41156608
50793030,22652694,4740092,17948115115,8270848030,779735786,1548983,0,420240459,41025536
51347227,28372273,4277333,17972046684,8276600747,784759330,1607574,0,420392242,41156608
51906367,20684562,4586363,17991532504,8280971941,787794752,1562675,0,420173442,41156608
49987093,26338112,4504853,17973105234,8282740548,791586893,1611198,0,420110825,41156608
51950951,23932111,4512131,17954000552,8276587905,787961120,1534159,0,420136678,41222144
50809933,24125899,4658716,17971567475,8266478732,781127457,1543074,0,420062165,41222144
51361894,25668531,4233882,17983250495,8278000352,789768659,1594643,0,420088435,41156608
51028644,21173062,4606948,17958254443,8280039983,785653537,1570291,0,420232233,41091072
50695160,26811094,4470917,17960371605,8275953920,784601364,1568558,0,420072145,41025536
52376862,23388207,4495078,17957575128,8274788510,787356355,1566105,0,420060008,41156608
50320709,23695736,4592816,17971429713,8271048580,784357830,1575426,0,419941163,41156608
51540766,26455817,4294444,17978414826,8277326464,787080685,1592398,0,420403296,41091072
50904175,21529974,4679898,17966426351,8278602811,793936127,1562418,0,420098571,41222144
50467895,27593093,4321324,17968479113,8272473539,782930789,1556317,0,420222487,41156608
52670354,22042249,4532062,17986999508,8284692547,787640802,1549975,0,420129518,41156608
49687747,24837231,4512435,17986400114,8280920009,793240381,1563114,0,420247835,41091072
51588233,25891534,4385975,17948613011,8267608064,781855353,1592485,2,420097468,41091072
50929422,22190225,4723206,17960923131,8276159380,786062752,1560060,0,420004267,41156608
51013953,27872447,4300850,17978456118,8278184211,779510324,1569895,0,420038562,41156608
52701442,21725002,4600820,17918301325,8272759196,797533586,1552832,0,420069712,41025536
49579295,25967190,4525965,17969697405,8271746307,791657870,1590559,0,420081238,41025536
51688553,24700915,4369196,17947511588,8270998111,782909444,1565584,0,419975392,40894464
49821305,22310806,4730276,17909780418,8280320943,800057702,1551145,0,420206267,40894464
49920832,28067349,4439050,17905566989,8274536917,802904992,1564649,0,420240431,40828928
52473160,23420700,4448251,17960214486,8275495501,784533629,1538105,0,420182185,40960000
50742044,23536727,4716976,17967934260,8274993206,780194061,1532085,0,420026532,40960000
52192364,27485637,4275348,17965707906,8274846810,786043797,1608964,0,420011163,40894464
51213747,20050481,4561620,17956510113,8268660583,785438004,1580518,0,420158745,41025536
49603880,27619908,4466783,17951799815,8272977150,790866933,1590269,0,420370213,41025536
52762212,23391245,4549357,17988608343,8286153822,783578379,1518888,0,420183507,40960000
