l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
5812766,181783,1192890,549302703,419174835,143026606,7,446,1818624.00,413165019
16231982,1232748,945972,423858592,418599922,195487752,252,593,13369344.00,420254715
16151012,1654133,938764,509986786,418899199,184580365,177,460,18890752.00,420381189
13052650,2238546,1073632,602671642,419064632,173416216,152,416,21897216.00,420396564
10824695,2711739,1209739,632864102,419150285,158037257,122,350,23769907.20,420418374
9654445,2350824,1240024,684546187,419206917,150136047,107,322,24985600.00,420382839
8798558,2108595,1139254,746788456,419251118,139473259,92,353,25839908.57,420331155
7777133,1845804,1013317,814497592,419279160,126047318,81,327,26388480.00,420395793
7147112,1709770,929381,863598767,419295484,116449285,88,353,26836992.00,420376965
6634996,1544128,881744,894956733,419316475,111551823,80,338,27244953.60,420360279
8363911,7425424,923852,868088490,419329568,113131710,73,330,27556398.55,420368607
10994723,16917635,851546,854248952,419341463,114824045,68,335,27680768.00,420385650
13239358,25130059,788623,843269593,419356232,115946155,70,325,27729289.85,420432402
14901754,30847111,798612,829454782,419368179,117880428,72,333,27981531.43,420368820
15107091,29285458,1113737,799029349,419375270,125164589,67,330,28196864.00,420432309
14385680,27523591,1106117,790742790,419366142,124310031,63,333,28360704.00,420925926
13718463,25923987,1070284,784398604,419371663,123574714,60,330,28511051.29,420493527
15163872,31830843,1012108,779301866,419389556,124377840,56,336,28587349.33,420393603
15851042,33610606,1047878,766699002,419400214,127459769,55,333,28702181.05,420390738
15724160,32902547,1137686,746198736,419408232,131458972,53,331,28827648.00,420312858
15324225,31335804,1091922,736938442,419407984,132735462,50,334,28927122.29,420436914
14913501,29911529,1042895,730792687,419413076,131698398,48,338,28961698.91,420588954
14519757,28611054,997962,725716667,419422183,130648743,46,331,28991131.83,420629430
14168992,27419182,956795,721028072,419429687,129652693,46,326,29011968.00,420235701
13833821,26322446,918820,716786656,419431382,128714367,44,321,29013442.56,420481323
13536125,25310083,883750,714000839,419431183,127923667,44,321,29009132.31,420725472
13288021,24372706,851364,713344627,419353043,127251781,74,320,28961450.67,420108015
13084648,23502260,821375,713935935,419359240,126717948,71,311,28917174.86,420384486
12870704,22692087,793498,710596743,419362028,126216058,72,313,28872562.76,420429930
12659002,21935722,767377,706932436,419368536,125694818,70,313,28835840.00,420845385
12659278,21593899,826538,700208387,419373695,127084384,68,312,28898204.90,420070896
12832766,21066103,843069,685055704,419376095,132152781,68,319,28970496.00,420811152
12608449,20445038,857667,679214952,419379125,132612315,66,315,29029469.09,420374853
12723568,20953642,837643,674404325,419378011,133251710,68,320,29073408.00,420375039
13386914,22964997,819294,667564003,419378481,134555768,67,316,29110623.09,420625455
13373081,23096847,802456,666332810,419381423,134341082,65,310,29155328.00,420703268
13557381,24241920,784112,667869152,419384611,133809724,64,315,29169719.35,420009121
