l2miss,r1b2,LLC-load-misses,LLC-store-misses,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
128040891,1545596312,7370835,1975159,8202420071,8213043561,4553491800,415629,0,421318085,2555904
94822660,1087571972,5289002,1490713,8625231259,8235130072,4010263207,303181,0,421223316,3538944
66234418,788882094,3977778,1444064,6345433523,6719326916,3366191361,247904,0,421036822,3473408
115264196,1278496692,6302414,1794165,8043931242,8203613871,4597177038,357111,0,421286851,2424832
54197824,634725993,3176737,865773,7195120678,7401056342,3340403395,153791,0,420723454,1179648
96798377,964195561,6009140,1762613,6866326287,7575364012,4534987627,297291,0,421398157,2097152
107403742,1046656775,5716913,1725361,7516448454,8208793139,5014958717,317238,0,420826284,3997696
36127247,353681255,2011152,2517737,6392030583,6790765440,3091124862,332640,0,421194558,2490368
108837679,1221411495,5916256,2028728,7874221574,8182591938,4567509973,432194,0,421108808,3932160
117538046,1320755549,7270778,1716303,7684799217,8183440048,4782680046,304408,0,420860787,3145728
34031392,329007859,2242124,971126,6559335916,6808321488,2895538438,143757,0,421297575,2293760
111236860,1310608025,7107026,1794067,7300320013,8198742701,4672016097,312099,0,421059641,2621440
74813219,863228034,4617925,1052347,7221797547,8097795252,4059228045,249941,0,421172126,2818048
72563391,813581628,4313627,1600249,6876159628,6871554491,3380687448,277123,0,420967691,2359296
125990345,1521680731,6524364,1888720,7762611359,8200780943,4704028817,302926,0,420715265,3080192
40817998,410830938,2137033,648618,6886305581,6901281939,2951257998,121625,0,420816006,983040
101241549,1203047741,6266686,1968455,6809592436,8093897918,4554236460,317204,0,421233532,2359296
109271108,1319027781,7348290,1375611,6413771268,8181291982,4823660587,287095,0,420875917,3145728
32959912,353928145,2140465,978413,6933282338,6807598873,2781091931,137858,0,421580029,3080192
124829762,1421081119,6667099,1980896,8626675488,8203887766,4725864829,294304,0,420837548,2490368
95811490,1062471031,4786105,3254666,7992676502,8190186860,4448993247,455908,0,421042274,3538944
54129232,536497619,3461869,1495631,6927312555,6865335796,3270580716,197984,0,421184132,2818048
117205308,1348206291,6372471,1744303,7517748487,8160245861,4837438630,229064,0,421408623,2162688
64095739,662915104,4081042,1048948,7750018098,7933905020,3823985651,131991,0,421012410,1900544
84380094,883973687,5577312,1649687,6574464852,7108149719,3850433576,197714,0,420966935,2162688
111567310,1200345595,6715836,1681582,7230386778,8156516442,4668182935,225654,0,421173080,2293760
37229931,351974354,2529020,739695,6742470601,6902545924,2957860684,92437,0,421208958,2031616
114991607,1350223874,7976714,2020995,7301737551,8160466362,4708182062,242774,0,420997034,3342336
100998621,1157294880,6607071,1539563,8073192436,8170006002,4270609225,202029,0,421243638,3604480
50764356,570447481,2747200,1255173,7301948111,6901707093,3023644353,148574,0,420862545,2949120
127622435,1470071902,6443188,1843117,8233626144,8153554628,4720753555,234907,0,421206636,2359296
67507642,684317530,3653780,1107537,8162776730,7813151960,3620593568,140047,0,420897755,1966080
90442072,1115277001,4858083,1924045,7549670683,7293950042,3764038357,243131,0,421309338,2818048
112921366,1127376971,6616246,1437968,7147842269,8149975447,5087378505,182686,2,421008645,2686976
