l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
56800749,6005534,17202892,24142317580,7994183959,454082106,868701,0,620209563,41746432,304021504,196608
56748051,5699016,17064192,23835840231,7887860172,457584087,814325,0,420207509,41746432,210960384,0
56255784,5349517,16843949,23828204699,7910454965,470552095,838430,0,420355912,41746432,182452224,393216
56734686,5285289,16644529,23610831599,7855744311,463801353,828907,0,420189084,41746432,188088320,0
57236340,5347891,16644875,23474868377,7729500368,450643245,812463,2,420194259,41746432,208207872,1048576
58033399,5509001,16835745,23797906599,7912415851,464156592,832809,2,420388029,41746432,197197824,0
58523466,5488824,16697898,23605985016,7816956464,458290624,790308,0,420276054,41746432,199032832,7077888
58847561,5611503,16786562,23728099134,7814879293,446220341,760045,2,420448332,41746432,207224832,0
58834656,5668008,16799705,23708370170,7841353703,447078789,812368,0,420034650,41746432,194969600,0
58895363,6013250,16903205,23918266146,7860988375,435134567,807989,0,420231786,41680896,200736768,0
59881673,5697586,16975679,23921385868,7887772076,449947871,827103,0,420378570,41746432,191496192,393216
61054533,6105867,16891238,23751802372,7838544901,452395415,797711,0,420275700,41746432,193265664,3932160
61802438,5979908,17018272,23825198111,7849206665,461794935,777024,2,420188940,41746432,211746816,0
61399956,6161484,17105229,23974302514,7931765424,460655347,817625,2,420461745,41746432,207880192,0
62279952,6226093,16932333,23802281978,7842649007,453128591,787054,0,420198528,41746432,218497024,196608
62122879,6471291,17051846,23862540765,7871601763,452806180,812295,5,420553461,41746432,199884800,65536
60922511,6175757,16929012,23862570337,7859652607,440390020,781402,5,420308580,41746432,198901760,0
60046062,6291512,16816419,23705257197,7796008677,430681059,749746,0,420542145,41746432,215941120,131072
60242167,6342350,17002606,23912970142,7826773770,430254184,804366,0,420302409,41746432,198377472,458752
59322511,6268585,17009222,23985766439,7894178785,426019993,767357,0,420537210,41746432,212795392,196608
59551580,6395753,16930689,23873561466,7834608515,424059667,787501,0,420246174,41746432,196280320,0
59953092,6587397,17010299,24038146541,7881822673,422723163,799893,3,420231789,41746432,193003520,2359296
59266971,6279413,17001447,24066704897,7859702424,418672855,792177,2,420379497,41746432,214106112,0
59219514,6154610,16751614,23876161773,7850767330,419889554,770744,6,420428676,41746432,192413696,786432
59578493,6378925,16975937,23981076043,7829420684,421984425,779767,2,420026073,41746432,211746816,0
58816765,6469623,16840930,23870536465,7864388774,428302404,775007,2,420376158,41680896,197722112,65536
57969559,5974965,16605279,23549200493,7739540430,413905923,780942,0,420350652,41746432,200081408,6160384
59175453,6775326,16903017,23874615193,7815043301,410787647,852256,0,420144621,41746432,210501632,0
58713013,6327045,17015136,24052033577,7913761769,414497920,816347,0,420306687,41746432,196083712,0
58443095,6546371,16731955,23781973447,7815014301,412684194,753889,3,420312957,41680896,210173952,65536
58689988,6536254,16976736,24031736880,7853039175,415076266,770464,2,420320055,41746432,196018176,589824
14036907,2146869,4056104,5516475682,1838095379,101067823,194036,3,419701122,39190528,53084160,0
