l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
34452172,9219997,31041148,2865491861,4194369065,2800202400,163556,0,477809749,41943040,2132672512,20316160
59953807,1195660,52783216,3914169384,7443763385,5290610236,3163293,0,419871215,41943040,3416064000,18284544
70546705,609975,52878628,3993882485,8133245332,5926332222,12199472,0,420051165,41943040,3380150272,9306112
66749570,364342,50583881,3850626287,8146693862,6017712439,11228601,0,419920173,41943040,3245015040,0
67706028,730384,50532209,3857687099,8113571194,5984350920,11549832,0,419903715,41943040,3247439872,15532032
67452021,555530,50474868,3840746462,8137622314,6018525843,11635107,0,420238176,41943040,3225485312,8716288
67277844,575207,50784818,3861776907,8139678087,6002335426,11331033,0,419874384,41943040,3264937984,0
68772680,652435,51460334,3913682460,8120836291,5963401761,11925811,0,420017997,41943040,3299409920,9830400
68911765,583901,51691999,3924374305,8124770121,5956032287,11788628,2,419936217,41943040,3306815488,13762560
67085855,540534,50571141,3852883992,8139677257,6011102700,11182459,2,419955390,41943040,3250257920,0
67830571,687870,50532287,3856944420,8114920463,5988092365,11822263,2,419972535,41943040,3236560896,16187392
73482977,465265,55392907,4220501013,8116490763,5791106688,12417550,0,419651472,41943040,3543007232,786432
72820175,603763,54798216,4185851088,8092401184,5790547667,12349193,2,420045339,41877504,3522887680,11599872
69288432,390501,52073883,3956315349,8133025656,5945928880,11677467,0,419847368,41943040,3332964352,12255232
68256742,1039868,50634707,3858260484,8101973447,5984528748,12102685,0,420059881,41943040,3249602560,5439488
69119780,1260792,50499979,3864621574,8088682386,5970961474,12898902,2,420004944,41943040,3251765248,7405568
70462850,1778798,51043474,3878478186,8076038359,5956123811,13553138,2,419959242,41943040,3269525504,8650752
69298065,1334118,50573783,3865675012,8067916787,5953263367,13019368,0,420000978,41943040,3254255616,0
69734558,1455455,50690234,3875654242,8066356871,5946478377,13205826,0,419900679,41943040,3254452224,13697024
70163337,1691183,50765454,3870912504,8066745435,5947904788,13334930,0,420149724,41943040,3254452224,0
73002226,1273626,53236683,4074576379,8079273842,5854441981,13751423,0,419999325,41943040,3416784896,3538944
75807836,1280594,53097337,4052023751,8096521707,5887738502,17645331,2,420164484,41943040,3406692352,14221312
75528708,1181928,50768105,3873578642,8140157425,6033706847,20971090,0,419885274,41943040,3257663488,7995392
75610154,1328705,51108637,3895951612,8132295433,6015078378,20623736,0,420223932,41943040,3276210176,5898240
75506826,1491259,50728849,3877438663,8124075569,6020684738,20959164,0,420202662,41943040,3259236352,9306112
75501952,1358702,50766341,3863729901,8134643491,6035169046,20866523,2,420060600,41943040,3249012736,7864320
75421237,1398917,50771651,3865911739,8124878771,6025433610,20853468,0,420071631,41943040,3257401344,10092544
75983079,1706976,51119021,3907416803,8122564709,6004672976,20951276,2,420035553,41943040,3284664320,1835008
74847310,1218910,51011506,3902426853,8122716311,6007005973,20146243,0,420006924,41877504,3273261056,11337728
74805563,1127105,51087144,3899061335,8128470377,6012078331,19962163,0,419935635,41943040,3277062144,6815744
75245535,1329470,51105668,3891817033,8127112440,6019859441,20192311,0,419940975,41943040,3278372864,6946816
74111651,1180469,50634558,3869428694,8128630493,6030049676,19746834,0,419855330,41943040,3250454528,1048576
74294105,1157492,50726427,3882605251,8120511342,6016825438,20019585,0,420142711,41943040,3261267968,10878976
74922549,1865325,50969624,3909500120,8117382432,6003627274,19931545,3,419995023,41943040,3263168512,7798784
64685938,994645,50957451,3887799876,8146609523,6049042491,10637474,0,420083964,41943040,3266707456,9830400
61107928,382466,50806388,3874415389,8158220211,6070196891,7649893,0,419988708,41943040,3264741376,0
61365154,80532,50754987,3871211282,8155612072,6069581091,8077824,2,420024873,41943040,3256221696,14221312
61594192,88907,50825695,3877392614,8157996116,6069584381,8192485,0,419923056,41943040,3258384384,10551296
61497634,81788,50956211,3891893909,8155974092,6062610149,8059988,0,420018816,41943040,3267624960,3407872
61946630,85086,51268338,3890772496,8161061330,6059737896,8191711,0,419821548,41943040,3278635008,9109504
62249796,80078,51573896,3928151948,8153925096,6038801649,8069994,0,420085251,41943040,3310616576,0
61470672,90185,50651110,3877200867,8156205590,6075918726,8223767,0,419858550,41943040,3251503104,11927552
67270299,79658,55591605,4238629030,8136362789,5855157983,8688574,0,419799744,41943040,3554279424,6619136
69152797,92117,56986717,4373048193,8118512535,5768415115,8947054,2,420068558,41943040,3673096192,10223616
68803024,91868,56813631,4338026524,8131718676,5797314201,8982661,0,419587267,41943040,3635740672,7143424
68789742,88287,57091154,4359672475,8118930483,5778598117,8885336,0,419926353,41943040,3654090752,0
69458372,2009553,56672009,4343686419,8126117789,5792120097,9318489,0,419886828,41943040,3635871744,14876672
66491012,83287,54045890,4115932475,8144602618,5934908420,9695692,0,419979570,41943040,3460694016,11927552
62856353,78195,51010102,3901384620,8142818224,6045300389,9215884,2,419982810,41943040,3271688192,9437184
62560463,81384,50814812,3890201383,8149342279,6059510455,9191829,0,420002754,41943040,3258843136,6488064
62479057,89804,50702757,3865715418,8153288351,6070775449,9203431,0,420052443,41943040,3255369728,983040
62963200,71451,51082395,3903647966,8150571204,6052766982,9211357,2,419979993,41943040,3277520896,14483456
62461299,85128,50754996,3875048455,8154049545,6067550846,9163791,0,420050715,41943040,3258646528,720896
63781857,88047,51766603,3948949065,8142136032,6017067990,9378386,0,419596731,41943040,3308453888,6029312
64222808,79749,52172747,3992915903,8145122149,6000146692,9441781,0,420065085,41943040,3360358400,7733248
62467933,83441,50757836,3877389654,8150907601,6064721322,9179772,0,419980395,41943040,3257073664,5373952
62995516,90977,51033115,3904979836,8156573182,6059809545,9267883,0,419973105,41943040,3278569472,3801088
62225072,89847,50562064,3859499823,8152552964,6075285349,9112874,3,420040431,41877504,3242459136,18546688
39653708,51810,32384960,2461275637,5101431877,3768909582,5554422,2,419534703,41943040,2036400128,0
9526707,377992,9118563,1940325588,1569754348,727744892,37370,0,420038268,41943040,687472640,27394048
47887834,2619127,44733645,3321884505,6568164460,4738988626,252279,0,420147522,41943040,2902982656,0
81885630,1528014,67555595,4756690465,8041308740,5452620405,7288791,0,419845464,41943040,4347396096,13369344
96220061,342734,74521511,5198603785,8150630852,5302157778,11677948,0,419971749,41943040,4760797184,4521984
93274099,431112,70688696,4959617884,8137842673,5417723256,12831403,2,420249291,41943040,4499898368,3276800
92442617,448035,70125286,4922901074,8136460518,5434119208,12648548,2,419756685,41943040,4460118016,196608
95776726,421678,72112116,5053345329,8127133600,5356463194,13143762,0,420025443,41943040,4598792192,5505024
91569722,477134,69650740,4893724786,8144291007,5453829689,12309334,2,420145119,41943040,4445110272,5570560
92756799,431413,69629130,4884138156,8134975981,5455616223,13010424,2,420096315,41943040,4433838080,0
92467121,449362,70228764,4931085380,8139802117,5430692639,12387569,0,419875134,41943040,4464574464,4980736
