l2miss,r1b2,LLC-load-misses,LLC-store-misses,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
38766480,1175355,6538033,7832,18990862449,8206334078,1671422548,23174,0,420470791,41615360
103442518,1316262611,8633952,700945,11977943343,8270715301,3964172021,873,0,421028813,41811968
67531553,694951698,5852131,14240,16732733168,8262166390,2417091574,29820,0,420786799,41615360
65637734,538798553,9578379,644925,14126476229,8217368519,3247452750,837,0,420767030,41746432
105261262,1387486629,4000407,12309,14531574658,8254513124,3114712651,29207,0,420798699,41615360
45711453,507078,9070030,8541,16870065658,8048764155,2213853763,329,0,420162056,41615360
132328121,2046498923,5608027,758431,11015142077,8218612406,4124130176,18188,0,420358585,41615360
45167878,622968,8826864,5828,18552800922,8268122275,1866064626,9567,0,420405880,41615360
130440505,1974993617,7222580,479967,9301479031,8076480266,4481861869,8128,0,420442268,41549824
42915632,987511,5420534,7688,19271829357,7972548293,1336935345,20676,0,420425532,41615360
115559063,1583040922,8607378,609109,11330178468,8273044805,4127222311,1943,0,421015897,41615360
55634644,351770289,5892736,13155,17875466897,8271354807,2131243083,28595,0,420789297,41615360
75791896,676752929,9473368,688682,13610155329,8212668604,3392171032,1070,0,420633753,41615360
97845678,1368671775,4435994,11616,15013377833,8251432319,2886036469,27471,0,420864062,41615360
44873254,59110332,9492452,8202,16084828716,8066335663,2466151971,359,0,421201657,41811968
126342517,1879980304,4616731,647822,12052212419,8242431366,3897602164,22988,0,420249202,41615360
42233011,615342,9883164,5671,17837434088,8269045441,2101652233,4034,0,420686948,41615360
133688162,2013743791,6794281,796547,10201251396,8233487021,4370553214,11446,0,420473039,41680896
38735194,985720,7586045,5489,18541324531,8263608005,1897015426,14900,0,420475307,41615360
116505447,1617138949,8444240,446930,10587744576,8248834245,4284508385,1202,0,421060425,41877504
48892303,256025060,5965817,9451,17853097934,8267165435,2168164896,40951,0,420388194,41549824
79332479,736259172,9346515,822254,13712514730,8270911752,3403387845,1153,0,421262490,41811968
93743963,1315484270,4901221,16056,15110400612,8257226825,2899358785,26661,0,420599772,41615360
47083670,127419525,10186100,20990,16011601400,8227678016,2638422598,840,0,421386519,41746432
123286805,1824245074,4283620,521768,12452864164,8266333187,3794561662,27321,0,420240192,41680896
47481905,586013,6962360,8349,17075406742,7771250411,1902920607,2391,0,420652496,41615360
127581006,1955048206,6796468,412336,9288343528,8146201928,4598893136,11023,0,420242346,41615360
41209882,1161679,6417565,7032,18597589123,8092825032,1654471693,19851,0,420752032,41549824
114309487,1574547043,7547928,866343,11321153418,8141118987,4048996840,2001,0,423991507,41943040
62424969,486877889,6418117,17525,17761006952,8274693879,2135336830,24788,0,417743604,41615360
69621117,618311229,9754351,442171,13788900258,8268611904,3407240368,853,0,420674390,41549824
97876160,1259324811,4311533,10676,14825227880,8238301905,3061280770,25925,0,420754547,41615360
44180319,46405350,10398819,5159,16707899608,8281983486,2512414924,552,0,421056238,41680896
127772598,1973694255,4852187,647610,11572722220,8259211993,3949358579,24152,0,420308760,41615360
42549232,518141,9294995,5196,17264554956,8215042496,2193598745,5509,0,420509376,41680896
132484359,1900638064,7124437,661927,9968398448,8172825733,4599655029,6525,0,420264696,41615360
41053490,1273284,6403422,9317,18953627789,8163558128,1662083194,19393,0,420639680,41549824
111464995,1520296417,8287643,652183,11429710758,8267109951,4070956753,1018,0,421095723,41877504
63393270,558228662,6074670,12393,17449103706,8270178622,2189008371,29744,0,420494509,41615360
71621050,617912202,9100450,618734,13875690559,8108142725,3225737186,1000,0,420941473,41746432
100788309,1404467607,4598404,10318,14682035792,8256610197,3007752446,25362,0,420593646,41549824
42329230,404125,9930521,4986,16886124685,8222673771,2369887728,299,0,420654309,41877504
128934956,1966908833,5168379,574206,11171296374,8251691889,4173398443,23617,0,420339384,41615360
44235652,715494,8628669,6928,17455803832,8202120539,2129612248,9890,0,420654508,41680896
134646686,2032245946,7201081,655160,9415735299,8070091838,4521279934,6078,0,420453549,41615360
38405569,1089955,6802072,5817,18955986251,8269906557,1737420487,22625,0,420175851,41615360
103694892,1293018311,8395763,592537,11983805204,8251462507,3947041323,870,0,421565829,41746432
67113089,673387199,5825968,17183,16834867467,8269763424,2447975214,34053,0,420709042,41615360
65147812,539372594,9916316,605041,14188611059,8274575597,3283478016,1075,0,420976170,41877504
106268818,1440372547,4114258,9825,14460120663,8242843143,3096742733,26342,0,420489515,41746432
44273379,480410,9278211,6557,16873034454,8089295542,2260253724,246,0,420686255,41615360
131640123,2076186159,5418047,723050,10810499452,8230389613,4117059142,20420,0,420454609,41615360
40432619,696746,8914854,5599,17654803418,8266499317,2165817944,9195,0,420388920,41615360
131880379,1949654048,8022524,594854,9234853405,8231923325,4730633797,3012,0,420511069,41615360
40601630,1601536,5163630,10872,19168185565,8048892140,1481372301,24696,0,420268467,41549824
99194267,1175987021,8683056,761645,12487884843,8278404422,3786814630,740,0,421318613,41811968
73934167,899898524,5758903,15720,16145120517,8264299323,2527388680,29960,0,420645851,41615360
59606554,476110668,9782382,522767,14377978623,8274289122,3237997797,877,0,420811647,41746432
107998908,1455164530,4097197,12007,14197257625,8233917343,3239848474,29509,0,420534825,41615360
42540792,413917,10071012,5063,16958583539,8267922716,2395796509,330,0,420671392,41615360
134811868,2094370563,5969694,697289,10503594169,8209274860,4197558272,18637,0,420390209,41615360
43330163,755987,7264440,11961,17912180257,8052018250,1884579646,10477,0,420395715,41680896
131866211,1946505253,7909246,784175,9499710640,8208894191,4695548515,2702,0,421249745,41746432
38887609,23455288,6398051,19106,19187448790,8276475631,1658759418,27488,2,420504447,41615360
90107106,1002564510,8973488,413145,12657150959,8251728164,3633618592,1118,0,421422973,41943040
78574208,969907891,4201176,6390,15964732173,8264459139,2655733171,27418,0,420476707,41484288
56364729,377896031,8925732,402279,14312526958,7902227172,2854222196,683,0,421509981,41746432
113947720,1635646267,4144398,130738,13667653754,8256512753,3280339786,28627,0,420390143,41615360
43726520,443467,8851224,8495,16824969921,8006818383,2191234295,276,0,420400072,41615360
132527084,1942804872,6192613,699645,10681945593,8228333110,4350389132,17000,0,420671535,41615360
39181468,795399,8264093,5727,18090988186,8267617213,2024332867,12415,0,420509964,41615360
127608822,1885154845,8239411,545973,9786200616,8266804331,4574892914,1844,0,420983557,41615360
45994083,80104657,5223514,12160,19005018125,8169849698,1679572669,26026,0,420469168,41549824
85961570,832684945,8898682,632464,12994574052,8108582054,3468027697,1043,0,421227009,41680896
86273502,1165446538,4845890,11415,15589940702,8258638342,2747943245,26740,0,420493011,41287680
52833947,272874014,9234577,112410,14861412785,7975778162,2692951210,696,0,421437466,41615360
115735235,1686699396,3994688,389368,13126693238,8257209217,3534555989,28004,0,420603448,41549824
43618233,420973,10039853,5455,17101145771,8277709789,2339861683,202,0,420508890,41615360
131648788,2014099840,6384539,666020,9899972101,8121681360,4369969621,15143,0,420207645,41615360
39300872,813219,8014369,5591,18225710612,8268090376,1940683324,14497,0,420549811,41615360
120648555,1720862893,8146965,645218,10476458244,8265357104,4438503058,1628,0,421140057,41615360
52508581,270980596,6021716,15400,18511672459,8264430950,1925047913,28011,0,420825407,41615360
83344008,732747293,8417429,602680,13485123337,8050340723,3282005998,827,0,420763094,41811968
91395680,1302277613,4915507,13525,15074638990,8262192959,2877338063,29386,0,420503391,41615360
45639310,92617970,10106910,19959,15753798233,8226503857,2788587957,854,0,421352820,41811968
122709310,1785181799,4432721,711074,13013861821,8265997007,3683204140,27279,4,420237206,41615360
45670631,516676,9254333,5278,17222570083,8211482589,2240032198,1349,0,420574549,41615360
130745180,1919696787,6749051,561122,9711431539,8084672511,4516831466,10515,0,420296023,41549824
39725500,933593,7671116,5779,18814448860,8268442523,1774324855,18330,0,420625682,41615360
119007506,1672441220,8191276,725966,10847684022,8243447640,4262016243,1928,0,421284618,41746432
54345719,331253854,6597187,15674,18257618783,8267492071,1923893645,26389,0,420518862,41615360
81576793,754193031,9201631,601465,13594105072,8209474632,3376645039,1088,0,420808583,41811968
88990818,1217770924,4831061,10445,15214498221,8254476132,2888147788,30018,0,420460473,41549824
54915180,249772175,9876737,82355,15843409772,8173934853,2697556832,898,0,421408936,41680896
120062056,1761821512,4179541,623350,13249690619,8242356791,3448095075,26328,0,420235530,41549824
42335899,447333,9988289,5049,16808524934,8209191016,2365217420,430,0,420692229,41615360
132289305,1995228417,6297210,512315,10136189646,8191995189,4391032593,12119,0,420288102,41615360
40033347,868488,8146821,5737,18783552193,8255422004,1741554924,20356,0,420532750,41615360
