l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
1249354522,1925177561,136763,19638268465,8282602547,1242580368,0,0,569660385,41943040,131268608,0
1249226165,1930469419,124943,18884123118,7890807564,1153637604,9,0,420127824,41943040,458752,0
1188152840,1810058189,109658,18746222544,8150650156,1275897231,27,0,420000855,41943040,524288,0
1152150798,1751683971,100689,17863382481,7562278439,1117910723,20,0,420306210,41943040,131072,0
1078861661,1639810317,86221,17177162311,7439666408,1150061650,0,0,420283377,17235968,22020096,65536
1011520662,1527534212,78313,16071083811,7022218162,1104573968,3,0,420177822,17170432,1114112,0
981767108,1489204812,74985,15070701610,6215539105,862484438,19,0,420019704,17235968,720896,0
937451906,1415499717,66562,14464749698,6004693875,847218758,0,0,420078645,17563648,1048576,0
860993899,1301622744,59502,13985239657,6118768340,956174870,19,0,420487052,17694720,1507328,0
796469526,1195325987,54282,12747305438,5668889813,919827155,111,0,419907856,15859712,2621440,0
761357088,1145414805,52953,11789606411,4913697825,682850157,10,0,420213195,15073280,1048576,0
699638227,1079736269,50394,11710888262,5422287111,946733884,18,0,419882007,15269888,589824,0
619914973,919449027,43010,10031684986,4354189268,673552295,19,0,419851860,15400960,262144,0
601689823,893534246,43970,9321988367,3741580550,479555177,23,0,419889801,15532032,655360,0
539828159,779927127,35191,9035673599,4042923235,677865080,2,2,419991492,15532032,131072,0
497256805,705837558,31446,7906969870,3315416604,463945653,2,0,419953053,12779520,3080192,0
392037395,569396248,24224,7356327677,3579424557,674951892,69,0,420224736,12976128,327680,0
357563781,527412661,20749,6150273639,2839471427,486001170,25,0,419864136,13172736,196608,0
288128443,444590479,17497,4797622253,2133887764,354502827,18,0,419792763,13172736,0,0
275972355,434180816,16351,4175048180,1785420435,272844826,0,0,419799639,13303808,458752,0
213459779,326960270,13926,3749663876,1876528906,363602730,21,0,419740419,11796480,786432,0
175215157,282626629,12702,3098264757,1499909344,283607255,94,0,419782983,11993088,196608,0
129727435,201922239,9380,2507566368,1341908900,284093003,15,2,419784486,12058624,65536,0
354404790,559869308,5423033,6864947726,3267304381,643261426,36921,0,420443010,41943040,501481472,524288
1244503457,1924732772,144677,19648657786,8278311769,1241922588,136,0,420422310,41877504,1114112,0
1247206933,1917994707,132252,18849928386,7913660707,1157246186,0,0,420298266,19136512,4587520,65536
1184082495,1802615357,118161,18747758481,8209614388,1310304568,13,0,420285555,19595264,1048576,65536
1136170275,1736002662,108290,17753461117,7454967222,1076821757,21,0,420423537,19857408,983040,0
1083747364,1637143335,91047,17084567243,7438292435,1173724870,46,0,420249615,20250624,1048576,0
1006288864,1525642211,80947,16001134686,6916323863,1063613255,2,0,420225273,20381696,458752,65536
964041878,1456650561,73528,14891959385,6213051689,886570404,24,0,420278955,20578304,327680,0
939221357,1416892348,68408,14326125459,5878545760,802748313,0,0,419975598,20971520,720896,0
857461184,1292304137,61470,13903766627,6106893642,968242286,21,0,420294465,21561344,786432,0
774001497,1169084360,55302,12672283278,5642668993,916404080,32,0,420139455,22020096,458752,0
760580599,1142916028,54229,11635049881,4834483430,664466793,34,0,420002952,22216704,262144,0
670852064,1036444010,48828,11587657869,5490510921,999510809,11,2,419882382,22544384,327680,0
605211122,890481160,43501,9563377857,4036655530,591716064,3,0,419906286,22675456,131072,0
582775634,858721092,41612,9159810519,3755312426,510054653,17,0,419787189,22872064,393216,0
534494754,761860323,34899,8696097172,3783362609,588695422,14,0,420219741,22872064,0,0
486068047,700577207,31278,7910511329,3316664302,473877673,19,0,419995371,23199744,327680,0
402756070,585850266,25204,7389881499,3564858802,672623306,25,0,419826228,23265280,262144,0
357591294,523729037,20724,6234444675,2951029868,522035288,8,0,420019502,23461888,196608,65536
292311950,444363655,17908,4799964261,2125386454,338509216,3,0,419854360,23527424,65536,0
270351456,427459788,16446,4203032654,1804378669,276239012,3,0,419668752,23527424,0,0
234227747,367203370,14732,3869001558,1844956193,341871461,3,0,419602886,23724032,196608,0
174783688,290391999,12201,3233971113,1675241149,343428855,11,0,419629294,23920640,458752,0
131355940,227959639,10007,2592814157,1422593629,321662470,22,0,419665044,23920640,0,0
465013709,729328739,4777309,8804973440,4031841753,744581657,41893,0,420344418,41877504,497090560,720896
1243643540,1917883252,137804,19462610678,8271038844,1258748242,0,0,420165358,41877504,983040,0
1247871556,1919736305,127746,18793070226,7864708269,1147956713,16,0,420408206,41877504,851968,0
1176685517,1793462038,113083,18704274787,8163363104,1290550008,2,0,420126759,41877504,524288,0
1166341587,1763532831,105823,17707938080,7379227345,1048722138,0,0,420137833,41877504,458752,0
1086775408,1659697694,93002,17427061530,7552525325,1179056905,29,0,420333623,41877504,720896,0
1014305980,1534845786,78254,16162166738,7107986264,1135866445,6,0,420181107,41877504,458752,0
988636848,1495200725,73987,15089851621,6214853442,861339050,0,0,420270204,41877504,131072,0
933350342,1411510175,67871,14510545169,6031792591,851339668,0,0,419984247,41746432,458752,0
856808238,1294195625,60599,13853385171,6108844835,975760673,10,0,420260190,41746432,393216,0
769003717,1161862042,53615,12521031363,5611837579,928030565,8,0,419775744,41746432,262144,0
748337234,1139466773,53613,11615137451,4828873759,678946354,41,0,419851635,41746432,262144,0
678706222,1040305756,48399,11403484174,5312158340,936391252,42,0,420187239,41680896,262144,0
598918140,887505516,44404,9615717733,4063468164,596362682,0,0,420028122,41680896,131072,0
583704375,853390954,40076,9074148202,3786430479,531621379,14,0,419827842,41746432,262144,0
529305651,758716803,34554,8688361728,3738022084,567946953,11,0,419750997,41746432,0,0
474231498,682864349,29900,7829078147,3407150017,537337512,15,2,419794596,41746432,262144,0
384629998,551103841,22478,7043532096,3434176174,633406421,42,0,419998800,41746432,131072,0
350673196,529890212,20901,6067674219,2702308616,437730024,150,0,419773197,41746432,262144,0
290709214,442642822,17493,4796860716,2124081208,337860383,0,0,420053427,41746432,0,0
271686796,430289115,16495,4206227369,1803074454,276778392,0,0,419640084,41746432,0,65536
214211907,338038824,13780,3842276040,1885977482,357795846,0,0,419839665,41746432,131072,0
179800539,298585905,12314,3160368715,1589027824,320044176,0,0,419700258,41746432,131072,0
130100336,216607335,9466,2526657717,1438661362,333315846,6,0,419723598,41746432,0,0
523696381,832105905,5176606,9594301387,4367477504,786693000,54227,0,420261579,41877504,487391232,393216
1242954781,1916269330,135239,19453354601,8269382228,1257266901,37,0,420056046,41877504,983040,0
1248716836,1924430273,127864,18833056853,7843514959,1139144948,0,0,420168840,41877504,786432,65536
1189872160,1816711878,112792,18770540270,8147949273,1274337338,16,0,420153192,41877504,589824,0
1154700836,1755062684,104222,17876221589,7539416013,1095072952,31,0,420365991,41877504,393216,0
1092810107,1655498913,91300,17325425361,7497432957,1160880524,2,2,420023876,41877504,589824,65536
1014099421,1535837519,77807,16205744429,7122065418,1141937161,8,0,420057652,41877504,393216,0
1000083652,1516515932,76450,15162907114,6217361156,854946957,0,0,420095776,41877504,327680,0
933113330,1409506635,65852,14514619667,6079325266,867228065,0,0,420173255,41877504,262144,0
876388849,1328688797,61454,14001220929,6004715146,908211932,22,0,420244986,41877504,524288,0
797484736,1204999225,55722,13011573384,5734192813,907105900,35,0,420140613,41877504,327680,0
768503086,1166644911,53941,12030463821,5093480698,753747992,6,0,419918823,41877504,327680,0
694622819,1069603573,48820,11692802853,5423330161,942546886,14,0,420177306,41877504,262144,0
619668023,929266147,44162,10079100774,4385259069,685794223,8,0,419982225,41746432,65536,0
609465719,895163046,43293,9260647774,3743683028,486806920,3,0,420129516,41877504,327680,0
531905424,768770088,35443,9051988925,4038434562,662986070,20,0,419904510,41877504,0,0
504207094,732458323,32348,8047527305,3314922378,464608552,30,0,420105849,41877504,262144,0
408808527,590829714,24721,7413647631,3495242188,624988028,32,0,419889783,41877504,131072,0
358835183,524514563,20691,6403605039,3100037805,577382395,27,0,419607204,41877504,131072,0
310463050,466520044,18129,4921809500,2128555450,323661054,0,0,419651727,41877504,131072,0
266578487,422239949,16397,4279449216,1872639336,297454102,0,0,419965434,41877504,0,0
226156057,358549415,14154,3899714627,1850900005,338960451,0,0,420063810,41877504,131072,0
184791636,301430281,12127,3212113243,1660101078,350729792,11,0,419961630,41877504,131072,0
141964686,241291921,10147,2591005236,1388303561,302493228,51,0,419519307,41811968,0,0
545475589,851312771,6516149,10554037735,4858808497,840070733,21391,0,420129045,41877504,487587840,524288
1244397282,1916801333,141337,19460053914,8269181291,1265483403,3,0,420123357,41877504,917504,0
1245131139,1912082197,128579,18785062923,7880774629,1157635746,148,0,420136132,41877504,851968,0
1172940714,1786834315,112757,18648400497,8105589125,1267611007,2,0,420421388,41877504,524288,0
1136691622,1723236908,102432,17653001174,7518689217,1125392950,0,0,420186708,41811968,393216,65536
