l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
227108,1008041,66670,1046431710,419408076,54711751,353,226,0.00,415152318
260122,1010206,64748,1051820094,420007616,54649885,362,236,0.00,420383940
290492,1023929,65016,1051116069,419853545,53796879,367,250,0.00,420414807
290034,1027961,65878,1049809284,419767655,53705988,374,266,0.00,420610589
276929,1021620,65637,1049552543,419733489,53883301,413,274,0.00,420183007
287666,1020304,65241,1050334970,419702823,53802032,426,302,0.00,420592380
296806,1022511,65874,1049719849,419692735,53550858,414,306,0.00,420248670
287641,1019952,66222,1049335916,419661427,53705385,427,297,0.00,420334311
280564,1019033,65932,1049465085,419650170,53805949,425,298,0.00,420373560
288800,1018517,65609,1050028926,419640970,53758072,458,304,0.00,420419187
294663,1019638,65914,1049639607,419631887,53604775,508,316,0.00,420353058
288805,1018310,66085,1049412500,419625951,53691940,527,307,0.00,420560250
283772,1017154,65822,1049490373,419623997,53756890,532,309,0.00,420484767
289308,1018285,65700,1049848255,419625012,53724483,534,317,0.00,420274074
293486,1018005,65947,1049577811,419622528,53616499,542,319,0.00,420403464
289320,1018136,66122,1049378998,419619480,53685217,552,323,0.00,420417402
285390,1018781,65932,1049416212,419612381,53740444,556,320,0.00,420393852
289432,1021605,65730,1049709978,419606458,53724513,558,332,0.00,420421332
292713,1024822,65798,1049468628,419607544,53646386,558,333,0.00,420451848
289588,1023676,65746,1049008054,419478360,53686229,611,340,0.00,420411867
289963,1022314,65634,1049303409,419480142,53724236,610,352,0.00,420351741
293045,1022406,65641,1049361296,419483379,53646017,612,350,0.00,420365061
292946,1023115,65763,1049182845,419484308,53641633,612,363,0.00,420363990
290077,1024335,65737,1049063686,419484461,53687581,613,359,0.00,420424962
290198,1023416,65608,1049243861,419483753,53723528,618,354,0.00,420610893
292850,1024122,65626,1049267887,419488733,53659324,617,357,0.00,420128805
292699,1024546,65727,1049108399,419489133,53655823,616,354,0.00,420335892
290219,1023789,65735,1048972636,419488662,53695812,622,351,0.00,420325800
290322,1021995,65621,1049139625,419489103,53728487,622,347,0.00,420326073
292581,1022130,65625,1049082560,419490264,53675177,622,347,0.00,420326253
290401,1023187,65636,1048924565,419487759,53722656,623,344,0.00,420344007
288338,1023908,65479,1048914445,419487992,53764418,627,337,0.00,420337776
290571,1025119,65336,1049032203,419488353,53761638,630,340,0.00,420336531
292467,1026503,65370,1048911530,419490386,53715341,631,339,0.00,420395808
290516,1026987,65387,1048794254,419489507,53751669,631,337,0.00,420401658
288732,1028017,65287,1048818338,419490724,53784227,631,338,0.00,420498825
290771,1028812,65167,1048978104,419495051,53775676,632,336,0.00,420693177
291967,1029993,65206,1048868143,419499574,53743634,631,338,0.00,420453119
290274,1030324,65203,1048802474,419503428,53774667,631,335,0.00,420324715
290414,1031004,65116,1048935502,419505771,53802417,632,332,0.00,420308346
292242,1031975,65092,1048960225,419506599,53761157,631,334,0.00,420453039
292154,1032489,65159,1048860642,419509841,53754562,631,333,0.00,420541725
290582,1032701,65120,1048802029,419513063,53783381,630,338,0.00,420619770
290678,1033340,65022,1048931770,419515637,53806810,630,339,0.00,420328920
292268,1032859,65025,1048836291,419466556,53763295,633,338,0.00,420342132
292219,1033830,65069,1048739088,419467659,53759152,634,344,0.00,420342312
290802,1034254,65034,1048689758,419468759,53787363,634,342,0.00,420335433
291781,1034938,64958,1048795112,419469471,53782321,636,343,0.00,420454929
293255,1035685,64994,1048741469,419472839,53748582,639,341,0.00,420405123
291914,1035198,65064,1048689642,419473155,53766603,644,341,0.00,420335742
290621,1034282,65027,1048719061,419473140,53787023,646,342,0.00,420451179
292014,1033571,64978,1048831343,419476305,53776584,648,340,0.00,420483846
293340,1032998,65046,1048770612,419479429,53744804,648,341,0.00,420354390
292092,1032082,65124,1048720671,419481245,53761551,647,344,0.00,420680791
290893,1031100,65072,1048763166,419484161,53777420,648,341,0.00,420251702
292268,1031170,65011,1048852127,419484062,53770025,648,344,0.00,420359514
293485,1031678,65046,1048771804,419485135,53741708,647,344,0.00,420360597
292302,1032210,65074,1048711005,419486327,53762871,648,343,0.00,420380073
291156,1032054,65013,1048731047,419486470,53781301,648,342,0.00,420391215
292356,1032340,64960,1048795418,419486778,53775230,649,340,0.00,420435408
292378,1033161,64990,1048732402,419488649,53771200,649,343,0.00,420667670
291277,1033406,64973,1048670823,419491619,53792094,649,343,0.00,420491869
291281,1033796,64920,1048772012,419493672,53810221,649,340,0.00,420150702
292413,1034454,64922,1048783650,419494123,53784877,650,343,0.00,420671973
292390,1034917,64963,1048728074,419495533,53780111,651,343,0.00,420159573
291372,1035000,64941,1048674334,419495471,53797510,651,346,0.00,420488814
291387,1035103,64880,1048766399,419496375,53812984,652,345,0.00,420322896
292436,1035552,64869,1048781260,419496403,53788196,654,345,0.00,420422811
292432,1035940,64894,1048724773,419497980,53783895,655,346,0.00,420336726
291472,1035222,64876,1048650880,419462406,53794744,671,346,0.00,420321711
292439,1035676,64820,1048726322,419462924,53790450,672,350,0.00,420686933
293424,1036209,64838,1048686642,419465544,53767352,673,348,0.00,420486045
292497,1036618,64863,1048639466,419468408,53782461,673,347,0.00,420229846
291593,1036551,64816,1048651364,419470018,53800578,672,349,0.00,420435501
292503,1036078,64780,1048728614,419470323,53793671,672,348,0.00,420362049
293477,1035442,64827,1048689761,419471211,53770925,672,351,0.00,420647361
292570,1034657,64872,1048654434,419473208,53781502,672,350,0.00,420155814
291698,1033563,64831,1048681927,419474441,53792024,672,349,0.00,420621615
292600,1033709,64793,1048741910,419474252,53787824,671,349,0.00,420435948
292848,1034034,64808,1048695034,419475527,53779873,672,348,0.00,420535300
292040,1033950,64803,1048644015,419477382,53793619,671,350,0.00,420477981
