l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
157673080,2138959838,80595814,4118324552,7977968657,6050625069,5603,0,421069383,3276800
117104177,1400646113,76792109,10186194116,8235975859,4439064110,3544,0,421040955,2883584
102953338,799362945,69675037,7673653713,7976137315,3793910261,7412,0,420710313,2621440
154786900,2274143399,86751184,4268721310,8260880297,6458605159,2924,0,421359686,2883584
87420736,761566128,67022453,12952836923,8229207131,3208979450,4617,0,420459123,2424832
128492068,1257619836,81172858,5057732750,7982083874,5090941022,15657,0,421235299,2686976
157983974,2325726723,88951733,4502815053,8223544160,6299317866,3787,0,420395855,2949120
61659722,148628014,58568453,13129197558,8270010841,2487145841,11326,0,421181620,2621440
165056249,2405353438,80579077,3926047132,7963200666,6193255433,3154,0,420914417,2686976
105401283,1168550643,74625212,11365567511,8227391439,4130653639,4738,0,420917583,2818048
111682556,824537477,73674304,6706157072,7964602692,4152017945,11281,0,420853656,2621440
154949932,2308197316,85822876,4207775782,8257941055,6483237256,3348,0,421163081,2162688
84239491,661916587,65312168,13131888272,8234298708,2954011192,5612,0,421087151,3014656
134878191,1447064160,81223667,4877455604,7973215081,5289473144,8028,0,420940369,2490368
147777194,2123250896,85982393,5678191751,8224038230,5957346172,4502,0,420804392,2818048
61226123,132652650,57803347,11884078153,7975852264,2534928202,9280,0,420242169,6422528
172181384,2499588112,86047373,4103388942,8253055145,6473615004,3029,0,420869906,2621440
101341308,1090342135,70421370,12532607469,8229035741,3675513611,3204,0,420936115,2293760
114936886,925496658,76684513,5458083199,7975061258,4626059990,7824,0,421026606,2555904
157155064,2341401300,86695314,4182491233,8264598697,6501063488,3059,0,421090158,3014656
77240779,527208510,63557450,13185961967,8231509272,2826713887,8356,0,421073357,2162688
137593913,1516069896,83346993,4818008854,7981839043,5423549106,5978,0,421223305,2621440
75266750,882906804,48365927,6393512128,8250997468,4518810426,3422,0,420979627,2949120
1921637,2297098,2331711,7349394874,8299713260,3018545974,5,0,421038430,2490368
2008762,2315861,2322325,7314381973,8299763076,3018736472,11,0,420995843,3276800
1926150,2061141,2233071,7231723478,8299368679,3022923322,0,0,421094468,2949120
2069272,2340788,2348804,7338420720,8294935750,3022302280,11,0,420697502,3407872
1943565,2115176,2275140,7268546921,8296204810,3015461531,6,0,421027959,3014656
2052052,2539943,2400628,7432746662,8298546029,3019539878,5,0,420952742,3276800
1838638,1973941,2195710,7037078162,8218213605,3023147259,27,0,421213964,1966080
1714882,1761537,2031759,6584826078,7671099991,2812706008,3,0,420776840,0
1600329,1918748,1943378,6041269138,6721725289,2432786346,2,0,420651656,0
1096952,999184,1329624,4248338472,5013365711,1856381389,3,0,420446428,0
49270069,129578585,45069197,4012279007,5578367204,2670804857,8489,0,421179089,2818048
99428320,1091200116,69961586,12484856828,8240473230,3702643162,3200,2,421463897,2818048
97560858,971823087,74143754,4945211214,7986403217,4928554217,29591,0,421212136,2752512
122200084,1693228466,72028548,10341158370,8229615862,4450996946,2144,0,420637137,2818048
105671643,831390668,71567119,7155845635,7938002566,3913624257,21576,0,420678085,2949120
155308825,2302452342,86158863,4224024078,8255969445,6461542274,3511,0,421166515,2555904
84614761,706712123,66811995,13091535021,8232868309,3127294845,6631,0,420844441,2424832
129665313,1275895698,80349249,4990448764,7973617957,5183615910,9936,0,421058932,2621440
155149868,2255965594,86839198,5070947055,8221227839,6236835561,3182,0,420838657,2621440
62615937,164045109,59148902,12614576644,8248012803,2511789648,9717,0,420727955,4521984
166278451,2431101417,82425136,3935562562,7981670616,6243479829,3070,0,421060673,2555904
105994891,1158174293,73014618,11779588071,8227867028,3937613928,5326,0,420883583,2686976
111039626,869927203,74655214,6139284971,7975409718,4355108965,10377,0,421031665,2555904
155546229,2317698225,85941026,4184601292,8253671318,6481015934,3634,0,420798941,2424832
81584366,613455414,65188505,13141108416,8232083510,2922719439,5699,0,421073726,2424832
137088646,1496115757,81323771,4834380607,7972874575,5333107607,7444,0,420878759,2490368
147119071,2093973334,85429936,5982689302,8216459288,5805824042,3411,0,420514105,2555904
62442107,168090419,58171502,11574664281,7979333932,2655939256,10877,0,421244504,2818048
172246790,2497629319,86378710,4092788253,8258142271,6478717660,2829,0,420825553,2621440
99168983,1071953413,69653686,12795078964,8236088597,3605686509,3350,0,421017811,3014656
