l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
15663043,7672183,417867,6248528994,3113222654,353427163,1809066,1963,0.00,415133225
14367005,4974424,239232,6270897784,3097213530,343299439,1975243,2420,0.00,420352893
13019338,4674257,219465,6233313969,3072974417,335767625,2021002,2280,0.00,420467916
12743182,3995156,197832,6198923508,3057401161,330875482,2002548,2284,0.00,420464667
12898430,3744026,179431,6200962940,3055044069,331081911,2031725,2324,0.00,420902253
12929890,3794410,173894,6209074088,3052597740,328766482,2056469,2281,0.00,420433557
13068745,3465754,163070,6185909139,3045783654,327833673,2069802,2120,0.00,420889374
12866747,3435456,162700,6185378823,3045307050,327337790,2068358,1993,0.00,420578001
12718019,3254768,155705,6177569980,3041771115,327034128,2068483,1984,0.00,420593538
12852813,3175624,147556,6144502664,3028891347,326231547,2073088,1950,0.00,420504165
13341430,3259360,150474,6134817137,3023727397,326879442,2117997,1960,0.00,420705858
13252386,3098991,146378,6098071841,3014360515,326040456,2131316,1999,0.00,420499767
13812258,3166344,147429,6114684412,3019449121,327342015,2137340,2026,0.00,420722865
13825137,3129537,148425,6112723452,3019774928,327609148,2136854,2121,0.00,420882900
13650845,3030678,143788,6112182782,3020002407,327853504,2135931,2144,0.00,420755802
13601300,3057324,141448,6097057484,3015778057,327436725,2138487,2157,0.00,420634191
13459218,3054388,144259,6104542589,3016085085,327748315,2138657,2195,0.00,420959190
13665499,2964889,141692,6099644738,3015795069,328031060,2154726,2216,0.00,420755760
13671765,2975197,139637,6099461307,3017487135,328425304,2159578,2232,0.00,420562059
13622595,2970867,141003,6099805966,3016176193,328162996,2164564,2224,0.00,420842292
13645859,2900471,137777,6103614482,3018329807,328604883,2167969,2252,0.00,420901503
13722941,2921068,136076,6088957611,3011338367,328026239,2170162,2310,0.00,420760797
13584283,2926178,137381,6091321659,3011529567,327791352,2172420,2331,0.00,420727128
13431184,2861184,134292,6091953009,3011851891,327608648,2176699,2358,0.00,420909798
13294395,2879362,133507,6095794295,3011813016,327326635,2178528,2350,0.00,420711060
13387416,2852520,132963,6088373748,3010362380,327484300,2186477,2306,0.00,420515877
13362129,2860019,131040,6090626581,3009005120,327279204,2185547,2311,0.00,420701016
13358118,2881585,132155,6093454833,3010162201,327512623,2189869,2314,0.00,421054500
13282067,2829754,131465,6086236281,3008220783,327236858,2189231,2327,0.00,420504780
13458445,2810894,129596,6088181409,3008958832,327631786,2193957,2332,0.00,420720582
13435967,2840178,129647,6084460337,3007660551,327340107,2194696,2295,0.00,420872503
13385814,2844608,130656,6072812041,3001856946,326763671,2190796,2258,0.00,420675944
13256893,2818189,129826,6065185894,2997888511,326231988,2188007,2214,0.00,420285171
13227660,2832511,129214,6060073048,2995952255,325956664,2185406,2183,0.00,420614886
13188843,2845798,130145,6067069850,2998357009,325908968,2182916,2138,0.00,420458376
13149124,2826700,130542,6067710700,2998604548,325790328,2181489,2126,0.00,420443559
13054993,2795371,129063,6072182590,2999844413,325767449,2178776,2116,0.00,420612150
13194021,2823570,129694,6074992542,3001673987,325915615,2176582,2079,0.00,420477084
13247422,2797989,129410,6078011744,3003147352,326177772,2174744,2089,0.00,420778566
13205371,2770005,128289,6077319516,3002829927,325870230,2172560,2089,0.00,420350004
13195116,2795747,129087,6076814526,3003469274,325941201,2169973,2084,0.00,420437160
13185328,2768278,128410,6079981681,3004265150,326008375,2168699,2063,0.00,420444408
13207694,2793798,127974,6080226790,3003870841,325950800,2169885,2036,0.00,420553290
13174861,2776237,128375,6078804741,3003528136,325902857,2169056,2054,0.00,420445050
13133433,2743897,126753,6078080336,3002665966,325651542,2167035,2062,0.00,420479127
13098694,2779661,127468,6072486626,3000201216,325408938,2164563,2066,0.00,420713757
13044559,2797129,129033,6075502158,3000829876,325436061,2167687,2078,0.00,420794220
12994433,2766555,128328,6072403665,3000077355,325378538,2167872,2072,0.00,420456915
13035882,2772795,127673,6074537527,3000813731,325577558,2170437,2075,0.00,420792717
13023125,2798132,128223,6069879087,2999742105,325552766,2169269,2063,0.00,420597477
13016605,2770416,128127,6075030543,3001057964,325701080,2168616,2049,0.00,420716037
12997245,2766883,127016,6075334178,3001073723,325630339,2167875,2048,0.00,420929691
12981454,2759575,127905,6075574903,3001208511,325617561,2166904,2039,0.00,420743034
12985713,2751497,126725,6076684229,3001828943,325631633,2165620,2040,0.00,420824010
12984673,2760672,127315,6076412668,3001873368,325608604,2163669,2036,0.00,420816540
12999715,2738992,126820,6077048994,3001909917,325614134,2162927,2032,0.00,420812169
13011338,2742616,126128,6078515122,3002485708,325579342,2162387,2050,0.00,420697362
13004285,2757906,126880,6078731129,3002488998,325531252,2162389,2058,0.00,420817326
12981161,2736796,126062,6078344310,3002337993,325499266,2160118,2068,0.00,420732333
12988126,2751010,126534,6080523509,3003241505,325555541,2159537,2065,0.00,420729111
12930498,2748119,126717,6081935618,3003653196,325480972,2158276,2060,0.00,420770463
12886370,2726962,125854,6081707149,3003692102,325428410,2157311,2059,0.00,420858396
12841919,2746834,125974,6083498430,3004012451,325417939,2158589,2066,0.00,420591798
12782390,2755658,126500,6082956930,3003648870,325419633,2159436,2073,0.00,421101357
12746763,2738634,126258,6075421241,3000498786,325119510,2157526,2067,0.00,420341061
12731257,2749281,126237,6067699075,2996831155,324664797,2155286,2043,0.00,420897951
12681351,2760566,127071,6065958612,2995798848,324558550,2156696,2045,0.00,420516849
12638748,2763522,126529,6067298324,2996152393,324487089,2156419,2053,0.00,420709389
12596061,2771289,126998,6068839878,2996672313,324494943,2157344,2058,0.00,420867462
12583386,2756732,126486,6070949298,2997413556,324515469,2156683,2078,0.00,420765036
12580560,2778211,127005,6072247251,2997811999,324469132,2157103,2081,0.00,420901830
12573143,2759105,126717,6066862880,2995752551,324296532,2152597,2089,0.00,420684900
12525767,2739506,125880,6070206285,2996625922,324296249,2152929,2098,0.00,420669399
12492763,2748913,125563,6068241486,2995978070,324195155,2150631,2102,0.00,420731430
12470797,2750212,125894,6071643364,2997239235,324222323,2149403,2106,0.00,420290043
12449619,2730749,125271,6074606361,2998401059,324352055,2149595,2104,0.00,420485514
12461840,2747856,125196,6076977153,2999190221,324337837,2149910,2099,0.00,420528411
12448037,2746075,125582,6075508475,2998830257,324281218,2148962,2094,0.00,420815133
12427756,2750497,124951,6074732128,2998248446,324199811,2147329,2095,0.00,420445275
12405430,2762182,126069,6075002151,2998136516,324129307,2147147,2101,0.00,420804111
12395274,2748898,125549,6076172591,2998574703,324194381,2146895,2111,0.00,420727356
12380843,2759307,125738,6075243003,2998189793,324139109,2146352,2118,0.00,420894273
12403387,2759025,126040,6075462920,2998295953,324214354,2147813,2133,0.00,420724581
12434783,2741098,125451,6074077736,2998094017,324275065,2148001,2135,0.00,420808092
12448015,2751662,125312,6076074881,2998811651,324335882,2148331,2149,0.00,420799197
12421408,2750976,125670,6076768775,2999061473,324319184,2147956,2153,0.00,420709584
12407343,2743339,125142,6077024786,2999144017,324314778,2145680,2162,0.00,420728583
12401629,2754569,125427,6078578788,2999749803,324318657,2145130,2167,0.00,420734508
12372422,2753033,125535,6078742309,2999674268,324291987,2144886,2164,0.00,421028880
12359077,2750491,124994,6079327394,2999870023,324298161,2144911,2157,0.00,420821451
12335157,2761212,125039,6080493066,3000373603,324276483,2145870,2148,0.00,420814014
12309282,2748271,124888,6080171352,3000220959,324172044,2144878,2135,0.00,420467760
12313209,2754814,124717,6082146994,3000809540,324122751,2144335,2118,0.00,420472290
12302508,2750824,125063,6084133201,3001552688,324208149,2143069,2105,0.00,420736713
12299299,2736840,124604,6084528951,3001612413,324190475,2142139,2105,0.00,420728250
12284775,2741506,124222,6084483506,3001508593,324139197,2141425,2104,0.00,420653451
12276299,2746591,124853,6082823744,3000789459,324111841,2141631,2117,0.00,420734349
12257192,2732211,124460,6077648561,2998176277,323801429,2139917,2117,0.00,420742935
12258392,2741580,124627,6077222416,2998013605,323778238,2139747,2110,0.00,420971349
12239216,2741189,125085,6076172801,2997388829,323702823,2138136,2113,0.00,420664452
12238494,2732227,124625,6074200512,2996701415,323657422,2137863,2114,0.00,420535428
12235489,2741928,124937,6069774373,2994546902,323413180,2137525,2108,45296.94,420598242
12217572,2741682,125231,6067313284,2993255256,323299244,2136557,2118,89237.13,420781521
12223109,2729417,124932,6067312871,2993160754,323199778,2136810,2127,132332.31,420808725
12151469,2704970,123806,6033137353,2976758438,321439434,2124108,2115,174606.63,2933990277
11489898,2568911,118109,5712326735,2817925876,304235656,2009177,2007,449389.71,420551253
11484903,2566685,117808,5717157255,2819781436,304266083,2010085,2004,485865.35,420466380
11463244,2576119,118056,5718024856,2819894605,304276411,2010059,2007,521701.05,420925962
11446003,2567137,117902,5720311805,2821238451,304316206,2010765,2005,556913.53,420563721
11458879,2566239,117767,5725504588,2823337155,304522840,2011868,2011,591518.90,420848868
11450960,2576594,118181,5729133515,2824782768,304646767,2011993,2018,625532.72,420631116
11430002,2568202,118019,5732898803,2826527707,304775897,2013356,2022,658970.03,420790398
11425643,2564257,117633,5736051801,2827977033,304908687,2013941,2018,691845.38,420777411
11416648,2575842,117753,5740159627,2829777330,305019395,2015403,2015,724172.80,420672567
11402332,2572431,117912,5743487700,2831330077,305132398,2016394,2016,755965.88,420709644
11396317,2569172,117558,5744001875,2831969074,305236902,2016869,2009,787237.77,420625482
11381279,2577242,117755,5747552954,2833629744,305375343,2018315,1999,820798.44,420438432
11390536,2583056,118236,5746590598,2833400209,305350940,2018011,1987,858970.84,420448326
11379447,2575251,118240,5745650256,2832775268,305333627,2018676,1992,896532.48,421027434
11381400,2584865,118468,5748695035,2834445012,305526909,2021597,2000,933497.90,420715521
11389344,2577788,118508,5751341359,2835825006,305728243,2023102,2011,969881.20,420795723
11376852,2567261,118124,5753341682,2836953444,305789557,2023863,2017,1005696.00,420715854
11369003,2559304,117743,5756742438,2838415792,305919992,2025476,2021,1040955.53,420888342
11363253,2551704,117378,5760180019,2840042905,306034802,2026725,2025,1075672.62,421083753
11348179,2541287,117060,5761208973,2841031649,306147801,2028220,2031,1111735.69,420606504
11370528,2536421,116761,5765480844,2842704022,306286514,2029367,2034,1147997.09,420717396
11370408,2527798,116423,5765845426,2843251681,306350455,2029701,2030,1183713.20,420451002
11351075,2521481,116129,5765642847,2843262287,306350562,2030669,2022,1218896.24,420467718
11351118,2513825,115698,5767010285,2843826399,306401499,2031120,2012,1253558.04,420448650
11270822,2495944,114893,5724863724,2823150071,304203451,2016211,2002,1287710.12,420439173
