l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
21456927,5293179,197193,2447539249,5771735114,4100416277,12862970,1562,0.00,419267723
21177680,5253794,197604,2457537478,5772122350,4084248928,12605934,1850,0.00,420643516
21268905,5242429,196592,2456931559,5769120139,4081398326,12653731,2200,0.00,420827772
20473408,4970523,190174,2376593882,5574203044,3941047290,12170317,2078,0.00,420792810
20604595,5028137,191792,2392136883,5611262562,3968271957,12226580,2098,0.00,420752889
20782092,5047232,192281,2400799092,5636420954,3987073438,12371778,2220,0.00,420760038
20942628,5073644,192699,2406311439,5654225768,4000269183,12505810,2151,0.00,420802410
20997468,5080531,193448,2410671321,5667368017,4010219258,12523167,1985,0.00,420771495
20846033,5024838,191536,2380457642,5597762256,3959749655,12396698,2132,0.00,420779130
20988480,5045757,191871,2385931882,5614256491,3972640374,12526848,2207,0.00,420830178
21068136,5131807,192347,2391789941,5627585106,3982109453,12619123,2152,0.00,420747935
21076085,5208876,192329,2397391751,5638461977,3989407373,12636771,2150,0.00,420763465
21131818,5274267,191850,2401056178,5647841416,3996028371,12678782,2166,0.00,420730056
20825586,5242304,189644,2375387761,5587464684,3953057904,12497900,2208,0.00,420817101
20875231,5302235,189379,2378321296,5598944786,3962715735,12520059,2120,0.00,420823200
20926784,5339357,189359,2380719538,5609014898,3971197817,12550083,2157,0.00,420753855
20959501,5388266,188975,2382801560,5617879977,3978551390,12571306,2165,0.00,420797718
20966192,5428926,188903,2384655414,5625920368,3985713267,12557726,2131,0.00,420812789
20820841,5414553,187765,2371157597,5594623686,3964059945,12488657,2137,0.00,420743590
20831438,5457964,187771,2375398246,5602941379,3969768121,12481872,2153,0.00,420788494
20840849,5485903,187882,2379087072,5610532977,3975044394,12475026,2160,0.00,420742118
20892535,5519674,187994,2381937719,5617293523,3979661208,12526584,2119,0.00,420821562
20912210,5550174,188250,2384989854,5623465799,3983778595,12538509,2115,0.00,420728955
20836544,5536761,187220,2375153083,5599107690,3965394950,12483394,2141,0.00,420787836
20859698,5549024,187458,2377723928,5604886836,3969504226,12492804,2152,0.00,420742821
20881506,5536098,187957,2380454574,5610832243,3973635462,12508118,2150,0.00,420802639
20927190,5512345,187990,2382721818,5616334816,3977495829,12542066,2155,0.00,420679379
20942978,5500249,188172,2385385954,5621534341,3981036063,12546295,2159,0.00,420790857
20842193,5482025,187690,2377216504,5601248986,3965861471,12467016,2163,0.00,420788044
20890022,5504044,187716,2379402290,5606517825,3969494124,12506518,2166,0.00,420710735
20903294,5514547,187833,2381792325,5611524473,3972917507,12510276,2184,0.00,420761010
20926782,5499197,188087,2383780725,5616171046,3976196141,12526083,2166,0.00,420825739
20937430,5492653,188501,2385839646,5620517294,3979223799,12527779,2144,0.00,420727703
20867727,5457803,188169,2380888277,5607951710,3969741978,12486157,2145,0.00,420795231
20895737,5450764,188426,2382564702,5612293809,3972932051,12501879,2151,0.00,420893889
20925036,5460177,188676,2384094539,5616413531,3976044853,12529657,2175,0.00,420848847
20929612,5449330,189118,2386028908,5620298175,3978877883,12523599,2183,0.00,420762782
20971805,5442263,189350,2387348850,5624020910,3981754593,12557138,2172,0.00,420709615
20979400,5438966,189679,2388828919,5627464796,3984350719,12557465,2159,0.00,420831877
21002147,5432561,189881,2390099738,5630771001,3986926933,12571209,2178,0.00,420703701
21005345,5432249,190103,2391532559,5633933299,3989262668,12567866,2209,0.00,420749367
21021245,5427024,190266,2392564549,5636944924,3991609850,12577065,2200,0.00,420756137
21038224,5422757,190507,2393714102,5639800707,3993762028,12584273,2180,0.00,420760788
21066411,5411767,190590,2394642364,5642480161,3995814554,12611614,2179,0.00,420737373
21085701,5405404,190754,2395698000,5645125968,3997800283,12627020,2205,0.00,420727425
21106374,5398913,190954,2396584987,5647657199,3999830303,12640945,2200,0.00,420891108
21111511,5408696,191112,2397522674,5650002892,4001546650,12644530,2193,0.00,420704511
21114525,5421125,191104,2398451457,5652308394,4003290995,12640817,2196,0.00,420723621
21117121,5439264,191179,2399420232,5654520429,4004897132,12640330,2202,0.00,420793131
21120475,5444304,191374,2400072399,5656081257,4006107790,12639581,2254,0.00,420846397
21128130,5442618,191553,2400754645,5658090462,4007670298,12646058,2249,0.00,420644400
21141150,5434871,191576,2401379218,5660016533,4009149409,12658313,2250,0.00,420626708
21152536,5434076,191697,2402120517,5661941002,4010655198,12664330,2248,0.00,420799389
21158749,5431451,191867,2402906648,5663728106,4011966178,12664841,2236,0.00,420780746
21172231,5425442,192043,2403522267,5665471112,4013319784,12675701,2241,0.00,420752106
21174191,5426317,192112,2404160891,5667162530,4014617420,12675741,2254,0.00,420663388
21180285,5444882,192220,2404905012,5668794914,4015819244,12678323,2260,0.00,420796752
21181974,5460386,192266,2405565190,5670371506,4017011810,12675964,2249,0.00,420792456
21189301,5467737,192287,2406125796,5671865332,4018127342,12685400,2245,0.00,420752649
21193486,5477873,192364,2406838881,5673365990,4019211108,12683930,2255,0.00,420797247
21196357,5487959,192475,2407502571,5674807240,4020292899,12682556,2248,0.00,420750912
21202622,5484754,192577,2408130577,5676162863,4021278691,12684852,2229,0.00,420819260
21211991,5478749,192643,2408674626,5677491660,4022276971,12690489,2223,0.00,420713599
21218767,5472589,192686,2409187700,5678779582,4023276387,12696064,2231,0.00,420734217
21227211,5468394,192790,2409593595,5680054422,4024295344,12700419,2224,0.00,420803148
21234720,5462365,192953,2409981961,5681264704,4025249403,12704209,2218,0.00,420813090
21249027,5459061,192962,2410317111,5682425117,4026138493,12714162,2213,0.00,420774771
21257678,5462215,192930,2410741093,5683587704,4027014807,12720876,2214,0.00,420771435
21258114,5468985,192961,2411134031,5684691537,4027862760,12718841,2202,0.00,420771099
21261234,5480238,193067,2411524112,5685757958,4028679648,12721763,2199,0.00,420763014
21273550,5484857,193030,2411886144,5686812203,4029492099,12728894,2203,0.00,420722571
21277054,5480593,193043,2412251480,5687838579,4030287750,12733061,2202,0.00,420758694
21291114,5477511,193138,2412555188,5688839387,4031111948,12744412,2190,0.00,420806499
21295182,5475123,193304,2413014465,5689769686,4031752792,12748353,2185,0.00,420783795
21294439,5471020,193406,2413312107,5690334952,4032187386,12746476,2197,0.00,420666675
21301912,5466907,193425,2413598117,5691277448,4032938305,12752419,2212,0.00,420770478
21315887,5461681,193469,2413895314,5692162568,4033633103,12762583,2201,0.00,420801774
21320333,5454002,193559,2414207227,5693025264,4034314642,12763557,2198,0.00,420834168
21332302,5451545,193546,2414445944,5693883446,4034961507,12774827,2196,0.00,420804231
21335499,5462335,193529,2414779835,5694746670,4035634615,12775509,2193,0.00,421078435
21342928,5466365,193591,2415157682,5695568330,4036233516,12778102,2198,0.00,420632705
21339928,5462845,193706,2415625201,5696335774,4036759143,12771281,2198,0.00,420755061
21338901,5459316,193732,2416022576,5697121804,4037333764,12769772,2201,0.00,420781389
21354880,5454692,193741,2416240007,5697859856,4037911326,12785391,2198,0.00,420761412
21360166,5451110,193801,2416476388,5698586616,4038489444,12788484,2189,0.00,420707802
21365511,5447066,193913,2416758659,5699295889,4039058222,12791610,2196,0.00,420744754
21367308,5444807,193933,2417076384,5699991980,4039542362,12790012,2199,0.00,420720050
21376639,5443064,194005,2417307203,5700696416,4040111840,12796009,2195,0.00,420800394
21376725,5441055,194134,2417683162,5701345867,4040570054,12794175,2194,0.00,420869788
21378446,5441129,194141,2417913364,5702002280,4041089527,12795369,2198,0.00,420779084
21383618,5448571,194143,2418090262,5702669631,4041634676,12800046,2202,0.00,420784989
21388620,5457513,194136,2418282823,5703282152,4042100428,12804119,2193,0.00,420762176
21392464,5465734,194132,2418508371,5703882645,4042550083,12808626,2190,0.00,420799003
21394412,5474790,194086,2418761489,5704470032,4042925154,12809092,2196,0.00,420703365
21406547,5477531,194059,2418919113,5705081930,4043374109,12819726,2198,0.00,420794238
21413183,5483415,194089,2419091108,5705669331,4043841200,12824730,2199,0.00,420833874
21418684,5491166,194081,2419296873,5706217704,4044242293,12829243,2196,0.00,421145440
21425574,5502151,194048,2419493775,5706801236,4044669103,12835052,2198,0.00,420690977
21426259,5512975,194016,2419754632,5707366926,4045064819,12835315,2199,0.00,421189503
21434595,5516900,194037,2419775186,5707608175,4045260722,12843812,2214,0.00,420700314
21438364,5512573,194074,2419961020,5708118894,4045654619,12847949,2218,0.00,420586311
21442765,5508992,194050,2420050454,5708427201,4045842982,12851442,2222,0.00,420666417
21459167,5504180,194047,2420155469,5708940148,4046271278,12866803,2216,0.00,420791475
21466283,5501513,194075,2420294091,5709414378,4046651084,12873736,2207,0.00,420773907
21473269,5497125,194078,2420433792,5709896012,4047040304,12881608,2204,0.00,420746403
21477544,5493384,194076,2420568986,5710386282,4047434918,12883719,2216,0.00,420774927
21479218,5490936,194087,2420714408,5710852611,4047802445,12883584,2213,0.00,420794886
21477250,5487170,194150,2420950207,5711308846,4048145506,12879932,2206,0.00,420786585
21475084,5485387,194184,2421174266,5711744068,4048487502,12876791,2206,0.00,420748689
21479553,5486508,194157,2421338139,5712199680,4048822181,12880190,2211,0.00,420826397
21485692,5491022,194158,2421466406,5712647380,4049181414,12884662,2207,0.00,420821083
21488534,5496466,194182,2421637659,5713059598,4049481332,12886585,2208,0.00,420824842
21488165,5504052,194156,2421853664,5713484209,4049785564,12884309,2209,0.00,420708785
21491895,5509375,194128,2422007277,5713895727,4050050551,12887372,2213,0.00,420791880
21493142,5516002,194119,2422146801,5714302822,4050367646,12888940,2204,0.00,420827203
21489456,5517798,194179,2422411568,5714686596,4050623105,12884620,2206,0.00,420757671
21494826,5514151,194210,2422515411,5715067578,4050924664,12889723,2210,0.00,420694016
21497227,5512239,194225,2422650819,5715466128,4051261652,12891497,2209,0.00,420804080
21500792,5510093,194252,2422756113,5715835371,4051546303,12893892,2201,0.00,420752407
21505426,5506933,194306,2422866472,5716200309,4051843676,12898609,2196,0.00,420824569
21509581,5506805,194298,2422998267,5716571745,4052124088,12901437,2197,0.00,420781445
21505741,5511221,194343,2423269425,5716944832,4052371372,12895842,2199,0.00,420795798
21508335,5517512,194327,2423380301,5717301781,4052646071,12898574,2192,0.00,420999122
21517896,5523723,194262,2423482126,5717649047,4052891839,12908486,2192,0.00,420838417
21516861,5524147,194241,2423533099,5717866660,4053066475,12907660,2206,0.00,420777770
21518790,5522625,194260,2423659533,5718214748,4053363083,12908683,2202,0.00,420753733
21525248,5521111,194303,2423747187,5718532036,4053597009,12914411,2198,0.00,420780351
21528417,5519892,194305,2423846200,5718854920,4053871454,12917071,2197,0.00,420829713
21536201,5515292,194275,2423916983,5719181228,4054123434,12924527,2198,0.00,420696444
21540930,5512614,194305,2423991567,5719506875,4054406455,12929554,2195,0.00,420811123
21542789,5513467,194335,2424091535,5719817925,4054653448,12931046,2190,0.00,420761063
21544725,5517340,194306,2424197716,5720110303,4054875507,12932229,2196,0.00,420840490
21543539,5521870,194278,2424362526,5720432516,4055109581,12929976,2195,0.00,420730274
21546821,5525901,194292,2424455341,5720715018,4055294620,12932294,2192,0.00,420760794
21548028,5530850,194310,2424592863,5721001217,4055502955,12932588,2190,0.00,420775266
21547214,5531400,194291,2424681906,5721294205,4055746373,12931608,2195,0.00,420837405
21544784,5533686,194280,2424817212,5721580752,4055958942,12929060,2200,0.00,420727911
21546980,5536997,194294,2424922309,5721864914,4056182855,12929331,2194,0.00,420743640
21548362,5542081,194286,2425004453,5722127151,4056369539,12930463,2194,0.00,420751647
21548879,5547832,194267,2425123369,5722399033,4056561814,12930602,2195,0.00,420728187
21549990,5550868,194256,2425228669,5722680175,4056776097,12931142,2195,0.00,420768971
21556163,5547808,194265,2425303864,5722935112,4056966285,12935916,2194,0.00,420790692
21561463,5550663,194254,2425350695,5723186953,4057168986,12942806,2193,0.00,420813917
21564113,5554151,194221,2425477703,5723442563,4057338674,12946316,2195,0.00,420720356
21566131,5560786,194233,2425587055,5723704596,4057532484,12947257,2191,0.00,420726771
21563386,5561211,194268,2425712015,5723954226,4057722813,12944002,2187,0.00,420922222
21564669,5557235,194285,2425773210,5724188656,4057907731,12944565,2184,0.00,420649600
21570254,5558354,194261,2425850913,5724437488,4058087529,12950265,2190,0.00,420683623
21571201,5562391,194261,2425953504,5724676187,4058262426,12950737,2188,0.00,420846351
21570162,5562865,194306,2425946706,5724715879,4058314651,12950249,2189,0.00,420798581
21574277,5560937,194305,2426025402,5724944333,4058494756,12953987,2189,0.00,420684586
21580073,5558998,194294,2426099778,5725170614,4058665637,12959279,2191,0.00,420601704
21582738,5556915,194333,2426150431,5725409315,4058890299,12961478,2189,0.00,420763377
21589151,5553688,194376,2426208710,5725621579,4059029181,12967593,2188,0.00,420866928
21589627,5551399,194387,2426369244,5725850251,4059196658,12966423,2190,0.00,420750584
21593691,5547157,194388,2426400649,5726080266,4059392110,12969528,2194,0.00,420813075
21592458,5550301,194417,2426565460,5726291771,4059526159,12967926,2189,0.00,420694525
21596347,5553752,194447,2426651737,5726508852,4059688000,12972294,2190,0.00,421012568
21593755,5557137,194429,2426777705,5726731561,4059836242,12969617,2191,0.00,420779989
21600174,5562479,194396,2426818119,5726962942,4060015079,12976200,2191,0.00,420925134
21600316,5563746,194418,2426909894,5727175968,4060189284,12974630,2184,0.00,420913740
21599150,5562558,194463,2426998990,5727368647,4060335088,12973349,2181,0.00,420715384
21598542,5564822,194442,2427065222,5727573777,4060487578,12972868,2187,0.00,420661049
21597140,5569400,194430,2427197806,5727773823,4060624734,12971067,2189,0.00,420851697
21598434,5573771,194420,2427262909,5727970074,4060779306,12972565,2186,0.00,420792252
21598869,5572739,194424,2427367090,5728152129,4060898320,12972923,2186,0.00,420749438
21600226,5570278,194428,2427435492,5728341040,4061026648,12972450,2186,0.00,420739756
21604733,5574172,194435,2427538464,5728543138,4061176865,12976504,2187,0.00,420792519
21604527,5578393,194441,2427629092,5728727631,4061301880,12975660,2183,0.00,420985863
21605231,5580836,194419,2427688196,5728922408,4061450579,12976402,2183,0.00,420784926
21607151,5580508,194393,2427748806,5729113918,4061591140,12977850,2186,0.00,420750232
21606351,5577042,194418,2427838592,5729293196,4061724544,12976550,2182,0.00,420795436
21604788,5582011,194430,2427928362,5729475928,4061865416,12973999,2181,0.00,420829345
21602515,5586025,194413,2428054625,5729647342,4061956657,12972158,2180,0.00,420910686
21603430,5584749,194403,2428048848,5729726653,4062036438,12972123,2190,0.00,420845352
21604103,5582848,194438,2428099191,5729907037,4062199530,12971965,2194,0.00,420779598
21605096,5581480,194486,2428149106,5730070415,4062336683,12972744,2203,0.00,420726342
21603730,5579593,194521,2428253819,5730253838,4062483956,12971328,2213,0.00,421099630
21602543,5583106,194510,2428322408,5730446812,4062619483,12969345,2222,0.00,420740438
21607016,5585088,194508,2428355746,5730631316,4062769555,12973869,2224,0.00,420892866
21606479,5585596,194545,2428461753,5730794061,4062881526,12973487,2229,0.00,420835051
21606048,5584192,194565,2428536684,5730957143,4063010558,12973065,2237,0.00,420678935
21606977,5581546,194589,2428603945,5731131287,4063149021,12973234,2244,0.00,420800090
21606254,5584930,194609,2428687620,5731292188,4063265815,12971360,2248,0.00,420879895
21606639,5586708,194612,2428734786,5731458734,4063401628,12971047,2253,0.00,420877380
21604526,5587774,194631,2428842328,5731628424,4063523337,12968040,2260,0.00,420766347
21605847,5585937,194666,2428925952,5731785405,4063640132,12969003,2264,0.00,420809354
21609035,5584824,194694,2428950783,5731940125,4063779694,12972904,2266,0.00,420757546
21608787,5587379,194725,2429039285,5732093026,4063883488,12972454,2275,0.00,421044810
21608460,5588964,194705,2429074634,5732268318,4064027066,12971710,2281,0.00,420788610
21606140,5588968,194735,2429169971,5732419267,4064136372,12968439,2285,0.00,420779430
21607906,5586987,194776,2429208383,5732559184,4064254123,12970653,2287,0.00,420784569
21609179,5585396,194795,2429252337,5732702836,4064374950,12971256,2292,0.00,420761987
21608468,5587212,194803,2429344674,5732855018,4064467902,12969897,2302,0.00,421061433
21611369,5590616,194808,2429387449,5733020811,4064601219,12971983,2305,0.00,420828611
21610641,5591025,194843,2429409025,5733159017,4064727362,12971094,2310,0.00,420678755
21610949,5588675,194853,2429440463,5733293974,4064835983,12972254,2318,0.00,420696372
21608967,5586992,194873,2429504543,5733442161,4064960857,12969897,2323,0.00,420780084
21610484,5589263,194895,2429538868,5733578147,4065070722,12971269,2327,0.00,420795180
21612652,5588166,194916,2429523893,5733573244,4065074825,12972153,2342,0.00,420838964
21612328,5586458,194936,2429590060,5733712794,4065188105,12970772,2347,0.00,420678092
21611142,5583613,194950,2429663954,5733852300,4065293652,12969315,2352,0.00,420766325
21612555,5582790,194978,2429683804,5733987902,4065423139,12970860,2353,0.00,420806448
21613885,5579931,195006,2429722804,5734112232,4065533497,12972871,2359,0.00,420780942
21614902,5577551,195019,2429769365,5734246851,4065643391,12973224,2366,0.00,420719484
21614090,5577029,195047,2429880412,5734386066,4065743020,12970190,2369,0.00,420844104
21620276,5575170,195068,2429889591,5734508240,4065843065,12975637,2372,0.00,420743892
21618959,5574218,195105,2429983710,5734633385,4065937252,12973521,2376,0.00,420742233
21620389,5571890,195123,2430021904,5734762377,4066036189,12973775,2385,0.00,420797513
21623329,5570468,195142,2430056021,5734897269,4066154669,12977985,2387,0.00,420787882
21624202,5573723,195146,2430081371,5735024737,4066261962,12978399,2388,0.00,421074932
21624382,5576271,195141,2430126487,5735152950,4066366909,12978547,2393,0.00,420766603
21623040,5578577,195138,2430205929,5735284704,4066447549,12976800,2399,0.00,420843498
21625912,5581290,195158,2430249782,5735412245,4066537235,12979099,2403,0.00,420840657
21627915,5584566,195159,2430263038,5735534976,4066633159,12981548,2405,0.00,421138581
21627926,5585287,195171,2430339570,5735642138,4066686802,12980785,2412,0.00,420613203
21632285,5583752,195170,2430346165,5735762480,4066790322,12985148,2418,0.00,420791988
21633074,5581226,195194,2430369304,5735879536,4066899431,12986057,2419,0.00,420727164
21633376,5579967,195242,2430398173,5735987279,4066994068,12986104,2423,0.00,420803797
21636586,5582887,195217,2430409204,5736106099,4067085792,12990661,2429,0.00,420929619
21635247,5586387,195223,2430515848,5736242077,4067174432,12988922,2434,0.00,420855506
21636901,5589169,195219,2430537686,5736357025,4067265374,12990228,2434,0.00,421062374
21638585,5590453,195232,2430580615,5736474822,4067348519,12992757,2438,0.00,420805528
21635385,5594265,195239,2430690386,5736582849,4067412901,12990145,2445,0.00,420732327
21639324,5594293,195262,2430679254,5736590435,4067432460,12993418,2455,0.00,420804717
21639425,5594015,195301,2430744337,5736708633,4067528938,12992742,2458,0.00,420865179
21644989,5591382,195327,2430749726,5736809385,4067598163,12997426,2461,0.00,420829249
21646022,5590340,195335,2430788825,5736917816,4067691576,12997875,2465,0.00,420728316
21647325,5588696,195338,2430810631,5737025631,4067779218,12998549,2470,0.00,420719150
21645911,5590696,195367,2430884720,5737136461,4067866625,12996384,2473,0.00,421105563
21646906,5590696,195395,2430899396,5737244354,4067962428,12997422,2477,0.00,420642369
21644681,5589144,195409,2430959660,5737343582,4068028747,12995880,2484,0.00,420726345
21644326,5588432,195428,2431011489,5737448897,4068110419,12994396,2489,0.00,420778179
21643963,5586888,195470,2431054809,5737547689,4068183803,12992983,2489,0.00,420798921
21644034,5585548,195496,2431070226,5737645870,4068271116,12993407,2493,0.00,420790119
21645268,5586778,195495,2431082747,5737751277,4068358075,12995060,2499,0.00,421113452
21645738,5589973,195485,2431115489,5737866167,4068447588,12995357,2502,0.00,420699340
21649676,5592132,195498,2431116753,5737966210,4068526793,12999429,2502,0.00,420940524
21652370,5593503,195498,2431138118,5738064941,4068589302,13002420,2506,0.00,420898827
21653494,5596442,195481,2431164026,5738171875,4068668527,13003093,2514,0.00,420791346
21652300,5597364,195500,2431226974,5738264649,4068717336,13001091,2516,0.00,420833277
21653327,5596552,195536,2431256232,5738351165,4068788912,13001951,2517,0.00,420784100
21654142,5594285,195540,2431267969,5738440304,4068866501,13002715,2521,0.00,420663379
