l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
14246040,45843,3031215,5257625928,8307150526,2919193212,7,0,566389869,18677760,458752,524288
14351932,48318,3205561,5260726888,8293376410,2906267172,2,0,419830524,18677760,0,0
14459366,50399,3277846,5261836385,8297440165,2906795109,0,0,419802537,18546688,0,65536
14422481,50880,3325869,5260390868,8300441473,2908927012,0,0,420151443,18808832,65536,327680
14634605,53638,3324348,5254911615,8294581649,2909171407,0,0,420155958,18743296,0,0
15090968,52928,3406068,5276432362,8301602530,2915757278,2,0,420160842,18743296,0,196608
15754607,56672,3539812,5283182112,8306223928,2916866343,0,0,420323118,18743296,0,131072
15625626,57931,3387114,5257514738,8301872599,2921774509,0,0,420388818,18743296,0,65536
15715787,56316,3360952,5244765967,8297778357,2920397695,0,0,420150361,18743296,0,0
15582542,58723,3208022,5223380742,8301760219,2922760767,2,0,420426668,18743296,0,196608
16103067,58282,3138431,5225445577,8310798952,2923027421,5,0,420324786,18808832,0,131072
15446506,53715,3018019,5197074607,8297592880,2914851127,3,0,419993901,18743296,0,0
15396839,50754,2879606,5195947590,8293922796,2909946532,5,0,419913105,18743296,0,65536
14773811,51231,2969983,5212940318,8302361638,2911481403,3,0,420382461,18612224,0,65536
14803039,51155,2995865,5240368773,8309939496,2914716019,3,0,420369225,18743296,0,327680
14482186,47893,3119755,5240372447,8296331644,2909348403,3,0,420248208,18743296,0,65536
14474787,47295,3192248,5260954027,8297882682,2911570498,2,0,420226278,18743296,0,0
14581266,52868,3316560,5265934628,8305576221,2909860692,2,0,420246261,18743296,0,131072
14906160,53096,3467267,5276141192,8305402260,2912814459,0,0,420396438,18743296,0,65536
15235694,59544,3403701,5255553210,8299761673,2916197337,0,0,420363060,18743296,0,0
15376517,57906,3388353,5248481207,8301766073,2918533662,0,0,420130719,18743296,65536,262144
15491892,58440,3261524,5245389634,8306398285,2922449068,0,0,420079990,18677760,0,262144
15679578,58363,3309242,5249206857,8302484842,2920054432,0,0,420435350,18808832,0,131072
15689215,59432,3145986,5230514368,8299617927,2917814961,3,0,420440037,18808832,0,0
15716790,55807,3117827,5220135217,8302868802,2918590680,3,0,420283836,18808832,0,65536
15261813,53017,3027525,5209483797,8305057357,2917624468,3,0,420041979,18808832,0,131072
15440042,54012,3124092,5229892211,8295522402,2914618270,5,0,420228003,18808832,0,65536
14975662,52707,3145787,5227305160,8296913859,2911800822,6,0,420172576,18808832,0,0
14985293,53751,3097680,5237380593,8305298402,2914835817,0,0,420377744,18808832,0,65536
14774280,52516,3127415,5249309226,8309305203,2915006301,2,0,420230493,18808832,0,131072
14740357,55274,3206707,5245869623,8298438394,2910074501,0,0,420321897,18874368,0,65536
14859349,53354,3301194,5244633892,8296609867,2909378522,3,0,420110577,18808832,0,131072
14922085,57207,3280570,5256036835,8306320722,2918305877,0,0,420147348,18808832,0,131072
15045585,55395,3280892,5250714335,8299603468,2917259380,18,81,420377733,18874368,65536,65536
15176745,44395,3297413,5250493335,8299298185,2917086856,0,0,420392940,18874368,0,0
15550878,45214,3314941,5256376545,8301123818,2915666032,0,0,420165375,18808832,0,262144
15273072,44523,3329876,5249205929,8306956584,2918341419,0,0,420206244,18939904,0,131072
15322903,43499,3200154,5231279466,8299933607,2917339957,0,0,420255909,18939904,0,65536
15176816,45863,3233355,5233007152,8295294758,2913114425,0,0,420119358,18874368,0,0
15329165,44132,3112619,5235812610,8303467427,2916590195,0,0,420083955,18743296,0,65536
15247365,40062,3225484,5243722403,8306755254,2916522219,2,0,420222262,18874368,0,327680
15025469,41003,3136442,5227730806,8299042633,2913068259,3,0,420413069,18874368,0,65536
15057252,42922,3163241,5239109697,8299199759,2913207348,2,0,420284445,18874368,0,0
15183363,42687,3160542,5247528640,8302058914,2914924773,3,9,419795874,18743296,0,65536
15174766,42366,3224535,5248683494,8302832922,2915418083,2,0,420166269,18939904,0,327680
14934491,40928,3194530,5238106073,8296956178,2914208997,2,0,420321402,18939904,0,65536
15039165,42575,3194623,5258124803,8299428172,2914605900,0,0,420191151,18808832,0,196608
15175578,42661,3206910,5251630221,8310072443,2917315068,0,0,420295509,18874368,0,131072
15210223,45162,3235914,5241837548,8300335743,2916252305,0,0,420282246,18874368,0,65536
15248096,41708,3252469,5238343070,8299710603,2915760951,0,0,420362124,18874368,0,0
15160488,41954,3244379,5246133721,8300743913,2914735937,0,0,420161706,18874368,0,196608
15297265,43319,3256394,5254347261,8307568449,2917703151,0,0,420221664,18939904,0,131072
15169712,42858,3207789,5239644440,8298819745,2914943562,2,0,420339285,18874368,0,65536
15195684,41460,3158102,5232688933,8297224553,2914955207,3,0,420022962,18874368,0,0
15052009,40621,3175526,5236978149,8304327061,2915871859,3,0,420396006,18743296,0,65536
15296983,42252,3117986,5232613634,8304645888,2916020116,2,0,420096489,18874368,0,327680
15089658,39934,3217399,5240068643,8299076182,2912190826,0,0,420312501,18874368,0,65536
14869074,40763,3152361,5239997566,8299094590,2913712428,8,0,420410808,18874368,0,0
14920493,41499,3205597,5261586796,8303284144,2915445420,3,0,420140226,18743296,0,65536
15068967,42053,3217994,5252012905,8302184903,2916238824,3,0,420192897,18874368,0,327680
15017935,41442,3322190,5254011676,8295574572,2911213027,0,0,420024309,18874368,0,0
14962117,43124,3275088,5240194043,8300549276,2913288800,5,0,420180870,18808832,0,262144
15096790,44123,3259916,5248697063,8310034042,2917148370,0,0,420448743,18874368,0,131072
15315809,45719,3308072,5252816753,8298163405,2916268846,0,0,420058470,18874368,0,65536
15361111,45906,3272796,5257226521,8298649487,2915443394,0,0,420276567,18874368,0,0
15375967,44573,3283386,5241902312,8302353890,2919930507,0,0,420251325,18939904,0,262144
