l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy,local_mem,remote_mem
17826154,71024,15100409,580846253,3275747632,2802225839,447308,0,419835847,2097152,1217986560,0
17689167,67839,14985757,580406328,3271675057,2799085070,445162,0,419455417,2031616,1179058176,2293760
17566183,79853,14894595,581419337,3277243470,2803855331,443331,0,419696008,2097152,1207697408,0
17217414,75554,14608490,574038653,3225915563,2759632057,436704,0,419650252,2097152,1158348800,5373952
17867566,79478,15155381,596124026,3276875540,2792780509,453951,0,419439472,2097152,1207435264,0
19774449,74566,16793402,660252811,3276567295,2739644695,502427,0,419586751,2097152,1337065472,2883584
19948629,75378,16892006,664275786,3276101122,2735494494,507388,0,419700225,2097152,1362558976,0
18572044,76969,15696313,617626557,3275118473,2772371521,472991,0,419597215,2097152,1241710592,1245184
17464395,75347,14843335,582858271,3281401254,2807007796,443608,0,419689744,2097152,1191444480,0
17897240,75960,15198328,597045816,3281253992,2795537765,453461,0,419705341,2097152,1196097536,1638400
19759759,71962,16767149,659109485,3277437077,2741043381,502664,0,419768238,2097152,1353646080,0
18565674,71763,15742503,619542795,3280037870,2775525920,473413,0,419419601,2097152,1232928768,2359296
17836691,78230,15148144,594475856,3280965176,2797090782,452624,0,419717425,2097152,1207762944,589824
17428174,77030,14790267,580453736,3278614675,2805625315,442685,0,419593352,2097152,1168375808,0
17587556,78401,14923765,586175288,3279428009,2801730871,444932,0,419559771,2097152,1204748288,3080192
17481579,80168,14826299,583126460,3273900645,2798981216,442636,0,419548056,2097152,1185808384,0
17449785,74411,14766906,580478105,3276883804,2803602149,441181,0,419554428,2097152,1181351936,2621440
17816508,79240,15075553,592677339,3275904156,2793677953,451967,0,419659381,2097152,1208287232,1900544
17803518,77465,15107793,593187934,3277676118,2794198128,453231,0,419612671,2097152,1210777600,0
17837646,72473,15110676,594496974,3280409747,2796009048,453428,0,419799373,2097152,1213726720,0
17505626,76224,14838739,583251803,3285620707,2810472909,443340,0,419457994,2097152,1182531584,196608
17433540,79900,14787600,581112474,3275493743,2802022879,443614,0,419784820,2097152,1196359680,0
17668091,74276,14994109,578617926,3193818777,2722342803,443621,0,419502874,2097152,1190920192,0
17941177,64821,15279355,581504541,3270656044,2797474987,447607,0,419622042,2097152,1214316544,1638400
