l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
611074229,994437655,157311477,21576059232,7971615665,1281288889,18774,0,420566703,41943040,3610902528,6881280
669244491,1107651294,165441988,22902461683,8243997598,1217017814,14231,0,420224448,41943040,3598581760,8650752
575904696,715347423,154554611,21411729322,8018545445,1233612012,15442,0,420259790,41943040,3204055040,6160384
307306133,1493925750,103901280,11205321161,7979469888,3969636141,8242,2,420565621,41943040,6203965440,59703296
346738885,1705732285,113094900,12384722096,8258319901,4137787510,9984,0,420181695,41943040,6554648576,0
612770907,994632927,157311036,21603918693,7998969953,1279141963,20298,0,420505683,41943040,3616276480,15466496
672782571,1136632228,166086184,23022808002,8212031499,1202221376,17063,0,420342051,41943040,3598188544,6553600
582037763,761135440,153713725,21326074839,7953839315,1201809367,15636,0,420274560,41943040,3211919360,10420224
379018775,1270314842,120286398,14468632674,7993030095,3161364270,10747,0,420679914,41943040,5377228800,65011712
274136266,1888672890,97324774,9149388230,8256290302,4933962429,7155,0,420421101,41943040,7283998720,0
639909513,1039772772,163633437,22559290799,8199045757,1224069306,21583,0,420212091,41943040,3690594304,6488064
631152300,1037577023,156884025,21767600486,7892198842,1190018481,13987,0,420231318,41943040,3425894400,19202048
592741093,821899643,154325701,21378762400,7896957766,1176501869,14460,0,420089159,41943040,3239903232,6094848
475850620,991193376,134914735,17369361830,7974282889,2357182682,13303,0,420700005,41943040,4428529664,56688640
164617297,2078529498,79852844,5881787206,8270983183,5774795258,2954,2,420285709,41943040,8189771776,0
636642516,1035310368,162572250,22383851280,8207527548,1244002062,21790,0,420335262,41943040,3745185792,13959168
634060422,1032279597,157352302,21831358986,7923772467,1226841333,15391,0,420205548,41943040,3446996992,5308416
602026171,878808088,155293458,21523156518,7873453150,1181526041,14323,0,420580343,41943040,3292856320,6553600
553178975,737511180,151346092,20766682221,7991503762,1354587689,16441,0,420691666,41943040,3406364672,58064896
110202692,2202515292,70635408,3798809958,8279112185,6412062582,125,0,420761970,41943040,8819769344,1114112
607859860,1147796652,157493994,21244127012,8217458396,1622155810,20787,0,420352578,41943040,4041867264,0
615229407,1002778814,155665589,21575932783,7874574839,1212757473,16212,0,420503550,41943040,3448569856,10092544
620639362,961274970,155570231,21620833758,7911368230,1193585498,14024,0,420201851,41943040,3344039936,7077888
595099568,725707968,160584250,22210344326,8268527143,1221718951,16150,0,420195760,41943040,3325952000,3735552
160823019,1931133357,77519244,5715789678,7988934720,5605426880,3076,0,420745923,41943040,7899709440,62062592
509997750,1343953035,140350404,17855687763,8214183774,2540458933,16968,2,420249380,41943040,4992270336,0
