l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
4293445,4565171,2586493,645275484,419536342,149887143,43,349,31211982.43,420268396
4293058,4563964,2586327,645299662,419536335,149874379,43,349,31211905.20,420411921
4293022,4563067,2585910,645331445,419536360,149867555,43,349,31211982.06,420418533
4293549,4566963,2586042,645355398,419536378,149860176,43,349,31212078.11,420395463
4292888,4565177,2585915,645317792,419536426,149872755,43,349,31212174.08,420440367
4292264,4563391,2585808,645278228,419536474,149886022,43,349,31212250.74,420634260
4291396,4561634,2585683,645244389,419536512,149891268,43,349,31212212.01,420649429
4290942,4559989,2585327,645255922,419536582,149886527,43,349,31212250.17,420510215
4290346,4558532,2584858,645251351,419536643,149887395,43,349,31212345.92,420563220
4290454,4560165,2584445,645255944,419536707,149884996,43,350,31212422.40,420399300
4289986,4558884,2583764,645294899,419536746,149868975,43,350,31212230.12,420645828
4289596,4558691,2583500,645322020,419536789,149853167,43,350,31212306.59,420423969
4291788,4562739,2584879,645404483,419536846,149821394,43,350,31212402.17,420486630
4291290,4561079,2584691,645356720,419536882,149836716,43,349,31212382.65,420333885
4290601,4559303,2584278,645290099,419536874,149854273,43,349,31212478.13,420399285
4289809,4557540,2583917,645193429,419536895,149883728,43,349,31212535.22,420422763
4289048,4555767,2583613,645080099,419536874,149914208,43,349,31212534.83,420630414
4289672,4555403,2584181,645030568,419536906,149915687,43,349,31212630.13,420381921
4292183,4558285,2585879,645070127,419536941,149888563,43,349,31212725.36,420410220
4291739,4556849,2585399,645096389,419536071,149880674,44,350,31212724.89,420741693
4291973,4558151,2585820,645091252,419536113,149875534,44,350,31212475.89,420161319
4291952,4557460,2585386,645134832,419536116,149862774,44,350,31212494.63,420655343
4291312,4556145,2584955,645171528,419536189,149851076,44,350,31211500.90,420554605
4291901,4557967,2585307,645135083,419536255,149867391,44,350,31211596.38,420508866
4291080,4556197,2585100,645097026,419536330,149877069,44,350,31211691.79,420303069
4290372,4554429,2584966,645062558,419536369,149887280,44,350,31211672.65,420705747
4290270,4553029,2584619,645063866,419536407,149885054,44,350,31211615.37,420252294
4289767,4551476,2584190,645071141,419536450,149881834,44,350,31211710.66,420745497
4289809,4552690,2583874,645065867,419536511,149882243,44,350,31211805.88,420499775
4289365,4551518,2583218,645102701,419536574,149866333,44,350,31211805.77,420358606
4288894,4550219,2582538,645140880,419536627,149850043,44,350,31211634.26,420438414
4290987,4555777,2583953,645183562,419536640,149826234,44,350,31211634.22,420636972
4290697,4554190,2584062,645174199,419536668,149834611,44,350,31211729.32,420299304
4289846,4552432,2583742,645042553,419536679,149876553,44,350,31211710.22,420669741
4289246,4550747,2583536,644973652,419536727,149895682,44,350,31211786.20,420564270
4288512,4548990,2583097,644898092,419536783,149915109,44,350,31211615.03,420258519
4287803,4547248,2582662,644825607,419536765,149933160,44,350,31211558.00,420708377
4289727,4547840,2583946,644848162,419536829,149909181,44,349,31211652.95,420460360
4291124,4549980,2584827,644856932,419536884,149898348,44,349,31211747.82,420580393
4291442,4551839,2585156,644857316,419536954,149891317,44,349,31211842.62,420398717
4290793,4550417,2584666,644899135,419537025,149875974,44,349,31211937.35,420660831
4290825,4550002,2584297,644929630,419537067,149872023,44,349,31211918.22,420445008
4291520,4552998,2584494,644942953,419537128,149868574,44,349,31212012.85,420615015
4290830,4551244,2584320,644903547,419537200,149880990,44,349,31212031.61,420269163
4290152,4549491,2584201,644860482,419536562,149896133,44,349,31212031.41,420695277
4290025,4548989,2583950,644840958,419536638,149898807,44,349,31211860.81,420536984
4289592,4547366,2583550,644858636,419536676,149892090,44,349,31211766.04,420275713
4289009,4545947,2583093,644858676,419536724,149890930,44,349,31211538.92,420583809
4289144,4547352,2582708,644872636,419536768,149884253,44,349,31211614.56,420374412
4288697,4546077,2582042,644913646,419536795,149867606,44,349,31211671.24,420723616
4289327,4547360,2582511,644938645,419536862,149851305,44,349,31211765.67,420286799
4289568,4549216,2582486,644796542,419536887,149896716,44,350,31211803.35,420456984
4289011,4547491,2582267,644722094,419536905,149911591,44,350,31211897.66,420441291
4289222,4546188,2582728,644778247,419536923,149890927,43,350,31211991.89,420442200
4288697,4544540,2582459,644730081,419536911,149904918,43,350,31212086.05,420559140
4287973,4542799,2582027,644657894,419536940,149925225,44,350,31212142.42,420479907
4288976,4543058,2582790,644626650,419536969,149923308,44,350,31212236.45,420480372
4291573,4546296,2584518,644650600,419537013,149897734,43,350,31212330.40,420736221
4290886,4544824,2584009,644687184,419537079,149885306,43,349,31212348.93,420402927
4290557,4543742,2584010,644680990,419537157,149887307,43,350,31212386.28,420365019
4290839,4545010,2584303,644703820,419537176,149870516,44,350,31212291.82,420446940
4290938,4545508,2584013,644744234,419537186,149854695,44,350,31212329.16,420700788
4290934,4546113,2584472,644687640,419537256,149870174,44,350,31212422.91,420395283
4290205,4544375,2584327,644653731,419537313,149880326,43,350,31212516.58,420700219
4289429,4542637,2584145,644619245,419537378,149889478,43,350,31212610.18,420312080
4289615,4544576,2583896,644621882,419537446,149888028,43,350,31212684.92,420512757
4289072,4543090,2583449,644622201,419537488,149886728,43,350,31212628.13,420460284
4288475,4542113,2583207,644612464,419537501,149887167,43,350,31212721.58,420711958
4288007,4540904,2582536,644647935,419537530,149873258,43,350,31212721.12,420396548
4287539,4539672,2581876,644681052,419536623,149857562,44,350,31212645.62,420458907
4288821,4543444,2582777,644616595,419536651,149874525,44,350,31212420.15,420558944
4288065,4541715,2582500,644505757,419536657,149904682,44,350,31212344.82,420182938
4287512,4540078,2582211,644430946,419536661,149918220,44,350,31212082.17,420494886
4286843,4538350,2581813,644373776,419536688,149938070,44,350,31212175.61,420549192
4286498,4536997,2581678,644343170,419536727,149936648,44,350,31212268.98,420416226
4287188,4536620,2582389,644385983,419536734,149916998,44,350,31212362.28,420560400
4289374,4537941,2583897,644432046,419536750,149889538,44,350,31212455.52,420485553
4289952,4539257,2584408,644428448,419536784,149881125,44,350,31212529.97,420489939
4289685,4538033,2584224,644444211,419536797,149875225,44,350,31212623.07,420696052
4289767,4539051,2584405,644462833,419536867,149861930,44,350,31212716.09,420536116
4289083,4537723,2584144,644483795,419536917,149852932,44,350,31212753.00,420418525
4289802,4542700,2584638,644456310,419536944,149862079,44,350,31212845.91,420629004
4289015,4540976,2584438,644420780,419537016,149870220,44,350,31212938.74,420284088
4288377,4539252,2584284,644378586,419537063,149885021,44,350,31213031.51,420450105
4287674,4538683,2584257,644359265,419537090,149886495,44,350,31213068.24,420485496
4287246,4537109,2583863,644373754,419537128,149881547,44,350,31212918.48,420460161
4286655,4535765,2583401,644370701,419537145,149880903,44,350,31212880.67,420614904
4286150,4534442,2582816,644392314,419537198,149870312,44,350,31212898.79,420352140
4285694,4533184,2582149,644431984,419537185,149854378,44,350,31212916.89,420432522
4287316,4537675,2582881,644430042,419537202,149845530,44,350,31213009.45,420711693
4286610,4536008,2582460,644356757,419537252,149865263,44,350,31213101.95,420453015
4285894,4534304,2582046,644289748,419537276,149884951,44,350,31213119.95,420590259
4285055,4532598,2581685,644162001,419537323,149927369,44,350,31213212.33,420399432
4284412,4530886,2581405,644077639,419537372,149947316,43,350,31213304.64,420646752
4284534,4529811,2581789,644137062,419536640,149923110,44,350,31213396.88,420267663
4286117,4530099,2583042,644152276,419536680,149907467,44,350,31213414.75,420652116
4288240,4532550,2584544,644163559,419536718,149888676,44,350,31213469.74,420516540
4287713,4532145,2584328,644192251,419536789,149879552,44,350,31213301.95,420656590
4287364,4530747,2584185,644206977,419536863,149871259,44,350,31213394.05,420534245
4287901,4531321,2584230,644231766,419536908,149857985,44,350,31213486.08,420195765
4288506,4534367,2584439,644257904,419536936,149847343,44,350,31213578.04,420593256
4287915,4532658,2584318,644221530,419536997,149859775,44,350,31213595.80,420376125
4287281,4530951,2584222,644185828,419537033,149871648,44,350,31213669.13,420436908
4286474,4529244,2584024,644158913,419537063,149874948,44,350,31213760.92,420466425
4286060,4527663,2583674,644174346,419537103,149869198,44,350,31213815.61,420407373
4285504,4526267,2583224,644171846,419537066,149869061,44,350,31213796.24,420614784
4285602,4527235,2582731,644178643,419537105,149866966,44,350,31213758.39,420368427
4285138,4526005,2582061,644215865,419537132,149852038,44,350,31213757.54,420640476
4284708,4525637,2581747,644240543,419537163,149837799,44,350,31213830.64,420362775
4286057,4530334,2582329,644183541,419537202,149852887,44,350,31213829.77,420714897
4285348,4528634,2581905,644112665,419537214,149873047,44,350,31213736.55,420563115
4285245,4527445,2582018,644116880,419537233,149865409,44,350,31213828.04,420213588
4284974,4525868,2581999,644077159,419537258,149875138,44,350,31213845.63,420732530
4284159,4524173,2581684,643951535,419537309,149913987,44,350,31213937.01,420289078
4284411,4523555,2581932,643883845,419537348,149920316,44,350,31213972.99,420514911
4286533,4524679,2583333,643928581,419537380,149889297,44,350,31214064.25,420395307
4287051,4525623,2583625,643937701,419537402,149884323,44,350,31214026.44,420548013
4287009,4526139,2583914,643936800,419537458,149878486,44,350,31214043.92,420395067
4287528,4526916,2583888,643966165,419537480,149864055,44,350,31214135.06,420663924
4286843,4525456,2583435,644001930,419536588,149852470,44,350,31214115.67,420372465
4287574,4528219,2583829,643985768,419536617,149859870,44,350,31213893.87,420317655
4286791,4526525,2583614,643958670,419536627,149865160,44,350,31213856.19,420370416
4286184,4524832,2583515,643923129,419536659,149876572,44,349,31213689.82,420700601
4285569,4523198,2583353,643914089,419536719,149875224,44,349,31213762.54,420251881
4285118,4521682,2582952,643925405,419536755,149870763,44,349,31213816.82,420701064
4284528,4520358,2582496,643922353,419536812,149870236,44,350,31213871.07,420257160
4284181,4519134,2581879,643948828,419536801,149858375,44,350,31213870.19,420395940
4283740,4517887,2581227,643988654,419536830,149841937,44,350,31213887.67,420718466
4285713,4522751,2582406,644028865,419536830,149822336,44,350,31213978.52,420523768
4285693,4521286,2582532,644059846,419536893,149812915,44,350,31214014.28,420269928
4285014,4519602,2582131,643993284,419536894,149831178,44,350,31214105.02,420500181
4284403,4517929,2581722,643939973,419536919,149843348,44,350,31214104.05,420710613
4283509,4516250,2581440,643799271,419536969,149887997,43,350,31214194.69,420310095
4283029,4514605,2581234,643734234,419536995,149900787,43,350,31214285.26,420703488
4285044,4515630,2582719,643762666,419537043,149876142,43,350,31214375.76,420309237
4286183,4517804,2583684,643756199,419537086,149864867,43,350,31214319.80,420406236
4286074,4516564,2583392,643773473,419537110,149858300,43,350,31214410.22,420463647
4285472,4515198,2582860,643818757,419537155,149844186,43,350,31214500.57,420474438
