l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
642354,4090,220383,1251494446,552255045,28454149,0,0,483360702,39911424,54722560,196608
671666,4928,215206,1229753554,548723422,28431356,0,0,419404572,32243712,64094208,0
596761,3413,213774,1215023870,537237918,29639336,0,0,419385609,32505856,59113472,262144
584512,3593,231910,1247823599,554249097,30908672,0,0,419699931,40894464,59899904,0
893691,300641,240152,1247336884,553751759,31180930,0,0,419262933,41943040,69533696,0
605011,4867,214126,1253182528,553449875,28755762,0,0,419760771,41943040,60227584,262144
665358,3879,251690,1243978119,551345434,30876285,0,0,419293644,41943040,62652416,327680
630194,3260,238386,1235356334,551456138,32616622,0,0,419587347,41943040,63373312,0
618692,4693,235926,1233472599,551152589,34059376,0,2,419582208,41943040,62783488,196608
27573490,6192703,19383558,2803861598,3976420413,2291844597,36758,29284,419422434,43974656,2347171840,285212672
89548042,378368,6623804,12922389876,6437709504,1977956913,323966,8466,419776218,44040192,232783872,223674368
67003657,1201031,21313007,11631885174,8301133245,3589376463,364838,49866,419776560,43974656,1501298688,172687360
60553612,3807802,25289403,11515930462,8293908683,3450395973,211296,22042,419855112,44040192,1805910016,365363200
46922194,3050292,15757288,11422670181,7101053228,2378664924,110783,21216,419597826,44040192,983236608,241762304
8550999,109081,1462848,4449318139,2542553194,609282776,97975,461,419506578,43974656,14483456,145489920
13756270,8188945,7609648,3261231665,2596550095,1045176676,422933,6555,419718441,43843584,520421376,138543104
63116950,4453586,20775982,13062109661,8267015766,2909087299,50570,22862,419777220,44040192,1474297856,249954304
58390195,4675957,20180596,13291517979,8278618330,2818139623,119260,13371,419761563,43974656,1438580736,344850432
51544251,2931026,17784236,13812367187,8281660676,2530820443,118497,31895,419833314,44040192,1285816320,296091648
52932089,3169221,18412815,14183294050,8223047244,2482906070,143459,35326,419797857,43974656,1490550784,204210176
52640798,2468172,14866648,14801677304,8306420072,2189380231,210382,26333,419766450,44040192,1045757952,414973952
46112171,3476729,19020963,13893949020,8266535260,2438537263,482104,5575,419807136,43974656,1332346880,172097536
42464382,3018141,12856843,14558989271,8299426119,2180204094,712544,7222,419813481,44040192,840826880,389611520
44690298,2281058,15958833,14349281062,8274181270,2323434202,309675,14751,419769192,43974656,1214906368,325844992
45134965,2738716,16585974,14531169456,8264902844,2273572573,225825,33108,419770188,43974656,1128136704,143851520
44281928,2552819,16130241,14131331338,8285987599,2322614638,500559,26667,419834109,43974656,1184497664,137494528
