l2miss,r1b2,LLC-load-misses,LLC-store-misses,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
68233708,62426349,3701841,334674,12802931970,8293202936,2224645290,124398,0,422692852,41877504
58064633,52329882,3234263,247237,12774111415,8296194622,2154990793,111036,0,422431533,41811968
62524759,57330863,3392378,291210,12757443301,8300530551,2159435328,102200,0,422610298,41877504
70160582,64784967,5024473,447254,12461178395,8296407646,2291347125,160856,0,422310774,41877504
66058812,61783772,3829469,383475,12857087817,8285952239,2159451873,104648,0,422326692,41746432
57553703,53817838,2181865,370324,12873780652,8302761560,2143791223,83983,0,422428844,41877504
64878957,58398711,3919267,349995,12943960649,8267905842,2140716362,102690,0,422321694,41877504
57948552,55817866,3520430,209070,13021055391,8295600022,2084008586,86321,0,422491414,41943040
59980855,56031833,3349736,321087,12867345170,8267381739,2132495964,92369,0,422274450,41943040
66333226,62154728,3672000,398958,12703011518,8245893717,2225390009,138154,0,422135869,41943040
58767049,52521673,4197213,287610,12787591547,8294535168,2140733505,139985,0,422613849,41943040
57266178,57621081,3159567,329398,12769107794,8293298996,2116289091,84687,0,422445093,41943040
63975583,58298319,3962844,316378,12801396009,8269073307,2142352816,122927,0,422113060,41943040
62149923,57301561,3608375,319500,12630765104,8290375769,2217000335,107944,0,422239942,41877504
54876982,47606308,3116426,238412,13093025441,8293325455,2052123577,71514,0,422174843,41877504
49835719,48782470,2206714,263023,13206295052,8243981894,2045994720,86957,0,422423067,41877504
46410270,42552234,2804612,276632,13184461286,8235156675,1976217084,66988,0,422482547,41943040
43725979,41538685,2220574,242279,13487867897,8289838777,1968271450,61729,0,422964295,41877504
52330962,47866889,3455265,248395,13114940929,8289072921,2062529825,99982,0,422240217,41943040
71404258,70432013,4481634,353758,12640820253,8272028607,2265529684,149496,0,422598873,41943040
62803760,58010551,3543523,407908,12833080102,8291646997,2152500262,96126,0,422454126,41943040
65949820,64536732,3481471,441464,12789827461,8298198541,2172766785,119187,0,422622851,41943040
75657633,71932266,5320827,417191,12591418066,8287491006,2307742938,198458,0,422361398,41943040
57206531,54445366,3225860,196917,13011483773,8299883206,2123666777,113176,0,422274924,41877504
65655800,61964394,3809626,358053,12843749623,8283012578,2187703598,114408,0,422407781,41943040
55633563,53455092,3106155,330924,13079094007,8285454976,2068339868,82773,0,421935141,41943040
50598162,51039195,2834394,369689,13114972652,8294496385,2055557115,80553,2,422481601,41746432
46403155,41833414,2088532,240673,13205014440,8289065855,1995986740,56550,0,422718690,41877504
54726592,48847298,3999456,410996,12843713579,8279066871,2131818808,95731,0,422710121,41943040
52442395,50373497,2741932,270253,12988292999,8295778697,2081557885,87332,0,422630481,41943040
63262491,58817215,3776502,247795,12951838343,8288600142,2120407494,96771,0,422184537,41877504
59782050,49586100,3599166,292966,13008099897,8251321863,2095536915,131048,0,422318466,41811968
59101609,59126439,2871946,329482,13065748509,8301177520,2099261741,86874,0,422390173,41877504
54502085,53168962,3599955,391782,12856486176,8283969926,2151413693,94896,0,422530819,41943040
54123191,48664481,3179019,329752,13092854527,8303663388,2104931247,107407,0,422537322,41877504
51694316,48575535,2715728,258821,13089557878,8304586518,2079682041,112314,0,422533461,41811968
59906453,54428202,3735154,184254,12867443447,8295070299,2141305066,103963,0,422597510,41943040
62527517,61462657,3511351,273947,12823011571,8282950321,2187494245,100800,0,422508816,41943040
57541374,55676772,2945566,299116,13016294897,8296546477,2071102508,73392,0,422283212,41943040
67258237,64081006,4133067,394140,12719567992,8282406030,2245470315,148423,0,422489178,41877504
60485242,55246640,3394875,354075,13029715745,8295922523,2079608455,92623,0,422330001,41943040
61345964,62666611,2908243,357006,12871671981,8279601177,2151482737,85988,0,422410233,41943040
69963200,62616039,3962164,307234,12848963385,8237307987,2159918219,111370,2,422523836,41943040
59003794,50819695,3682141,349325,12976827071,8293517650,2084297760,106173,0,422277715,41877504
63275873,55937530,3998267,378249,12725393821,8282010787,2197813267,148964,0,422676301,41943040
60385908,55485839,3508603,336911,12999838995,8279142633,2102629130,78232,0,422863932,41943040
54084437,48567693,3130896,284874,13147666194,8295336809,2056881305,76526,0,422310008,41943040
58612673,55103216,3517682,290605,12798309964,8258989070,2156852284,95145,0,422274529,41877504
58459859,54852004,4034341,302299,13173552624,8258667423,2089841060,107526,0,422630172,41877504
47868404,49832514,2566325,219507,13407059269,8291783928,2010405742,106910,0,422437558,41877504
57797952,53549244,3252521,328571,13143376640,8284688808,2088368723,90373,0,422283308,41877504
58529452,56187400,3431665,321724,12969368674,8290856969,2145943904,104768,0,422871642,41680896
64402209,57718700,4410711,485504,12846957284,8283931687,2199508862,154564,0,422477545,41877504
53700085,50696782,2755445,191657,13257137130,8294387231,2046967213,86934,0,422256055,41943040
66279218,65423693,3527479,237022,12975422396,8294362540,2116469420,96961,0,422700740,41943040
68751750,65611226,3384107,284532,12829158321,8253927589,2218468111,141980,2,422356060,41943040
69550602,69194533,4203663,507418,12727472484,8289646407,2219428673,135381,0,422476102,41811968
63584738,55242745,4647518,598881,12737716995,8268392460,2181864199,114674,0,421899338,41811968
56118833,53184103,2987477,288943,13079771845,8294477454,2092868420,85214,0,422303562,41877504
53069900,46146275,2726262,120368,13133291501,8270806061,2017731979,59036,0,422554832,41943040
65082163,60699292,3524949,168603,12702033274,8237747974,2181925270,108882,0,422531825,41943040
65267808,56564424,3403557,106405,12760410297,8288429312,2190825757,122196,0,422425364,41943040
47391779,42851723,2374871,74880,13045649164,8293781360,2015554599,47033,0,422031891,41680896
47263600,51490223,503170,10550,13149771228,8268452136,1899905367,20856,0,422078294,41746432
16719087,17201759,71055,305,6915885318,4254729041,922031005,3701,0,421279462,41615360
2160264,2828267,99156,2270,1583370577,931514030,187257491,109,0,421496286,40828928
