l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
328134376,4966517,61785245,3067554655,8267648349,6369990945,187808,0,420853401,2359296
328177412,4707495,61856430,3067034833,8268703045,6368481985,201450,0,420898586,2228224
328058291,4832417,61776695,3065782293,8266267343,6366674888,202342,0,420989733,2228224
328121923,4695995,61820314,3062678657,8265543026,6366439402,211676,0,420871484,2555904
327865042,4873030,61765551,3063064563,8266420185,6366288891,191898,0,420718699,2555904
328239135,4858360,61807782,3069075496,8268474888,6371327009,193203,0,421048297,2752512
328431271,4740723,61840186,3066176733,8264024106,6366130291,200897,0,420930108,2686976
328221866,4644304,61836980,3066684592,8270625127,6368634750,204026,0,420939686,2686976
328188074,5034302,61827434,3066092985,8269394262,6369568428,204054,0,420931729,2686976
324530989,5057272,61309526,3078941835,8158342489,6254400756,188366,0,421022629,2424832
328395057,4762167,61842196,3070494311,8269693271,6370535853,198860,0,420946208,2555904
328556343,4827543,61828095,3066498173,8268086389,6365410795,207571,0,420657911,2621440
328566712,5245936,61838820,3067713358,8267979740,6368983909,194196,0,420851961,1966080
328489028,4797261,61859187,3065755553,8268541579,6367352743,204158,0,420972354,2490368
328412524,5003795,61904076,3069667772,8270979997,6372127916,188550,0,421217934,2555904
328040637,4905955,61820125,3069209631,8267816367,6369912127,213479,0,420509916,2162688
328408031,4723431,61833361,3069113081,8269910574,6367015724,199932,0,420965022,2555904
328571383,4738948,61844110,3064541213,8267332300,6367236620,202903,0,420823554,2424832
328207351,4846014,61835658,3067079501,8271263939,6370767111,195529,0,420989689,2424832
328656995,5021089,61892879,3072353394,8268994479,6371609152,187195,0,420806855,2359296
327519835,4680662,61669258,3069577352,8267166567,6361905227,215327,0,420990572,2162688
328212282,4618014,61877149,3067927764,8268670301,6366746738,207742,0,420900195,2097152
328371852,5011771,61861424,3067694521,8267659205,6366989979,197323,0,420707892,2031616
328310970,4830684,61807931,3067298507,8271410872,6370440949,185683,0,421122797,2293760
328555178,4582525,61844583,3071218043,8267816358,6367970751,202335,0,420717860,2228224
328334071,4804283,61869872,3067243382,8270339059,6370734867,206165,0,420940087,2097152
328543567,4931620,61869541,3069239911,8272764497,6370245766,197068,0,420988733,2359296
328362069,4530163,61868400,3064482646,8268556582,6365538998,205524,0,420769922,2228224
328069780,4650776,61815418,3068976150,8269783387,6372589044,195299,0,421044530,2424832
328381445,4956655,61799061,3068169599,8273153705,6374186599,191356,0,420961648,2162688
328623242,4735593,61848229,3070809356,8267735062,6366846828,205415,0,420780532,2359296
328615808,4606499,61810726,3065060824,8264542351,6362539447,210128,0,420663228,2228224
328014933,4877605,61813594,3062144328,8267933805,6369342713,189134,0,420928361,2097152
327968152,4903873,61828117,3071062389,8268995017,6370360789,193233,0,420774907,2097152
328375324,4746075,61799053,3068038380,8268604023,6369552664,198552,0,420892780,2228224
328412561,4420207,61827825,3066437443,8269464896,6370877830,213495,0,420963652,2293760
328435072,4825772,61868548,3065072280,8268482032,6364343018,203685,0,420759433,2097152
328329810,4954778,61821822,3067561751,8268543139,6370637003,187741,0,420925003,2228224
328339468,4653166,61851756,3068577076,8270114569,6371354364,197217,0,420939251,2031616
